front,zipf,reason
جتنے,4.63,no_clean_direct_dictionary_consensus
خطرے,4.63,no_clean_direct_dictionary_consensus
ذوالفقار,4.63,no_clean_direct_dictionary_consensus
سیف,4.63,no_clean_direct_dictionary_consensus
شامی,4.63,no_clean_direct_dictionary_consensus
عقائد,4.63,no_clean_direct_dictionary_consensus
فنڈز,4.63,no_clean_direct_dictionary_consensus
لیاقت,4.63,no_clean_direct_dictionary_consensus
متحرک,4.63,no_clean_direct_dictionary_consensus
معاشرتی,4.63,no_clean_direct_dictionary_consensus
میسر,4.63,no_clean_direct_dictionary_consensus
نیویارک,4.63,no_clean_direct_dictionary_consensus
پلان,4.63,no_clean_direct_dictionary_consensus
ڈبلیو,4.63,no_clean_direct_dictionary_consensus
ہوجاتا,4.63,no_clean_direct_dictionary_consensus
ہوچکی,4.63,no_clean_direct_dictionary_consensus
اربوں,4.62,no_clean_direct_dictionary_consensus
الرحمان,4.62,no_clean_direct_dictionary_consensus
بجا,4.62,no_clean_direct_dictionary_consensus
برے,4.62,no_clean_direct_dictionary_consensus
جیتنے,4.62,no_clean_direct_dictionary_consensus
حامد,4.62,no_clean_direct_dictionary_consensus
حتی,4.62,no_clean_direct_dictionary_consensus
حفیظ,4.62,no_clean_direct_dictionary_consensus
خلائی,4.62,no_clean_direct_dictionary_consensus
رشتے,4.62,no_clean_direct_dictionary_consensus
رہو,4.62,no_clean_direct_dictionary_consensus
ریلی,4.62,no_clean_direct_dictionary_consensus
ساتھیوں,4.62,no_clean_direct_dictionary_consensus
سیکریٹری,4.62,no_clean_direct_dictionary_consensus
ف,4.62,no_clean_direct_dictionary_consensus
فعال,4.62,no_clean_direct_dictionary_consensus
قائدین,4.62,no_clean_direct_dictionary_consensus
لگیں,4.62,no_clean_direct_dictionary_consensus
مارشل,4.62,no_clean_direct_dictionary_consensus
مانا,4.62,no_clean_direct_dictionary_consensus
مردم,4.62,no_clean_direct_dictionary_consensus
موضوعات,4.62,no_clean_direct_dictionary_consensus
نکالنے,4.62,no_clean_direct_dictionary_consensus
پسندوں,4.62,no_clean_direct_dictionary_consensus
ڈالی,4.62,no_clean_direct_dictionary_consensus
کارکنان,4.62,no_clean_direct_dictionary_consensus
کال,4.62,no_clean_direct_dictionary_consensus
کردے,4.62,no_clean_direct_dictionary_consensus
کرسکتا,4.62,no_clean_direct_dictionary_consensus
کرنسی,4.62,no_clean_direct_dictionary_consensus
کروایا,4.62,no_clean_direct_dictionary_consensus
کھیلنے,4.62,no_clean_direct_dictionary_consensus
گناہوں,4.62,no_clean_direct_dictionary_consensus
گیلانی,4.62,no_clean_direct_dictionary_consensus
یک,4.62,no_clean_direct_dictionary_consensus
انعقاد,4.61,no_clean_direct_dictionary_consensus
بیانات,4.61,no_clean_direct_dictionary_consensus
توفیق,4.61,no_clean_direct_dictionary_consensus
ثواب,4.61,no_clean_direct_dictionary_consensus
حسب,4.61,no_clean_direct_dictionary_consensus
خریدنے,4.61,no_clean_direct_dictionary_consensus
دانوں,4.61,no_clean_direct_dictionary_consensus
دھمکی,4.61,no_clean_direct_dictionary_consensus
ریفرنس,4.61,no_clean_direct_dictionary_consensus
لگاتے,4.61,no_clean_direct_dictionary_consensus
ملیں,4.61,no_clean_direct_dictionary_consensus
منافع,4.61,no_clean_direct_dictionary_consensus
وڈ,4.61,no_clean_direct_dictionary_consensus
پوائنٹ,4.61,no_clean_direct_dictionary_consensus
کالعدم,4.61,no_clean_direct_dictionary_consensus
کمانڈر,4.61,no_clean_direct_dictionary_consensus
کیلیے,4.61,no_clean_direct_dictionary_consensus
اسپیکر,4.60,no_clean_direct_dictionary_consensus
اقدام,4.60,no_clean_direct_dictionary_consensus
اقسام,4.60,no_clean_direct_dictionary_consensus
تلے,4.60,no_clean_direct_dictionary_consensus
ج,4.60,no_clean_direct_dictionary_consensus
جیتا,4.60,no_clean_direct_dictionary_consensus
خدشہ,4.60,no_clean_direct_dictionary_consensus
دعائیں,4.60,no_clean_direct_dictionary_consensus
دفاعی,4.60,no_clean_direct_dictionary_consensus
دلی,4.60,no_clean_direct_dictionary_consensus
دہشتگردی,4.60,no_clean_direct_dictionary_consensus
رنز,4.60,no_clean_direct_dictionary_consensus
رک,4.60,no_clean_direct_dictionary_consensus
سند,4.60,no_clean_direct_dictionary_consensus
صدیوں,4.60,no_clean_direct_dictionary_consensus
ضیاء,4.60,no_clean_direct_dictionary_consensus
علمائے,4.60,no_clean_direct_dictionary_consensus
مانتے,4.60,no_clean_direct_dictionary_consensus
مانند,4.60,no_clean_direct_dictionary_consensus
متبادل,4.60,no_clean_direct_dictionary_consensus
متوقع,4.60,no_clean_direct_dictionary_consensus
مذاہب,4.60,no_clean_direct_dictionary_consensus
منصب,4.60,no_clean_direct_dictionary_consensus
مہاجرین,4.60,no_clean_direct_dictionary_consensus
پہنچانے,4.60,no_clean_direct_dictionary_consensus
پے,4.60,no_clean_direct_dictionary_consensus
گانے,4.60,no_clean_direct_dictionary_consensus
ہوجاتی,4.60,no_clean_direct_dictionary_consensus
آرہے,4.59,no_clean_direct_dictionary_consensus
استعفی,4.59,no_clean_direct_dictionary_consensus
انفرادی,4.59,no_clean_direct_dictionary_consensus
ایپ,4.59,no_clean_direct_dictionary_consensus
بابر,4.59,no_clean_direct_dictionary_consensus
بنتے,4.59,no_clean_direct_dictionary_consensus
بولے,4.59,no_clean_direct_dictionary_consensus
تحسین,4.59,no_clean_direct_dictionary_consensus
جہانگیر,4.59,no_clean_direct_dictionary_consensus
حبیب,4.59,no_clean_direct_dictionary_consensus
دستاویزات,4.59,no_clean_direct_dictionary_consensus
دوا,4.59,no_clean_direct_dictionary_consensus
زرعی,4.59,no_clean_direct_dictionary_consensus
شرائط,4.59,no_clean_direct_dictionary_consensus
صفدر,4.59,no_clean_direct_dictionary_consensus
صنعتی,4.59,no_clean_direct_dictionary_consensus
عقیدت,4.59,no_clean_direct_dictionary_consensus
قاسم,4.59,no_clean_direct_dictionary_consensus
لائیں,4.59,no_clean_direct_dictionary_consensus
ماننے,4.59,no_clean_direct_dictionary_consensus
محاذ,4.59,no_clean_direct_dictionary_consensus
ممبران,4.59,no_clean_direct_dictionary_consensus
وسیم,4.59,no_clean_direct_dictionary_consensus
ٹاپ,4.59,no_clean_direct_dictionary_consensus
پرامن,4.59,no_clean_direct_dictionary_consensus
پسندی,4.59,no_clean_direct_dictionary_consensus
پڑھی,4.59,no_clean_direct_dictionary_consensus
چاروں,4.59,no_clean_direct_dictionary_consensus
چیزوں,4.59,no_clean_direct_dictionary_consensus
ڈالیں,4.59,no_clean_direct_dictionary_consensus
کپور,4.59,no_clean_direct_dictionary_consensus
ہیلی,4.59,no_clean_direct_dictionary_consensus
افتتاح,4.58,no_clean_direct_dictionary_consensus
ایام,4.58,no_clean_direct_dictionary_consensus
برسوں,4.58,no_clean_direct_dictionary_consensus
خراج,4.58,no_clean_direct_dictionary_consensus
داروں,4.58,no_clean_direct_dictionary_consensus
دھرنے,4.58,no_clean_direct_dictionary_consensus
دہ,4.58,no_clean_direct_dictionary_consensus
رسم,4.58,no_clean_direct_dictionary_consensus
رینجرز,4.58,no_clean_direct_dictionary_consensus
سفارتی,4.58,no_clean_direct_dictionary_consensus
سپرد,4.58,no_clean_direct_dictionary_consensus
عورتیں,4.58,no_clean_direct_dictionary_consensus
فرمائیں,4.58,no_clean_direct_dictionary_consensus
متحد,4.58,no_clean_direct_dictionary_consensus
مدارس,4.58,no_clean_direct_dictionary_consensus
ناقابل,4.58,no_clean_direct_dictionary_consensus
نمائندے,4.58,no_clean_direct_dictionary_consensus
پہنچی,4.58,no_clean_direct_dictionary_consensus
چھوڑنے,4.58,no_clean_direct_dictionary_consensus
ڈیوٹی,4.58,no_clean_direct_dictionary_consensus
کمپنیوں,4.58,no_clean_direct_dictionary_consensus
کھو,4.58,no_clean_direct_dictionary_consensus
کیجئے,4.58,no_clean_direct_dictionary_consensus
کیپٹن,4.58,no_clean_direct_dictionary_consensus
کےلیے,4.58,no_clean_direct_dictionary_consensus
ہال,4.58,no_clean_direct_dictionary_consensus
اجتماعی,4.57,no_clean_direct_dictionary_consensus
افتخار,4.57,no_clean_direct_dictionary_consensus
ایکٹ,4.57,no_clean_direct_dictionary_consensus
باطل,4.57,no_clean_direct_dictionary_consensus
بلاک,4.57,no_clean_direct_dictionary_consensus
بھگ,4.57,no_clean_direct_dictionary_consensus
تعینات,4.57,no_clean_direct_dictionary_consensus
جائیگا,4.57,no_clean_direct_dictionary_consensus
جاسکتی,4.57,no_clean_direct_dictionary_consensus
حقائق,4.57,no_clean_direct_dictionary_consensus
حکومتوں,4.57,no_clean_direct_dictionary_consensus
خوشحالی,4.57,no_clean_direct_dictionary_consensus
دلائل,4.57,no_clean_direct_dictionary_consensus
روکا,4.57,no_clean_direct_dictionary_consensus
رکھو,4.57,no_clean_direct_dictionary_consensus
سچے,4.57,no_clean_direct_dictionary_consensus
ظاہری,4.57,no_clean_direct_dictionary_consensus
عصر,4.57,no_clean_direct_dictionary_consensus
مساجد,4.57,no_clean_direct_dictionary_consensus
مظالم,4.57,no_clean_direct_dictionary_consensus
مظفر,4.57,no_clean_direct_dictionary_consensus
معاون,4.57,no_clean_direct_dictionary_consensus
مواقع,4.57,no_clean_direct_dictionary_consensus
میجر,4.57,no_clean_direct_dictionary_consensus
نبوی,4.57,no_clean_direct_dictionary_consensus
واقعے,4.57,no_clean_direct_dictionary_consensus
پبلک,4.57,no_clean_direct_dictionary_consensus
پھیلا,4.57,no_clean_direct_dictionary_consensus
ڈسٹرکٹ,4.57,no_clean_direct_dictionary_consensus
ک,4.57,no_clean_direct_dictionary_consensus
کوڈ,4.57,no_clean_direct_dictionary_consensus
گویا,4.57,no_clean_direct_dictionary_consensus
ہتھیاروں,4.57,no_clean_direct_dictionary_consensus
ہیڈ,4.57,no_clean_direct_dictionary_consensus
ابوبکر,4.56,no_clean_direct_dictionary_consensus
اگلی,4.56,no_clean_direct_dictionary_consensus
باجوہ,4.56,no_clean_direct_dictionary_consensus
بروز,4.56,no_clean_direct_dictionary_consensus
حادثے,4.56,no_clean_direct_dictionary_consensus
دریائے,4.56,no_clean_direct_dictionary_consensus
سینے,4.56,no_clean_direct_dictionary_consensus
شیئر,4.56,no_clean_direct_dictionary_consensus
صفحات,4.56,no_clean_direct_dictionary_consensus
فاصلے,4.56,no_clean_direct_dictionary_consensus
مختار,4.56,no_clean_direct_dictionary_consensus
مصنوعات,4.56,no_clean_direct_dictionary_consensus
مفید,4.56,no_clean_direct_dictionary_consensus
منایا,4.56,no_clean_direct_dictionary_consensus
منسوب,4.56,no_clean_direct_dictionary_consensus
چڑھ,4.56,no_clean_direct_dictionary_consensus
ڈاکٹرز,4.56,no_clean_direct_dictionary_consensus
الا,4.55,no_clean_direct_dictionary_consensus
انکا,4.55,no_clean_direct_dictionary_consensus
بالخصوص,4.55,no_clean_direct_dictionary_consensus
جاسکے,4.55,no_clean_direct_dictionary_consensus
حاکم,4.55,no_clean_direct_dictionary_consensus
رجحان,4.55,no_clean_direct_dictionary_consensus
رہنمائی,4.55,no_clean_direct_dictionary_consensus
ریسرچ,4.55,no_clean_direct_dictionary_consensus
سراج,4.55,no_clean_direct_dictionary_consensus
سلم,4.55,no_clean_direct_dictionary_consensus
سکی,4.55,no_clean_direct_dictionary_consensus
صد,4.55,no_clean_direct_dictionary_consensus
طاقتوں,4.55,no_clean_direct_dictionary_consensus
طریقوں,4.55,no_clean_direct_dictionary_consensus
فری,4.55,no_clean_direct_dictionary_consensus
فوٹو,4.55,no_clean_direct_dictionary_consensus
متفق,4.55,no_clean_direct_dictionary_consensus
مراکز,4.55,no_clean_direct_dictionary_consensus
مرشد,4.55,no_clean_direct_dictionary_consensus
مندرجہ,4.55,no_clean_direct_dictionary_consensus
مہربانی,4.55,no_clean_direct_dictionary_consensus
نامور,4.55,no_clean_direct_dictionary_consensus
وعدے,4.55,no_clean_direct_dictionary_consensus
ٹو,4.55,no_clean_direct_dictionary_consensus
پارٹیوں,4.55,no_clean_direct_dictionary_consensus
کوششیں,4.55,no_clean_direct_dictionary_consensus
کیسا,4.55,no_clean_direct_dictionary_consensus
اخراجات,4.54,no_clean_direct_dictionary_consensus
اک,4.54,no_clean_direct_dictionary_consensus
بلدیاتی,4.54,no_clean_direct_dictionary_consensus
جام,4.54,no_clean_direct_dictionary_consensus
جاننے,4.54,no_clean_direct_dictionary_consensus
حمزہ,4.54,no_clean_direct_dictionary_consensus
دوڑ,4.54,no_clean_direct_dictionary_consensus
زخمیوں,4.54,no_clean_direct_dictionary_consensus
سورۃ,4.54,no_clean_direct_dictionary_consensus
سہولیات,4.54,no_clean_direct_dictionary_consensus
سیاستدانوں,4.54,no_clean_direct_dictionary_consensus
طبقے,4.54,no_clean_direct_dictionary_consensus
طیارے,4.54,no_clean_direct_dictionary_consensus
عکس,4.54,no_clean_direct_dictionary_consensus
فیلڈ,4.54,no_clean_direct_dictionary_consensus
مارنے,4.54,no_clean_direct_dictionary_consensus
مذکورہ,4.54,no_clean_direct_dictionary_consensus
مورخ,4.54,no_clean_direct_dictionary_consensus
ندیم,4.54,no_clean_direct_dictionary_consensus
نعیم,4.54,no_clean_direct_dictionary_consensus
نوازا,4.54,no_clean_direct_dictionary_consensus
وائٹ,4.54,no_clean_direct_dictionary_consensus
پوزیشن,4.54,no_clean_direct_dictionary_consensus
ڈاؤن,4.54,no_clean_direct_dictionary_consensus
آجائے,4.53,no_clean_direct_dictionary_consensus
انتظامات,4.53,no_clean_direct_dictionary_consensus
انحصار,4.53,no_clean_direct_dictionary_consensus
ایجوکیشن,4.53,no_clean_direct_dictionary_consensus
جعفر,4.53,no_clean_direct_dictionary_consensus
جھوٹے,4.53,no_clean_direct_dictionary_consensus
خواہشات,4.53,no_clean_direct_dictionary_consensus
دخل,4.53,no_clean_direct_dictionary_consensus
رواج,4.53,no_clean_direct_dictionary_consensus
سرفراز,4.53,no_clean_direct_dictionary_consensus
سوچنے,4.53,no_clean_direct_dictionary_consensus
سہ,4.53,no_clean_direct_dictionary_consensus
صلح,4.53,no_clean_direct_dictionary_consensus
عدل,4.53,no_clean_direct_dictionary_consensus
غصے,4.53,no_clean_direct_dictionary_consensus
غلامی,4.53,no_clean_direct_dictionary_consensus
فیصلوں,4.53,no_clean_direct_dictionary_consensus
قائداعظم,4.53,no_clean_direct_dictionary_consensus
لگانا,4.53,no_clean_direct_dictionary_consensus
ماتحت,4.53,no_clean_direct_dictionary_consensus
مظہر,4.53,no_clean_direct_dictionary_consensus
معاویہ,4.53,no_clean_direct_dictionary_consensus
موڑ,4.53,no_clean_direct_dictionary_consensus
نشستوں,4.53,no_clean_direct_dictionary_consensus
نظروں,4.53,no_clean_direct_dictionary_consensus
ٹائمز,4.53,no_clean_direct_dictionary_consensus
پارلیمان,4.53,no_clean_direct_dictionary_consensus
گرنے,4.53,no_clean_direct_dictionary_consensus
ہےکہ,4.53,no_clean_direct_dictionary_consensus
آمین,4.52,no_clean_direct_dictionary_consensus
اعوان,4.52,no_clean_direct_dictionary_consensus
افزائی,4.52,no_clean_direct_dictionary_consensus
باغیوں,4.52,no_clean_direct_dictionary_consensus
بقول,4.52,no_clean_direct_dictionary_consensus
جاکر,4.52,no_clean_direct_dictionary_consensus
جمعیت,4.52,no_clean_direct_dictionary_consensus
جگہوں,4.52,no_clean_direct_dictionary_consensus
دھوکہ,4.52,no_clean_direct_dictionary_consensus
رابطے,4.52,no_clean_direct_dictionary_consensus
رے,4.52,no_clean_direct_dictionary_consensus
سافٹ,4.52,no_clean_direct_dictionary_consensus
صارفین,4.52,no_clean_direct_dictionary_consensus
ضروریات,4.52,no_clean_direct_dictionary_consensus
مالیاتی,4.52,no_clean_direct_dictionary_consensus
ٹیکساس,4.52,no_clean_direct_dictionary_consensus
پانچویں,4.52,no_clean_direct_dictionary_consensus
چھپا,4.52,no_clean_direct_dictionary_consensus
کروائی,4.52,no_clean_direct_dictionary_consensus
کوچ,4.52,no_clean_direct_dictionary_consensus
کیسی,4.52,no_clean_direct_dictionary_consensus
گزرے,4.52,no_clean_direct_dictionary_consensus
ہا,4.52,no_clean_direct_dictionary_consensus
ہاکی,4.52,no_clean_direct_dictionary_consensus
یکساں,4.52,no_clean_direct_dictionary_consensus
ابلاغ,4.51,no_clean_direct_dictionary_consensus
اسکولوں,4.51,no_clean_direct_dictionary_consensus
اعجاز,4.51,no_clean_direct_dictionary_consensus
الاسلام,4.51,no_clean_direct_dictionary_consensus
بڑھانے,4.51,no_clean_direct_dictionary_consensus
بھرے,4.51,no_clean_direct_dictionary_consensus
بھیجنے,4.51,no_clean_direct_dictionary_consensus
تجربات,4.51,no_clean_direct_dictionary_consensus
جمیل,4.51,no_clean_direct_dictionary_consensus
حفظ,4.51,no_clean_direct_dictionary_consensus
حمید,4.51,no_clean_direct_dictionary_consensus
خیز,4.51,no_clean_direct_dictionary_consensus
رسالت,4.51,no_clean_direct_dictionary_consensus
سینئر,4.51,no_clean_direct_dictionary_consensus
سینکڑوں,4.51,no_clean_direct_dictionary_consensus
شعبوں,4.51,no_clean_direct_dictionary_consensus
ضرب,4.51,no_clean_direct_dictionary_consensus
فوت,4.51,no_clean_direct_dictionary_consensus
قیمتوں,4.51,no_clean_direct_dictionary_consensus
لوک,4.51,no_clean_direct_dictionary_consensus
لیگی,4.51,no_clean_direct_dictionary_consensus
مرحلے,4.51,no_clean_direct_dictionary_consensus
منانے,4.51,no_clean_direct_dictionary_consensus
منسٹر,4.51,no_clean_direct_dictionary_consensus
میک,4.51,no_clean_direct_dictionary_consensus
نظریاتی,4.51,no_clean_direct_dictionary_consensus
پھیلانے,4.51,no_clean_direct_dictionary_consensus
پہنچایا,4.51,no_clean_direct_dictionary_consensus
چھوڑا,4.51,no_clean_direct_dictionary_consensus
کھیلوں,4.51,no_clean_direct_dictionary_consensus
ہاشمی,4.51,no_clean_direct_dictionary_consensus
ہسپتالوں,4.51,no_clean_direct_dictionary_consensus
یونٹ,4.51,no_clean_direct_dictionary_consensus
یہیں,4.51,no_clean_direct_dictionary_consensus
استفادہ,4.50,no_clean_direct_dictionary_consensus
انگیز,4.50,no_clean_direct_dictionary_consensus
بتاتے,4.50,no_clean_direct_dictionary_consensus
بدلنے,4.50,no_clean_direct_dictionary_consensus
بشمول,4.50,no_clean_direct_dictionary_consensus
بننا,4.50,no_clean_direct_dictionary_consensus
بھرا,4.50,no_clean_direct_dictionary_consensus
تاجر,4.50,no_clean_direct_dictionary_consensus
تھام,4.50,no_clean_direct_dictionary_consensus
جاؤں,4.50,no_clean_direct_dictionary_consensus
خاندانوں,4.50,no_clean_direct_dictionary_consensus
خاندانی,4.50,no_clean_direct_dictionary_consensus
خطوط,4.50,no_clean_direct_dictionary_consensus
دادا,4.50,no_clean_direct_dictionary_consensus
راوی,4.50,no_clean_direct_dictionary_consensus
زیب,4.50,no_clean_direct_dictionary_consensus
زید,4.50,no_clean_direct_dictionary_consensus
سعادت,4.50,no_clean_direct_dictionary_consensus
سنائی,4.50,no_clean_direct_dictionary_consensus
سپورٹ,4.50,no_clean_direct_dictionary_consensus
صلاحیتوں,4.50,no_clean_direct_dictionary_consensus
طبقات,4.50,no_clean_direct_dictionary_consensus
غنی,4.50,no_clean_direct_dictionary_consensus
لسٹ,4.50,no_clean_direct_dictionary_consensus
لمحے,4.50,no_clean_direct_dictionary_consensus
کرینگے,4.50,no_clean_direct_dictionary_consensus
گروہوں,4.50,no_clean_direct_dictionary_consensus
ھو,4.50,no_clean_direct_dictionary_consensus
آرڈر,4.49,no_clean_direct_dictionary_consensus
اسلم,4.49,no_clean_direct_dictionary_consensus
اصولوں,4.49,no_clean_direct_dictionary_consensus
ایٹمی,4.49,no_clean_direct_dictionary_consensus
خزانے,4.49,no_clean_direct_dictionary_consensus
خیبرپختونخوا,4.49,no_clean_direct_dictionary_consensus
رحمۃ,4.49,no_clean_direct_dictionary_consensus
شہزاد,4.49,no_clean_direct_dictionary_consensus
فقط,4.49,no_clean_direct_dictionary_consensus
لائی,4.49,no_clean_direct_dictionary_consensus
لگائیں,4.49,no_clean_direct_dictionary_consensus
معین,4.49,no_clean_direct_dictionary_consensus
منصور,4.49,no_clean_direct_dictionary_consensus
میزائل,4.49,no_clean_direct_dictionary_consensus
نااہل,4.49,no_clean_direct_dictionary_consensus
واسطے,4.49,no_clean_direct_dictionary_consensus
گہری,4.49,no_clean_direct_dictionary_consensus
ہمدردی,4.49,no_clean_direct_dictionary_consensus
اختلافات,4.48,no_clean_direct_dictionary_consensus
الحسن,4.48,no_clean_direct_dictionary_consensus
امجد,4.48,no_clean_direct_dictionary_consensus
امی,4.48,no_clean_direct_dictionary_consensus
اوور,4.48,no_clean_direct_dictionary_consensus
بحری,4.48,no_clean_direct_dictionary_consensus
بحیثیت,4.48,no_clean_direct_dictionary_consensus
بلایا,4.48,no_clean_direct_dictionary_consensus
بلندی,4.48,no_clean_direct_dictionary_consensus
بچنے,4.48,no_clean_direct_dictionary_consensus
بیٹھی,4.48,no_clean_direct_dictionary_consensus
تحقیقی,4.48,no_clean_direct_dictionary_consensus
تقریبات,4.48,no_clean_direct_dictionary_consensus
جبر,4.48,no_clean_direct_dictionary_consensus
جوانوں,4.48,no_clean_direct_dictionary_consensus
دوچار,4.48,no_clean_direct_dictionary_consensus
دھرنا,4.48,no_clean_direct_dictionary_consensus
زبیر,4.48,no_clean_direct_dictionary_consensus
سپیکر,4.48,no_clean_direct_dictionary_consensus
شرعی,4.48,no_clean_direct_dictionary_consensus
علما,4.48,no_clean_direct_dictionary_consensus
فرشتے,4.48,no_clean_direct_dictionary_consensus
قرارداد,4.48,no_clean_direct_dictionary_consensus
لبیک,4.48,no_clean_direct_dictionary_consensus
لفظوں,4.48,no_clean_direct_dictionary_consensus
لیس,4.48,no_clean_direct_dictionary_consensus
مثالیں,4.48,no_clean_direct_dictionary_consensus
مرکوز,4.48,no_clean_direct_dictionary_consensus
ملتوی,4.48,no_clean_direct_dictionary_consensus
مہینوں,4.48,no_clean_direct_dictionary_consensus
ٹوئٹر,4.48,no_clean_direct_dictionary_consensus
چوتھے,4.48,no_clean_direct_dictionary_consensus
کرائی,4.48,no_clean_direct_dictionary_consensus
ھیں,4.48,no_clean_direct_dictionary_consensus
ہورہے,4.48,no_clean_direct_dictionary_consensus
ہوسکتی,4.48,no_clean_direct_dictionary_consensus
یکجہتی,4.48,no_clean_direct_dictionary_consensus
ارشد,4.47,no_clean_direct_dictionary_consensus
انصاری,4.47,no_clean_direct_dictionary_consensus
اکٹھے,4.47,no_clean_direct_dictionary_consensus
بنیں,4.47,no_clean_direct_dictionary_consensus
تفصیلی,4.47,no_clean_direct_dictionary_consensus
حتمی,4.47,no_clean_direct_dictionary_consensus
را,4.47,no_clean_direct_dictionary_consensus
راؤ,4.47,no_clean_direct_dictionary_consensus
رائج,4.47,no_clean_direct_dictionary_consensus
راشد,4.47,no_clean_direct_dictionary_consensus
سزائے,4.47,no_clean_direct_dictionary_consensus
سنہ,4.47,no_clean_direct_dictionary_consensus
سچی,4.47,no_clean_direct_dictionary_consensus
عرفان,4.47,no_clean_direct_dictionary_consensus
علوی,4.47,no_clean_direct_dictionary_consensus
قربانیاں,4.47,no_clean_direct_dictionary_consensus
لائق,4.47,no_clean_direct_dictionary_consensus
لطیف,4.47,no_clean_direct_dictionary_consensus
لنک,4.47,no_clean_direct_dictionary_consensus
مراحل,4.47,no_clean_direct_dictionary_consensus
مریضوں,4.47,no_clean_direct_dictionary_consensus
مصنوعی,4.47,no_clean_direct_dictionary_consensus
نقوی,4.47,no_clean_direct_dictionary_consensus
نمائندہ,4.47,no_clean_direct_dictionary_consensus
وائی,4.47,no_clean_direct_dictionary_consensus
ووٹوں,4.47,no_clean_direct_dictionary_consensus
پارلیمانی,4.47,no_clean_direct_dictionary_consensus
چلائی,4.47,no_clean_direct_dictionary_consensus
چلتی,4.47,no_clean_direct_dictionary_consensus
چچا,4.47,no_clean_direct_dictionary_consensus
چھین,4.47,no_clean_direct_dictionary_consensus
کرپٹ,4.47,no_clean_direct_dictionary_consensus
کہانیاں,4.47,no_clean_direct_dictionary_consensus
گراؤنڈ,4.47,no_clean_direct_dictionary_consensus
گری,4.47,no_clean_direct_dictionary_consensus
ہزارہ,4.47,no_clean_direct_dictionary_consensus
۵,4.47,no_clean_direct_dictionary_consensus
استحصال,4.46,no_clean_direct_dictionary_consensus
اسکو,4.46,no_clean_direct_dictionary_consensus
اضافے,4.46,no_clean_direct_dictionary_consensus
افسانے,4.46,no_clean_direct_dictionary_consensus
انگریزوں,4.46,no_clean_direct_dictionary_consensus
اڈے,4.46,no_clean_direct_dictionary_consensus
اینٹی,4.46,no_clean_direct_dictionary_consensus
بزنس,4.46,no_clean_direct_dictionary_consensus
بسر,4.46,no_clean_direct_dictionary_consensus
بنو,4.46,no_clean_direct_dictionary_consensus
بھیجے,4.46,no_clean_direct_dictionary_consensus
حساس,4.46,no_clean_direct_dictionary_consensus
زمینی,4.46,no_clean_direct_dictionary_consensus
ستارے,4.46,no_clean_direct_dictionary_consensus
سوالات,4.46,no_clean_direct_dictionary_consensus
سہی,4.46,no_clean_direct_dictionary_consensus
ش,4.46,no_clean_direct_dictionary_consensus
شہبازشریف,4.46,no_clean_direct_dictionary_consensus
صوفی,4.46,no_clean_direct_dictionary_consensus
غریبوں,4.46,no_clean_direct_dictionary_consensus
فلمیں,4.46,no_clean_direct_dictionary_consensus
فیڈریشن,4.46,no_clean_direct_dictionary_consensus
واٹر,4.46,no_clean_direct_dictionary_consensus
ویئر,4.46,no_clean_direct_dictionary_consensus
پائیں,4.46,no_clean_direct_dictionary_consensus
پاناما,4.46,no_clean_direct_dictionary_consensus
پڑھتے,4.46,no_clean_direct_dictionary_consensus
پہن,4.46,no_clean_direct_dictionary_consensus
کارروائیوں,4.46,no_clean_direct_dictionary_consensus
کمرے,4.46,no_clean_direct_dictionary_consensus
کٹ,4.46,no_clean_direct_dictionary_consensus
گرین,4.46,no_clean_direct_dictionary_consensus
گمان,4.46,no_clean_direct_dictionary_consensus
ہلاکتوں,4.46,no_clean_direct_dictionary_consensus
ہوسکتے,4.46,no_clean_direct_dictionary_consensus
ایکس,4.45,no_clean_direct_dictionary_consensus
جانوں,4.45,no_clean_direct_dictionary_consensus
خصوصیت,4.45,no_clean_direct_dictionary_consensus
زد,4.45,no_clean_direct_dictionary_consensus
زینب,4.45,no_clean_direct_dictionary_consensus
سروے,4.45,no_clean_direct_dictionary_consensus
شمسی,4.45,no_clean_direct_dictionary_consensus
صدقہ,4.45,no_clean_direct_dictionary_consensus
عن,4.45,no_clean_direct_dictionary_consensus
فہمی,4.45,no_clean_direct_dictionary_consensus
قرضے,4.45,no_clean_direct_dictionary_consensus
قیاس,4.45,no_clean_direct_dictionary_consensus
قیدیوں,4.45,no_clean_direct_dictionary_consensus
لوگو,4.45,no_clean_direct_dictionary_consensus
لیکس,4.45,no_clean_direct_dictionary_consensus
مشیر,4.45,no_clean_direct_dictionary_consensus
مقابل,4.45,no_clean_direct_dictionary_consensus
موصوف,4.45,no_clean_direct_dictionary_consensus
نفسیاتی,4.45,no_clean_direct_dictionary_consensus
ورکرز,4.45,no_clean_direct_dictionary_consensus
کالونی,4.45,no_clean_direct_dictionary_consensus
کیسز,4.45,no_clean_direct_dictionary_consensus
گزرنے,4.45,no_clean_direct_dictionary_consensus
گولیاں,4.45,no_clean_direct_dictionary_consensus
گیٹ,4.45,no_clean_direct_dictionary_consensus
ہوچکا,4.45,no_clean_direct_dictionary_consensus
اظہر,4.44,no_clean_direct_dictionary_consensus
انسٹی,4.44,no_clean_direct_dictionary_consensus
اٹھاتے,4.44,no_clean_direct_dictionary_consensus
اٹھے,4.44,no_clean_direct_dictionary_consensus
