frequency,front,kaikki,readurdu,reason,word2word
1214,معاہدہ,,,not_cle_lexical_or_closed_class,
1213,پہنچانے,,,not_cle_lexical_or_closed_class,
1213,قدیم,,,not_cle_lexical_or_closed_class,
1213,مبنی,,,not_cle_lexical_or_closed_class,
1213,منزل,,,not_cle_lexical_or_closed_class,
1213,نوٹس,,,not_cle_lexical_or_closed_class,
1212,ایمان,,,not_cle_lexical_or_closed_class,
1210,سیمینار,,,not_cle_lexical_or_closed_class,
1209,قاتل,,,not_cle_lexical_or_closed_class,
1208,کاری,,,not_cle_lexical_or_closed_class,
1207,اسلحہ,,,not_cle_lexical_or_closed_class,
1206,نامعلوم,,,not_cle_lexical_or_closed_class,
1205,ادیبوں,,,not_cle_lexical_or_closed_class,
1205,حاضر,,,not_cle_lexical_or_closed_class,
1205,ہتہیار,,,not_cle_lexical_or_closed_class,
1204,بشیر,,,not_cle_lexical_or_closed_class,
1204,ترقی یافتہ,,,not_cle_lexical_or_closed_class,
1199,فخر,,,not_cle_lexical_or_closed_class,
1198,پیٹ,,,not_cle_lexical_or_closed_class,
1198,حکمرانوں,,,not_cle_lexical_or_closed_class,
1198,کشمیری,,,not_cle_lexical_or_closed_class,
1196,بالوں,,,not_cle_lexical_or_closed_class,
1196,حنیف,,,not_cle_lexical_or_closed_class,
1195,ردعمل,,,not_cle_lexical_or_closed_class,
1194,کہڑا,,,not_cle_lexical_or_closed_class,
1193,جمیل,,,not_cle_lexical_or_closed_class,
1193,معمول,,,not_cle_lexical_or_closed_class,
1190,معین,,,not_cle_lexical_or_closed_class,
1188,کرفیو,,,not_cle_lexical_or_closed_class,
1187,افتخار,,,not_cle_lexical_or_closed_class,
1186,اٹہایا,,,not_cle_lexical_or_closed_class,
1185,سروے,,,not_cle_lexical_or_closed_class,
1185,گذشتہ,,,not_cle_lexical_or_closed_class,
1184,بقول,,,not_cle_lexical_or_closed_class,
1183,عمدہ,,,not_cle_lexical_or_closed_class,
1183,فیض,,,not_cle_lexical_or_closed_class,
1183,مٹی,,,not_cle_lexical_or_closed_class,
1182,جمعیت,,,not_cle_lexical_or_closed_class,
1181,کہل,,,not_cle_lexical_or_closed_class,
1179,مابین,,,not_cle_lexical_or_closed_class,
1177,امی,,,not_cle_lexical_or_closed_class,
1177,چلانے,,,not_cle_lexical_or_closed_class,
1174,اشفاق,,,not_cle_lexical_or_closed_class,
1174,پڑتی,,,not_cle_lexical_or_closed_class,
1173,کروا,,,not_cle_lexical_or_closed_class,
1172,اراکین,,,not_cle_lexical_or_closed_class,
1172,جلدی,,,not_cle_lexical_or_closed_class,
1172,سمیع,,,not_cle_lexical_or_closed_class,
1170,جاں,,,not_cle_lexical_or_closed_class,
1170,کوششیں,,,not_cle_lexical_or_closed_class,
1169,امتحان,,,not_cle_lexical_or_closed_class,
1169,ظہیر,,,not_cle_lexical_or_closed_class,
1166,کمرے,,,not_cle_lexical_or_closed_class,
1164,پریشانی,,,not_cle_lexical_or_closed_class,
1163,وکیل,,,not_cle_lexical_or_closed_class,
1162,واٹر,,,not_cle_lexical_or_closed_class,
1162,ڈبلیو,,,not_cle_lexical_or_closed_class,
1161,سرخ,,,not_cle_lexical_or_closed_class,
1159,غازی,,,not_cle_lexical_or_closed_class,
1158,کائنات,,,not_cle_lexical_or_closed_class,
1154,ساز,,,not_cle_lexical_or_closed_class,
1153,اجتماعی,,,not_cle_lexical_or_closed_class,
1153,کیفیت,,,not_cle_lexical_or_closed_class,
1153,نشاندہی,,,not_cle_lexical_or_closed_class,
1151,ٹرک,,,not_cle_lexical_or_closed_class,
1151,ٹوٹ,,,not_cle_lexical_or_closed_class,
1149,احسان,,,not_cle_lexical_or_closed_class,
1148,سیکٹر,,,not_cle_lexical_or_closed_class,
1148,مہینے,,,not_cle_lexical_or_closed_class,
1147,بیگم,wife; begum; queen,,no_two_source_semantic_agreement,
1146,اخبارات,,,not_cle_lexical_or_closed_class,
1146,پیشکش,,,not_cle_lexical_or_closed_class,
1146,کتابیں,,,not_cle_lexical_or_closed_class,
1144,لیتی,,,not_cle_lexical_or_closed_class,
1143,لکہ,,,not_cle_lexical_or_closed_class,
1141,معاشرہ,,,not_cle_lexical_or_closed_class,
1140,پل,,,not_cle_lexical_or_closed_class,
1139,چلتا,,,not_cle_lexical_or_closed_class,
1139,طوفان,,,not_cle_lexical_or_closed_class,
1138,نعت,,,not_cle_lexical_or_closed_class,
1137,اختیارات,,,not_cle_lexical_or_closed_class,
1137,اضلاع,,,not_cle_lexical_or_closed_class,
1137,امتیاز,,,not_cle_lexical_or_closed_class,
1135,اک,,,no_two_source_semantic_agreement,Grab; Huh; while; unicorn; Perhaps
1135,امان,,,not_cle_lexical_or_closed_class,
1135,بنیادوں,,,not_cle_lexical_or_closed_class,
1135,تصدیق,,,not_cle_lexical_or_closed_class,
1135,قریبی,,,not_cle_lexical_or_closed_class,
1134,حصوں,,,not_cle_lexical_or_closed_class,
1134,درخت,,,not_cle_lexical_or_closed_class,
1133,افادہ,,,not_cle_lexical_or_closed_class,
1133,بیگ,,,not_cle_lexical_or_closed_class,
1132,معیاری,,,not_cle_lexical_or_closed_class,
1130,آسمان,,,not_cle_lexical_or_closed_class,
1129,وعدہ,,,not_cle_lexical_or_closed_class,
1127,ناک,,,not_cle_lexical_or_closed_class,
1125,شور,,,not_cle_lexical_or_closed_class,
1125,لچک,,,not_cle_lexical_or_closed_class,
1123,رہنمائی,,,not_cle_lexical_or_closed_class,
1122,ملازمت,,,not_cle_lexical_or_closed_class,
1118,نافذ,,,not_cle_lexical_or_closed_class,
1117,خلیل,,,not_cle_lexical_or_closed_class,
1116,عبادت,,,not_cle_lexical_or_closed_class,
1115,سانس,,,not_cle_lexical_or_closed_class,
1114,گڑہ,,,not_cle_lexical_or_closed_class,
1113,امجد,,,not_cle_lexical_or_closed_class,
1113,انفرادی,,,not_cle_lexical_or_closed_class,
1112,بولر,,,not_cle_lexical_or_closed_class,
1112,ترک,,,not_cle_lexical_or_closed_class,
1112,گنا,sugar cane,,no_two_source_semantic_agreement,-Milyaran; TIMES; STRONGER; larger; HUNDRED
1111,چیزوں,,,not_cle_lexical_or_closed_class,
1111,مستحکم,,,not_cle_lexical_or_closed_class,
1110,پن,,,not_cle_lexical_or_closed_class,
1110,کہتا,,,not_cle_lexical_or_closed_class,
1109,وزن,,,not_cle_lexical_or_closed_class,
1106,جتنا,,,not_cle_lexical_or_closed_class,
1106,لطیف,,,not_cle_lexical_or_closed_class,
1104,آرمی,,,not_cle_lexical_or_closed_class,
1104,مشن,,,not_cle_lexical_or_closed_class,
1102,دانش,,,not_cle_lexical_or_closed_class,
1102,زاہد,,,not_cle_lexical_or_closed_class,
1102,ڈیوٹی,,,not_cle_lexical_or_closed_class,
1100,دریا,,,not_cle_lexical_or_closed_class,
1099,ذوالفقار,,,not_cle_lexical_or_closed_class,
1099,مواد,,,not_cle_lexical_or_closed_class,
1098,دیہات,,,not_cle_lexical_or_closed_class,
1097,آنکہ,,,not_cle_lexical_or_closed_class,
1097,رفیق,,,not_cle_lexical_or_closed_class,
1097,مر,,,not_cle_lexical_or_closed_class,
1096,بحران,,,not_cle_lexical_or_closed_class,
1094,نیند,,,not_cle_lexical_or_closed_class,
1092,اعداد,,,not_cle_lexical_or_closed_class,
1092,فرم,,,not_cle_lexical_or_closed_class,
1091,آئینی,,,not_cle_lexical_or_closed_class,
1090,دوچار,,,not_cle_lexical_or_closed_class,
1089,جیتنے,,,not_cle_lexical_or_closed_class,
1089,قرضے,,,not_cle_lexical_or_closed_class,
1088,مندر,,,not_cle_lexical_or_closed_class,
1086,چاہیں,,,not_cle_lexical_or_closed_class,
1086,زخمیوں,,,not_cle_lexical_or_closed_class,
1086,سینکڑوں,,,not_cle_lexical_or_closed_class,
1086,لازمی,,,not_cle_lexical_or_closed_class,
1085,حبیب,,,not_cle_lexical_or_closed_class,
1085,شمولیت,,,not_cle_lexical_or_closed_class,
1085,قرارداد,,,not_cle_lexical_or_closed_class,
1084,بہیجا,,,not_cle_lexical_or_closed_class,
1084,فرماتے,,,not_cle_lexical_or_closed_class,
1081,قیمتی,,,not_cle_lexical_or_closed_class,
1081,گنگولی,,,not_cle_lexical_or_closed_class,
1080,شہزاد,,,not_cle_lexical_or_closed_class,
1078,اخلاقی,,,not_cle_lexical_or_closed_class,
1078,آراء,,,not_cle_lexical_or_closed_class,
1078,مفید,,,not_cle_lexical_or_closed_class,
1077,حامد,,,not_cle_lexical_or_closed_class,
1077,زمانہ,,,not_cle_lexical_or_closed_class,
1077,سنا,,,not_cle_lexical_or_closed_class,
1075,سلوک,,,not_cle_lexical_or_closed_class,
1075,کمشنر,,,not_cle_lexical_or_closed_class,
1075,کہول,,,not_cle_lexical_or_closed_class,
1074,اقسام,,,not_cle_lexical_or_closed_class,
1074,تجاویز,,,not_cle_lexical_or_closed_class,
1074,رفت,,,not_cle_lexical_or_closed_class,
1074,غلطی,,,not_cle_lexical_or_closed_class,
1073,اخلاق,,,not_cle_lexical_or_closed_class,
1072,بڑہنے,,,not_cle_lexical_or_closed_class,
1072,کارکن,,,not_cle_lexical_or_closed_class,
1072,مضمون,,,not_cle_lexical_or_closed_class,
1071,واقعی,,,not_cle_lexical_or_closed_class,
1070,برآمدات,,,not_cle_lexical_or_closed_class,
1069,عباسی,,,not_cle_lexical_or_closed_class,
1068,گزار,,,not_cle_lexical_or_closed_class,
1067,مقبول,,,not_cle_lexical_or_closed_class,
1066,تنگ,,,not_cle_lexical_or_closed_class,
1066,جعفری,,,not_cle_lexical_or_closed_class,
1066,کہیلا,,,not_cle_lexical_or_closed_class,
1065,اعتراف,,,not_cle_lexical_or_closed_class,
1065,بچا,,,not_cle_lexical_or_closed_class,
1064,برا,,,not_cle_lexical_or_closed_class,
1064,پاکستانیوں,,,not_cle_lexical_or_closed_class,
1063,تفتیش,,,not_cle_lexical_or_closed_class,
1063,عقیدت,,,not_cle_lexical_or_closed_class,
1062,حتمی,,,not_cle_lexical_or_closed_class,
1060,جانوروں,,,not_cle_lexical_or_closed_class,
1060,حوصلہ افزائی,,,not_cle_lexical_or_closed_class,
1060,خلاف ورزی,,,not_cle_lexical_or_closed_class,
1059,حفاظتی,,,not_cle_lexical_or_closed_class,
1058,بین,,,not_cle_lexical_or_closed_class,
1058,صدیق,,,not_cle_lexical_or_closed_class,
1058,مشتاق,,,not_cle_lexical_or_closed_class,
1057,سرائیکی,,,not_cle_lexical_or_closed_class,
1056,تبدیلیاں,,,not_cle_lexical_or_closed_class,
1056,تخلیق,,,not_cle_lexical_or_closed_class,
1056,جوش,,,not_cle_lexical_or_closed_class,
1056,نامزد,,,not_cle_lexical_or_closed_class,
1055,بنتی,,,not_cle_lexical_or_closed_class,
1055,سرور,,,not_cle_lexical_or_closed_class,
1055,سمجہنے,,,not_cle_lexical_or_closed_class,
1053,تحسین,,,no_two_source_semantic_agreement,
1053,شہباز,,,not_cle_lexical_or_closed_class,
1053,علمی,,,not_cle_lexical_or_closed_class,
1052,نمک,,,not_cle_lexical_or_closed_class,
1051,پبلک,,,not_cle_lexical_or_closed_class,
1050,آب,water; liquid; sparkle,,no_two_source_semantic_agreement,warmer; climate; strung; number; yourself
1050,روایتی,,,not_cle_lexical_or_closed_class,
1049,اولاد,progeny; offspring; descendant,,no_two_source_semantic_agreement,childless; More; baker; than
1049,سکون,,,not_cle_lexical_or_closed_class,
1049,نصاب,,,not_cle_lexical_or_closed_class,
1048,ایئر,,,not_cle_lexical_or_closed_class,
1048,بیج,,,not_cle_lexical_or_closed_class,
1047,چیلنج,,,not_cle_lexical_or_closed_class,
1047,حسب,,,not_cle_lexical_or_closed_class,
1046,جین,,,not_cle_lexical_or_closed_class,
1046,کالم,,,not_cle_lexical_or_closed_class,
1043,جذبے,,,not_cle_lexical_or_closed_class,
1043,گراؤنڈ,,,not_cle_lexical_or_closed_class,
1043,گزرنے,,,not_cle_lexical_or_closed_class,
1042,جیو,,,not_cle_lexical_or_closed_class,
1042,ٹیمیں,,,not_cle_lexical_or_closed_class,
1041,فاسٹ,,,not_cle_lexical_or_closed_class,
1040,امکانات,,,not_cle_lexical_or_closed_class,
1040,تبادلہ,,,not_cle_lexical_or_closed_class,
1040,ریل,,,not_cle_lexical_or_closed_class,
1040,مجموعہ,,,not_cle_lexical_or_closed_class,
1037,پر غور,,,not_cle_lexical_or_closed_class,
1036,لگتی,,,not_cle_lexical_or_closed_class,
1035,اسد,,,not_cle_lexical_or_closed_class,
1035,کتابوں,,,not_cle_lexical_or_closed_class,
1035,مارشل,,,not_cle_lexical_or_closed_class,
1033,انگلش,,,not_cle_lexical_or_closed_class,
1033,تعینات,,,not_cle_lexical_or_closed_class,
1032,ایجنسی,,,not_cle_lexical_or_closed_class,
1032,شو,,,not_cle_lexical_or_closed_class,
1032,قارئین,,,not_cle_lexical_or_closed_class,
1031,جامع,,,not_cle_lexical_or_closed_class,
1028,مضامین,,,not_cle_lexical_or_closed_class,
1027,لڑائی,,,not_cle_lexical_or_closed_class,
1026,بہٹی,,,not_cle_lexical_or_closed_class,
1026,تہذیب,,,not_cle_lexical_or_closed_class,
1026,سکولوں,,,not_cle_lexical_or_closed_class,
1025,بتا,,,not_cle_lexical_or_closed_class,
1025,سہولیات,,,not_cle_lexical_or_closed_class,
1023,رکاوٹ,,,not_cle_lexical_or_closed_class,
1023,لگنے,,,not_cle_lexical_or_closed_class,
1022,یوم,,,not_cle_lexical_or_closed_class,
1021,دوا,,,no_two_source_semantic_agreement,medication; penicillin; commit; essential; yourself
1020,جل,,,not_cle_lexical_or_closed_class,
1018,آبی,,,not_cle_lexical_or_closed_class,
1017,عزم,,,not_cle_lexical_or_closed_class,
1017,لڑکے,,,not_cle_lexical_or_closed_class,
1016,نذیر,,,not_cle_lexical_or_closed_class,
1016,ڈرائیور,,,not_cle_lexical_or_closed_class,
1015,آغا,,,not_cle_lexical_or_closed_class,
1015,روایات,,,not_cle_lexical_or_closed_class,
1015,فیلڈ,,,not_cle_lexical_or_closed_class,
1014,آل,,,not_cle_lexical_or_closed_class,
1014,تجربات,,,not_cle_lexical_or_closed_class,
1013,خطے,,,not_cle_lexical_or_closed_class,
1013,کیچ,,,not_cle_lexical_or_closed_class,
1012,ہیڈ,,,not_cle_lexical_or_closed_class,
1011,گہریلو,,,not_cle_lexical_or_closed_class,
1011,موصول,,,not_cle_lexical_or_closed_class,
1010,تمہارے,,,no_two_source_semantic_agreement,From; brothers; foot; behind; head
1010,سٹیڈیم,,,not_cle_lexical_or_closed_class,
1009,تقریر,,,not_cle_lexical_or_closed_class,
1008,بلاک,,,not_cle_lexical_or_closed_class,
1007,امت,,,not_cle_lexical_or_closed_class,
1006,چہوٹا,,,not_cle_lexical_or_closed_class,
1006,خراج,,,not_cle_lexical_or_closed_class,
1006,شوگر,,,not_cle_lexical_or_closed_class,
1006,قربانی,,,not_cle_lexical_or_closed_class,
1006,مارے,,,not_cle_lexical_or_closed_class,
1005,دارالحکومت,,,not_cle_lexical_or_closed_class,
1005,سفیر,,,not_cle_lexical_or_closed_class,
1003,جام,,,not_cle_lexical_or_closed_class,
1001,انقلاب,,,not_cle_lexical_or_closed_class,
1001,گناہ,,,not_cle_lexical_or_closed_class,
1000,خاصی,,,not_cle_lexical_or_closed_class,
1000,نمائندوں,,,not_cle_lexical_or_closed_class,
998,بزرگ,,,not_cle_lexical_or_closed_class,
998,ویب,,,not_cle_lexical_or_closed_class,
997,کابینہ,,,not_cle_lexical_or_closed_class,
997,گردوں,,,not_cle_lexical_or_closed_class,
997,مولا,,,not_cle_lexical_or_closed_class,
996,کارڈ,,,not_cle_lexical_or_closed_class,
996,منیر,,,not_cle_lexical_or_closed_class,
996,ہدف,,,not_cle_lexical_or_closed_class,
994,ملت,,,not_cle_lexical_or_closed_class,
994,ملیں,,,not_cle_lexical_or_closed_class,
993,ادیب,,,not_cle_lexical_or_closed_class,
991,سہولتوں,,,not_cle_lexical_or_closed_class,
990,جونیئر,,,not_cle_lexical_or_closed_class,
990,رہائشی,,,not_cle_lexical_or_closed_class,
989,نعیم,,,not_cle_lexical_or_closed_class,
987,مزدور,,,not_cle_lexical_or_closed_class,
986,ماڈل,,,not_cle_lexical_or_closed_class,
984,قاری,,,not_cle_lexical_or_closed_class,
983,اتہارٹی,,,not_cle_lexical_or_closed_class,
983,ایجوکیشن,,,not_cle_lexical_or_closed_class,
982,جٹ,,,not_cle_lexical_or_closed_class,
981,ایگزیکٹو,,,not_cle_lexical_or_closed_class,
981,سنٹر,,,not_cle_lexical_or_closed_class,
980,ہتہیاروں,,,not_cle_lexical_or_closed_class,
979,لکہنے,,,not_cle_lexical_or_closed_class,
979,لگائی,,,not_cle_lexical_or_closed_class,
977,گاہ,,,not_cle_lexical_or_closed_class,
977,نوٹ,,,not_cle_lexical_or_closed_class,
976,آفس,,,not_cle_lexical_or_closed_class,
975,تفصیل,,,not_cle_lexical_or_closed_class,
975,گیت,,,not_cle_lexical_or_closed_class,
975,ڈویژن,,,not_cle_lexical_or_closed_class,
974,صحافی,,,not_cle_lexical_or_closed_class,
974,لڑکیوں,,,not_cle_lexical_or_closed_class,
974,ملتے,,,not_cle_lexical_or_closed_class,
973,مشیر,,,not_cle_lexical_or_closed_class,
973,یکساں,,,not_cle_lexical_or_closed_class,
972,متعارف,,,not_cle_lexical_or_closed_class,
970,سننے,,,not_cle_lexical_or_closed_class,
970,گو,,,no_two_source_semantic_agreement,
968,تشویش,,,not_cle_lexical_or_closed_class,
967,رقوم,,,not_cle_lexical_or_closed_class,
966,بہوک,,,not_cle_lexical_or_closed_class,
966,سندہی,,,not_cle_lexical_or_closed_class,
966,کارروائیوں,,,not_cle_lexical_or_closed_class,
966,مذمت,,,not_cle_lexical_or_closed_class,
965,پالیسیوں,,,not_cle_lexical_or_closed_class,
964,فنی,,,not_cle_lexical_or_closed_class,
964,ہاشمی,,,not_cle_lexical_or_closed_class,
963,دلی,,,not_cle_lexical_or_closed_class,
963,روحانی,,,not_cle_lexical_or_closed_class,
963,سگریٹ,,,not_cle_lexical_or_closed_class,
962,احتجاجی,,,not_cle_lexical_or_closed_class,
962,اوور,,,not_cle_lexical_or_closed_class,
961,قدرت,,,not_cle_lexical_or_closed_class,
961,گاڑیاں,,,not_cle_lexical_or_closed_class,
961,ہوم,,,not_cle_lexical_or_closed_class,
959,بیٹسمین,,,not_cle_lexical_or_closed_class,
959,پہیل,,,not_cle_lexical_or_closed_class,
959,دوڑ,,unit of scoring in cricket,no_two_source_semantic_agreement,race; Ostrich; racing; RUNNING; AIR
959,دیوار,,,not_cle_lexical_or_closed_class,
957,دروازے,,,not_cle_lexical_or_closed_class,
957,گیمز,,,not_cle_lexical_or_closed_class,
956,غرض,,,not_cle_lexical_or_closed_class,
955,افضل,,,not_cle_lexical_or_closed_class,
955,سکیورٹی,,,not_cle_lexical_or_closed_class,
954,پار,,,not_cle_lexical_or_closed_class,
954,جہاد,,,not_cle_lexical_or_closed_class,
953,کان,,,not_cle_lexical_or_closed_class,
952,اسٹیڈیم,,,not_cle_lexical_or_closed_class,
952,اعتراض,,,not_cle_lexical_or_closed_class,
951,پرفارمنس,,,not_cle_lexical_or_closed_class,
950,لغاری,,,not_cle_lexical_or_closed_class,
949,بنتا,,,not_cle_lexical_or_closed_class,
949,جانور,,,not_cle_lexical_or_closed_class,
949,ٹرافی,,,not_cle_lexical_or_closed_class,
948,اصلاح,,,not_cle_lexical_or_closed_class,
948,ثقافت,,,not_cle_lexical_or_closed_class,
948,شائقین,,,not_cle_lexical_or_closed_class,
946,مد,,,not_cle_lexical_or_closed_class,
945,بتائی,,,not_cle_lexical_or_closed_class,
945,جنگی,,,not_cle_lexical_or_closed_class,
945,سیل,,,not_cle_lexical_or_closed_class,
945,نرم,,,not_cle_lexical_or_closed_class,
945,نیم,,,not_cle_lexical_or_closed_class,
945,وصولی,,,not_cle_lexical_or_closed_class,
944,اندرونی,,,not_cle_lexical_or_closed_class,
944,پارک,,,not_cle_lexical_or_closed_class,
944,جائز,,,not_cle_lexical_or_closed_class,
944,مزاحمت,,,not_cle_lexical_or_closed_class,
943,تفصیلی,,,not_cle_lexical_or_closed_class,
943,چوک,,,not_cle_lexical_or_closed_class,
943,فہرست,,,not_cle_lexical_or_closed_class,
942,بینکوں,,,not_cle_lexical_or_closed_class,
942,شراب,,,not_cle_lexical_or_closed_class,
941,سیشن,,,not_cle_lexical_or_closed_class,
941,سیف,,,not_cle_lexical_or_closed_class,
939,برتری,,,not_cle_lexical_or_closed_class,
937,آلات,,,not_cle_lexical_or_closed_class,
937,فیس,,,not_cle_lexical_or_closed_class,
936,ثقافتی,,,not_cle_lexical_or_closed_class,
936,ہال,,,not_cle_lexical_or_closed_class,
935,بظاہر,,,not_cle_lexical_or_closed_class,
934,اسکور,,,not_cle_lexical_or_closed_class,
934,حادثے,,,not_cle_lexical_or_closed_class,
933,جارج,,,not_cle_lexical_or_closed_class,
932,اصولوں,,,not_cle_lexical_or_closed_class,
932,درس,"lesson, reading, lecture",,no_two_source_semantic_agreement,converted; christianity; continued; teaching; pagans
932,ساتہیوں,,,not_cle_lexical_or_closed_class,
932,صادق,,,not_cle_lexical_or_closed_class,
931,بانڈ,,,not_cle_lexical_or_closed_class,
931,گویا,,"as if, as though",no_two_source_semantic_agreement,
930,درکار,,,not_cle_lexical_or_closed_class,
929,اتار,,,not_cle_lexical_or_closed_class,
929,بچپن,,,not_cle_lexical_or_closed_class,
929,تقریبات,,,not_cle_lexical_or_closed_class,
929,کارٹون,,,not_cle_lexical_or_closed_class,
927,گلی,,,not_cle_lexical_or_closed_class,
924,ازاں,,,not_cle_lexical_or_closed_class,
923,آن,,,no_two_source_semantic_agreement,online; Ann; Arbor; Detroit; plug
923,کتنا,,,not_cle_lexical_or_closed_class,
923,گنجائش,,,not_cle_lexical_or_closed_class,
922,علوم,,,not_cle_lexical_or_closed_class,
922,مطمئن,,,not_cle_lexical_or_closed_class,
919,خورشید,,,not_cle_lexical_or_closed_class,
919,شناخت,,,not_cle_lexical_or_closed_class,
915,سادہ,,,not_cle_lexical_or_closed_class,
915,کلومیٹر,,,not_cle_lexical_or_closed_class,
914,طبقے,,,not_cle_lexical_or_closed_class,
914,علامت,,,not_cle_lexical_or_closed_class,
914,مصر,,,not_cle_lexical_or_closed_class,
913,عملے,,,not_cle_lexical_or_closed_class,
912,ظہور,,,not_cle_lexical_or_closed_class,
911,بہرحال,,,not_cle_lexical_or_closed_class,
910,ہنگامی,,,not_cle_lexical_or_closed_class,
909,اکمل,,,not_cle_lexical_or_closed_class,
908,مایوس,,,not_cle_lexical_or_closed_class,
908,نسیم,,,not_cle_lexical_or_closed_class,
907,جعلی,,,not_cle_lexical_or_closed_class,
907,ساجد,,,not_cle_lexical_or_closed_class,
907,سجاد,,,not_cle_lexical_or_closed_class,
907,منیجر,,,not_cle_lexical_or_closed_class,
906,کلچر,,,not_cle_lexical_or_closed_class,
905,بالخصوص,,,not_cle_lexical_or_closed_class,
905,بچاؤ,,,not_cle_lexical_or_closed_class,
905,یونٹ,,,not_cle_lexical_or_closed_class,
904,عجیب,,,not_cle_lexical_or_closed_class,
903,احکامات,,,not_cle_lexical_or_closed_class,
902,اٹہانے,,,not_cle_lexical_or_closed_class,
902,کاپٹر,,,not_cle_lexical_or_closed_class,
902,گروہ,,,not_cle_lexical_or_closed_class,
901,جنت,,,not_cle_lexical_or_closed_class,
901,خریداری,,,not_cle_lexical_or_closed_class,
901,سلام,peace; regards; farewell; adieu,,no_two_source_semantic_agreement,greet; even; Or; hi; Tell
901,لکہی,,,not_cle_lexical_or_closed_class,
898,سرگرمیاں,,,not_cle_lexical_or_closed_class,
898,معاف,,,not_cle_lexical_or_closed_class,
898,نثار,,,not_cle_lexical_or_closed_class,
897,بحق,,,not_cle_lexical_or_closed_class,
897,سربراہی,,,not_cle_lexical_or_closed_class,
897,نشان,,,not_cle_lexical_or_closed_class,
896,تہیٹر,,,not_cle_lexical_or_closed_class,
896,حقائق,,,not_cle_lexical_or_closed_class,
895,بستی,,,not_cle_lexical_or_closed_class,
895,پتا,,,not_cle_lexical_or_closed_class,
895,میمن,,,not_cle_lexical_or_closed_class,
894,پینل,,,not_cle_lexical_or_closed_class,
894,قرضوں,,,not_cle_lexical_or_closed_class,
894,ہیرو,,,not_cle_lexical_or_closed_class,
893,بروقت,,,not_cle_lexical_or_closed_class,
893,تہوڑا,,,not_cle_lexical_or_closed_class,
893,جنسی,,,not_cle_lexical_or_closed_class,
892,بگڑ,,,not_cle_lexical_or_closed_class,
892,بہول,,,not_cle_lexical_or_closed_class,
892,تہانہ,,,not_cle_lexical_or_closed_class,
891,حامی,,,not_cle_lexical_or_closed_class,
891,کنارے,,,not_cle_lexical_or_closed_class,
891,نفرت,,,not_cle_lexical_or_closed_class,
891,نفسیاتی,,,not_cle_lexical_or_closed_class,
890,قمر,,,not_cle_lexical_or_closed_class,
888,منشیات,,,not_cle_lexical_or_closed_class,
887,خاندانوں,,,not_cle_lexical_or_closed_class,
887,سنائی,,,not_cle_lexical_or_closed_class,
887,لکہے,,,not_cle_lexical_or_closed_class,
887,مرحلہ,,,not_cle_lexical_or_closed_class,
887,مسافر,,,not_cle_lexical_or_closed_class,
887,ٹرسٹ,,,not_cle_lexical_or_closed_class,
887,یکم,,,not_cle_lexical_or_closed_class,
885,اسٹیٹ,,,not_cle_lexical_or_closed_class,
885,رسائی,,,not_cle_lexical_or_closed_class,
885,لاگت,,,not_cle_lexical_or_closed_class,
885,مدینہ,,,not_cle_lexical_or_closed_class,
884,گہڑی,,,not_cle_lexical_or_closed_class,
883,عادت,,,not_cle_lexical_or_closed_class,
883,مزار,,,not_cle_lexical_or_closed_class,
882,نقوی,,,not_cle_lexical_or_closed_class,
881,مختار,,,not_cle_lexical_or_closed_class,
881,مداخلت,,,not_cle_lexical_or_closed_class,
879,اشارہ,,,not_cle_lexical_or_closed_class,
879,پرنسپل,,,not_cle_lexical_or_closed_class,
879,شرط,,,not_cle_lexical_or_closed_class,
876,پسندیدہ,,,not_cle_lexical_or_closed_class,
875,تعلیمات,,,not_cle_lexical_or_closed_class,
875,خاموش,,,not_cle_lexical_or_closed_class,
875,ہارون,,,not_cle_lexical_or_closed_class,
874,جگر,,,not_cle_lexical_or_closed_class,
873,سرمائے,,,not_cle_lexical_or_closed_class,
873,مدنظر,,,not_cle_lexical_or_closed_class,
873,ناکامی,,,not_cle_lexical_or_closed_class,
873,ڈالنے,,,not_cle_lexical_or_closed_class,
871,سرانجام,,,not_cle_lexical_or_closed_class,
871,قلم,,,not_cle_lexical_or_closed_class,
870,اسٹیشن,,,not_cle_lexical_or_closed_class,
870,بابا,,,not_cle_lexical_or_closed_class,
870,وزراء,,,not_cle_lexical_or_closed_class,
869,خصوصیات,,,not_cle_lexical_or_closed_class,
869,سیر,,,not_cle_lexical_or_closed_class,
869,مندرجہ,,,not_cle_lexical_or_closed_class,
869,نگاہ,,,not_cle_lexical_or_closed_class,
868,اصغر,,,not_cle_lexical_or_closed_class,
868,ترتیب,,,not_cle_lexical_or_closed_class,
868,گانے,,,not_cle_lexical_or_closed_class,
868,متبادل,,,not_cle_lexical_or_closed_class,
868,نذر,,,not_cle_lexical_or_closed_class,
867,علامات,,,not_cle_lexical_or_closed_class,
867,ہمت,,,not_cle_lexical_or_closed_class,
866,بدقسمتی,,,not_cle_lexical_or_closed_class,
866,رابطے,,,not_cle_lexical_or_closed_class,
865,حلقے,,,not_cle_lexical_or_closed_class,
865,سختی,,,not_cle_lexical_or_closed_class,
864,تفریح,,,not_cle_lexical_or_closed_class,
864,علاوہ ازیں,,,not_cle_lexical_or_closed_class,
863,مقامات,,,not_cle_lexical_or_closed_class,
