rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
1354,سير,course; motion; march,verified_morphology_review_semantics,4.540,True,False,,,,18,
1355,تبادل,exchange,verified_strong,4.610,True,True,exchange,,,6,
1356,تربوي,pedagogical; educational,verified_strong,3.320,True,True,"educational,pedagogical",,,6,
1357,واصل,continue,verified_morphology_review_semantics,4.350,True,False,,,,1,
1358,فعاليات,events,verified_morphology_review_semantics,4.530,False,False,,,,14,
1359,أفريقي,African,verified_morphology_review_semantics,4.110,True,False,,,,12,
1360,خلاف,dispute; controversy; conflict,verified_morphology_review_semantics,4.530,True,False,,,,6,
1361,تداول,alternation; circulation,verified_morphology_review_semantics,4.680,True,False,,,,6,
1362,عدسة,lens,verified_strong,3.950,True,True,"len,lens",,,7,
1363,إرهابي,terrorist,verified_strong,4.050,True,True,terrorist,,,6,
1364,معارضة,opposition,verified_strong,4.370,True,True,opposition,,,14,
1365,كهرباء,electricity,verified_strong,4.300,True,True,electricity,,,4,
1366,عقوبة,punishment; sanction; punitive measure,verified_strong,4.400,True,True,punishment,,,7,
1367,مطعم,restaurant,verified_strong,4.580,True,True,restaurant,,,18,
1368,مهني,professional; vocational; occupational,verified_strong,3.780,True,True,"professional,vocational",,,12,
1369,تحليل,analysis; dissolution,verified_strong,4.610,True,True,"analysi,analysis",,,6,
1370,والد,father,verified_strong,4.620,True,True,father,,,6,
1371,باحث,scholar; researcher,verified_strong,4.040,True,True,researcher,,,6,
1372,توزيع,distribution,verified_strong,4.780,True,True,distribution,,,6,
1373,إنجاز,accomplishment; achievement; success,verified_strong,4.210,True,True,achievement,,,12,
1374,ست,lady; miss,verified_morphology_review_semantics,4.700,True,False,,,,6,
1375,ملبس,clothes; dress; attire,verified_strong,2.730,True,True,"cloth,clothe,clothes,dres,dress",,,6,
1376,نبأ,news item; report,verified_strong,3.800,True,True,"new,news",,,5,
1377,أردني,Jordanian,verified_strong,3.950,True,True,jordanian,,,6,
1378,إرسال,transmission; broadcast,verified_morphology_review_semantics,4.700,True,False,,,,6,
1379,إقليمي,regional; territorial,verified_strong,3.660,True,True,regional,,,6,
1380,ألقى,be arrested,verified_morphology_review_semantics,4.310,True,False,,,,5,
1381,معالجة,treatment; therapy; processing,verified_strong,4.670,True,True,treatment,,,14,
1382,حفظ,preservation; retention; guarding,verified_morphology_review_semantics,4.680,True,False,,,,6,
1383,قائل,saying,verified_strong,3.150,True,True,say,,,6,
1384,مرشح,candidate; nominee; nominated,verified_strong,4.290,True,True,"candidate,nominee",,,12,
1385,حصري,escrow,verified_morphology_review_semantics,3.990,True,False,,,,6,
1386,أهلي,civil; domestic; family,verified_strong,4.120,True,True,civil,,,6,
1387,حرف,letter,verified_morphology_review_semantics,4.580,True,False,,,,12,
1388,صرف,diverting; spending,verified_morphology_review_semantics,4.290,True,False,,,,12,
1389,شرح,explanation; commentary,verified_strong,4.790,True,True,commentary,,,6,
1390,قلم,pencil; pen,verified_strong,4.270,True,True,pencil,,,6,
1391,قصر,castle; palace,verified_morphology_review_semantics,4.700,True,False,,,,36,
1392,قصيدة,poem,verified_strong,4.580,True,True,poem,,,7,
1393,صحافة,journalism; press,verified_strong,4.050,True,True,"journalism,pres,press",,,7,
1394,متعلق,attached; connected; concerning,verified_strong,3.990,True,True,"attach,attached,concern,concerning",,,6,
1395,عبارة,expression,verified_strong,5.090,True,True,expression,,,7,
1396,مؤكد,certain; guaranteed,verified_morphology_review_semantics,4.170,False,False,,,,6,
1397,سيرة,biography; epic,verified_morphology_review_semantics,4.300,True,False,,,,18,
1398,خيمة,tents,verified_strong,3.910,True,True,tent,,,11,
1399,أسود,black,verified_strong,4.630,True,True,black,,,10,
1400,ع,('ayn); 16th; (Arab),verified_morphology_review_semantics,4.930,True,False,,,,1,
1401,تقييم,evaluation; assessment; rating,verified_strong,4.560,True,True,"assessment,evaluation",,,6,
1402,بديل,substitute; alternate,verified_morphology_review_semantics,4.490,True,False,,,,6,
1403,بطاقة,energy; power; potential,verified_morphology_review_semantics,4.730,True,False,,,,10,
1404,وجهة,side; part; direction,verified_strong,4.800,True,True,"direction,side",,,35,
1405,سلسلة,chain; series,verified_strong,5.170,True,True,"chain,seri,serie,series,sery",,,7,
1406,مراجعة,review; inspection,verified_morphology_review_semantics,4.590,True,False,,,,14,
1407,جندي,soldier; private,verified_strong,4.560,True,True,soldier,,,7,
1408,فقه,(Islamic) jurisprudence; doctrine,verified_strong,3.880,True,True,jurisprudence,,,6,
1409,فساد,corruption,verified_strong,4.370,True,True,corruption,,,12,
1410,قاضي,judge; magistrate,verified_morphology_review_semantics,4.300,True,False,,,,1,
1411,تنسيق,coordination; steering; systematic arrangement,verified_strong,4.140,True,True,coordination,,,6,
1412,أجرى,conduct; carry out; perform,verified_morphology_review_semantics,4.290,True,False,,,,5,
1413,توظيف,usage; making use of; employment,verified_strong,4.150,True,True,employment,,,12,
1414,تحالف,alliance,verified_strong,4.490,True,True,alliance,,,6,
1415,نفسي,mental; spiritual; psychological,verified_morphology_review_semantics,5.280,True,False,,,,6,
1416,غاز,gas,verified_strong,4.480,True,True,gas,,,8,
1417,وفاة,death,verified_strong,5.000,True,True,death,,,7,
1418,مناقشة,argument; debate,verified_strong,4.520,True,True,"argument,debate",,,14,
1419,منصب,post; position; office,verified_strong,4.630,True,True,"office,position,post",,,12,
1420,إنساني,human; humane,verified_strong,3.840,True,True,human,,,6,
1421,جيل,generation; epoch,verified_strong,4.680,True,True,epoch,,,6,
1422,برلمان,parliament,verified_strong,3.950,True,True,parliament,,,6,
1423,إصدار,export; issuance,verified_morphology_review_semantics,4.730,True,False,,,,12,
1424,واسطة,means; device,verified_strong,3.240,True,True,"mean,means",,,7,
1425,متر,meter,verified_morphology_review_semantics,4.850,True,False,,,,6,
1426,تنفيذي,executive,verified_morphology_review_semantics,3.630,False,False,,,,6,
1427,مستقل,independent; autonomous,verified_strong,4.410,True,True,"autonomou,autonomous,independent",,,6,
1428,عنف,violence; force,verified_strong,4.250,True,True,"force,violence",,,6,
1429,زكى,augment; nominate; recommend,verified_morphology_review_semantics,3.140,True,False,,,,1,
1430,دستور,constitution; statute,verified_strong,4.400,True,True,constitution,,,6,
1431,مشاهد,views; panoramas; spectacles,verified_morphology_review_semantics,4.380,True,False,,,,10,
1432,هام,important; significant,verified_strong,4.550,True,True,"important,significant",,,6,
1433,روى,tell; report; relate; narrate,verified_morphology_review_semantics,4.140,True,False,,,,2,
1434,نموذج,sample; model,verified_strong,4.640,True,True,model,,,6,
1435,حفاظ,preservation; guarding,verified_morphology_review_semantics,3.100,True,False,,,,12,
1436,مؤمن,believer,verified_morphology_review_semantics,4.330,True,False,,,,24,
1437,صلاحية,practicability; viability; competence,verified_morphology_review_semantics,3.880,True,False,,,,7,
1438,نووي,nuclear; atomic; nucleic,verified_strong,4.000,True,True,"atomic,nuclear",,,6,
1439,قصير,short; small,verified_strong,4.700,True,True,"short,small",,,6,
1440,معدل,average; rate; mean,verified_strong,4.760,True,True,"average,rate",,,6,
1441,سوداني,Sudanese,verified_strong,3.880,True,True,sudanese,,,6,
1442,نقص,decrease; loss; deficiency; lack,verified_strong,4.830,True,True,lack,,,18,
1443,تلقى,be delivered; be thrown,verified_morphology_review_semantics,4.760,True,False,,,,5,
1444,معركة,battle; campaign,verified_strong,4.850,True,True,battle,,,7,
1445,رمضاني,Ramadan-related,verified_strong,2.750,True,True,ramadan,,,6,
1446,تلفزيون,television,verified_strong,4.450,True,True,television,,,6,
1447,إيمان,belief; faith,verified_strong,4.250,True,True,"belief,faith",,,6,
1448,إشراف,supervision; direction; patronage,verified_strong,4.140,True,True,supervision,,,6,
1449,نظم,be arranged; be organized; be regulated,verified_morphology_review_semantics,4.630,True,False,,,,3,
1450,شرعية,legitimacy; legality,verified_strong,4.520,True,True,"legality,legitimacy",,,7,
1451,منهج,method; approach; program,verified_morphology_review_semantics,4.200,True,False,,,,6,
1452,توجيه,directing; guiding; sending,verified_strong,4.600,True,True,"direct,directing",,,12,
1453,باقي,remaining,verified_morphology_review_semantics,4.900,True,False,,,,6,
1454,كويتي,Kuwaiti,verified_strong,4.150,True,True,kuwaiti,,,6,
1455,أسلوب,style; method; manner,verified_strong,4.610,True,True,"manner,method,style",,,6,
1456,تيار,current; stream,verified_strong,4.310,True,True,"current,stream",,,6,
1457,ممارسة,practice; pursuit; exercise,verified_strong,4.850,True,True,"exercise,practice",,,14,
1458,مقتل,murder; killing,verified_strong,4.920,True,True,"kill,killing,murder",,,6,
1459,وثيقة,document; charter,verified_strong,4.560,True,True,document,,,7,
1460,سي,C,verified_morphology_review_semantics,5.160,True,False,,,,1,
1461,سكري,sugar,verified_strong,3.370,True,True,sugar,,,8,
1462,فور,immediately; at once,verified_strong,4.510,True,True,"at,immediately",,,12,
1463,تطور,development; progress,verified_strong,4.730,True,True,"progres,progress",,,6,
1464,وكيل,representative; agent,verified_strong,4.440,True,True,"agent,representative",,,24,
1465,ورشة,workshops,verified_strong,4.380,True,True,workshop,,,32,
1466,متهم,accused; indicted; suspected,verified_strong,3.940,True,True,"accus,accused,suspect,suspected",,,12,
1467,متعدد,multi-; poly-; manifold; numerous,verified_strong,4.310,True,True,"numerou,numerous",,,6,
1468,لي,distortion; contortion,verified_morphology_review_semantics,6.090,True,False,,,,12,
1469,عقل,mind; intellect; brain,verified_morphology_review_semantics,4.420,True,False,,,,12,
1470,تحدي,challenge,verified_morphology_review_semantics,4.200,True,False,,,,4,
1471,كنيسة,church; temple,verified_strong,4.570,True,True,church,,,7,
1472,محدد,set; determined; defined,verified_morphology_review_semantics,4.490,True,False,,,,6,
1473,تحسين,improving; making better,verified_morphology_review_semantics,4.750,True,False,,,,18,
1474,رائد,leader; explorer; pioneer,verified_strong,4.380,True,True,pioneer,,,12,
1475,محافظ,governor; conservative,verified_strong,4.300,True,True,conservative,,,6,
1476,عادل,fair; just; equitable,verified_morphology_review_semantics,4.710,True,False,,,,6,
1477,تونسي,Tunisian,verified_strong,4.120,True,True,tunisian,,,6,
1478,غذائي,food; alimentary; nutritional,verified_morphology_review_semantics,3.780,False,False,,,,6,
1479,مسيرة,march; parade,verified_strong,4.660,True,True,march,,,21,
1480,أصدر,issue; publish,verified_strong,4.640,True,True,"issue,publish",,,5,
1481,تفعيل,scansion,verified_morphology_review_semantics,4.270,True,False,,,,12,
1482,هندي,Indian,verified_strong,4.300,True,True,indian,,,6,
1483,دواء,remedy; medication,verified_strong,4.390,True,True,"medication,remedy",,,8,
1484,توقع,expect; count on; anticipate,verified_morphology_review_semantics,4.520,True,False,,,,9,
1485,خسارة,loss; damage,verified_strong,4.530,True,True,"damage,los,loss",,,7,
1486,حدد,determine; define; specify,verified_strong,4.280,True,True,define,,,1,
1487,بوابة,gate; portal,verified_strong,4.550,True,True,"gate,portal",,,21,
1488,مؤشر,indicator; index; gage,verified_strong,4.530,True,True,"index,indicator",,,12,
1489,رمز,sign; symbol; emblem,verified_morphology_review_semantics,4.620,True,False,,,,6,
1490,دنيا,world; near; low; inferior,verified_strong,4.150,True,True,world,,,4,
1491,ص,S; 18th,verified_strong,4.810,True,True,th,,,1,
1492,منور,shining; bright,verified_strong,3.020,True,True,bright,,,12,
1493,تعبير,expression,verified_strong,4.250,True,True,expression,,,6,
1494,لواء,major general; brigade,verified_strong,4.230,True,True,"brigade,general,major",,,16,
1495,مبنى,building; structure,verified_strong,4.790,True,True,"build,building",,,1,
1496,إيجابي,positive; affirmative,verified_strong,4.160,True,True,"affirmative,positive",,,6,
1497,بات,become; remain,verified_strong,4.520,True,True,become,,,1,
1498,محيط,surrounding; peripheral,verified_morphology_review_semantics,4.470,True,False,,,,6,
1499,بالغ,extreme; profound,verified_morphology_review_semantics,4.280,True,False,,,,12,
1500,قاعة,hall; corridor; large room,verified_strong,4.580,True,True,"corridor,hall",,,7,
1501,قمر,satellite,verified_strong,4.300,True,True,satellite,,,12,
1502,لازم,necessary; required; needed,verified_morphology_review_semantics,4.580,True,False,,,,6,
1503,عهد,age; period,verified_morphology_review_semantics,4.910,True,False,,,,24,
1504,كهربائي,electrician,verified_morphology_review_semantics,4.020,True,False,,,,12,
1505,ترفيهي,entertainment; recreation; amusement,verified_morphology_review_semantics,3.270,True,False,,,,6,
1506,صراع,struggle; fight,verified_morphology_review_semantics,4.510,True,False,,,,6,
1507,تقدير,appreciation; gratitude,verified_morphology_review_semantics,4.680,True,False,,,,12,
1508,قادر,capable; able,verified_strong,4.770,True,True,"able,capable",,,6,
1509,رغبة,desire; wish,verified_morphology_review_semantics,4.560,True,False,,,,7,
1510,تمنى,desire; wish for; hope,verified_strong,3.950,True,True,"desire,wish",,,5,
1511,ضحية,victim,verified_strong,4.370,True,True,victim,,,7,
1512,شاشة,screen,verified_strong,4.510,True,True,screen,,,7,
1513,إستراتيجي,strategic,verified_strong,2.880,True,True,strategic,,,6,
1514,منزلي,domestic; household,verified_morphology_review_semantics,4.260,False,False,,,,7,
1515,تراث,heritage; inheritance,verified_strong,4.100,True,True,"heritage,inheritance",,,6,
1516,جريدة,newspaper,verified_strong,4.790,True,True,newspaper,,,7,
1517,أبرز,more; most prominent,verified_strong,4.780,True,True,"more,most,prominent",,,4,
1518,معدات,equipment; material,verified_strong,4.390,True,True,equipment,,,7,
1519,حضر,attend; appear,verified_strong,4.540,True,True,attend,,,2,
1520,بنية,intention; purpose; desire,verified_morphology_review_semantics,4.480,True,False,,,,17,
1521,مورد,source; resource,verified_strong,3.680,True,True,resource,,,12,
1522,مشهد,view; panorama; spectacle,verified_morphology_review_semantics,4.520,True,False,,,,6,
1523,قبول,admission; acceptance,verified_strong,4.460,True,True,acceptance,,,12,
1524,مصنع,factory; industrial plant,verified_strong,4.480,True,True,"factory,plant",,,12,
1525,جامعي,university,verified_morphology_review_semantics,4.140,True,False,,,,6,
1526,مقطع,section; selection; excerpt,verified_morphology_review_semantics,4.700,True,False,,,,24,
1527,تسويق,marketing,verified_strong,4.280,True,True,"market,marketing",,,6,
1528,وادي,wadi; valley,verified_morphology_review_semantics,4.630,True,False,,,,1,
1529,رضي,be pleased; agree; approve,verified_strong,4.760,True,True,"pleas,pleased",,,1,
1530,حشرة,insect; vermin,verified_strong,3.690,True,True,insect,,,7,
1531,مسيحي,Christian,verified_strong,4.050,True,True,christian,,,12,
1532,موسيقى,music,verified_strong,4.660,True,True,music,,,1,
1533,مثال,example; model,verified_morphology_review_semantics,4.640,True,False,,,,12,
1534,تحمل,carry; bear; transport,verified_morphology_review_semantics,5.190,True,False,,,,5,
1535,متوقع,expected; anticipated,verified_morphology_review_semantics,4.270,False,False,,,,12,
1536,سيما,especially,verified_morphology_review_semantics,4.580,True,False,,,,1,
1537,بسيط,simple; plain,verified_strong,4.790,True,True,simple,,,6,
1538,قضى,execute; perform; decree,verified_morphology_review_semantics,4.480,True,False,,,,2,
1539,عدو,enemy,verified_strong,4.290,True,True,enemy,,,12,
1540,زعيم,leader; head of state,verified_strong,4.680,True,True,leader,,,6,
1541,حجر,stone,verified_strong,4.530,True,True,stone,,,24,
1542,مبدأ,principles; bases,verified_strong,4.540,True,True,"principl,principle,principles",,,5,
1543,تحضير,preparation; production,verified_morphology_review_semantics,4.110,True,False,,,,6,
1544,ضابط,officer,verified_strong,4.670,True,True,officer,,,12,
1545,حج,pilgrimage; Haj,verified_strong,3.930,True,True,pilgrimage,,,6,
1546,شكر,thankfulness; thanks,verified_strong,4.390,True,True,"thankfulnes,thankfulness",,,6,
1547,آبد,non-migratory; sedentary,verified_morphology_review_semantics,1.580,True,False,,,,6,
1548,مساعد,assistant; supporter,verified_strong,4.660,True,True,assistant,,,12,
1549,تسبب,be caused; be produced; be provoked,verified_morphology_review_semantics,4.920,True,False,,,,5,
1550,متحدث,spokesman; speaker,verified_strong,3.960,True,True,"speaker,spokesman",,,6,
1551,صادر,issued; published,verified_morphology_review_semantics,4.100,True,False,,,,6,
1552,معتمد,authorized; dependable; accredited,verified_morphology_review_semantics,3.850,True,False,,,,6,
1553,نكتة,jokes; wisecracks,verified_strong,3.820,True,True,joke,,,15,
1554,فكري,intellectual; mental; spiritual,verified_morphology_review_semantics,4.170,True,False,,,,12,
1555,إمكانية,possibility; capability,verified_strong,4.790,True,True,possibility,,,7,
1556,بلا,without,verified_strong,5.360,True,True,without,,,1,
1557,اللهم,truly; certainly; oh God!; dear God,verified_morphology_review_semantics,4.840,True,False,,,,9,
1558,مالك,money; capital; funds,verified_morphology_review_semantics,4.900,True,False,,,,14,
1559,غرض,goal; purpose; objective,verified_morphology_review_semantics,3.860,True,False,,,,6,
1560,كمية,quantity; amount,verified_strong,4.750,True,True,"amount,quantity",,,7,
1561,طول,length; height,verified_morphology_review_semantics,5.080,True,False,,,,12,
1562,مولد,birthday,verified_strong,4.090,True,True,birthday,,,30,
1563,ذاتي,autonomous; self,verified_morphology_review_semantics,4.070,True,False,,,,6,
1564,خليجي,(Persian) Gulf,verified_strong,3.710,True,True,"gulf,persian",,,6,
1565,زراعي,agricultural; farming,verified_strong,3.630,True,True,agricultural,,,6,
1566,مديرية,administration; management,verified_morphology_review_semantics,4.490,True,False,,,,14,
1567,مراقبة,surveillance; monitoring,verified_strong,4.760,True,True,"monitor,monitoring,surveillance",,,21,
1568,تمويل,financing; funding; backing,verified_strong,4.600,True,True,"fund,funding",,,6,
1569,مقدس,holy; sacred,verified_strong,3.850,True,True,"holy,sacr,sacred",,,6,
1570,جبهة,front; front line,verified_strong,4.650,True,True,front,,,7,
1571,توقيع,signing,verified_strong,4.590,True,True,"sign,signing",,,12,
1572,أجمل,more; most beautiful,verified_morphology_review_semantics,4.660,True,False,,,,4,
1573,صعيد,level; plane,verified_strong,4.300,True,True,"level,plane",,,12,
1574,مسار,path; route,verified_strong,4.590,True,True,"path,route",,,16,
1575,إقليم,region; district,verified_strong,4.590,True,True,region,,,6,
1576,سهولة,ease; facility,verified_strong,4.280,True,True,"ease,facility",,,7,
1577,صار,become; begin to,verified_strong,4.700,True,True,become,,,1,
1578,نقد,criticism; critique,verified_morphology_review_semantics,4.280,True,False,,,,12,
1579,عادي,ordinary; regular; normal,verified_strong,4.720,True,True,"normal,ordinary,regular",,,7,
1580,طرح,suggestion; proposal,verified_morphology_review_semantics,4.510,True,False,,,,12,
1581,مبكر,early,verified_strong,4.460,True,True,early,,,6,
1582,إيطالي,Italian,verified_strong,3.620,True,True,italian,,,6,
1583,تجمع,gathering; assembly,verified_strong,4.980,True,True,gather,,,6,
1584,محاضرة,lecture,verified_strong,4.200,True,True,lecture,,,14,
1585,ثنائي,bilateral; dual,verified_morphology_review_semantics,4.390,True,False,,,,12,
1586,بث,broadcast; transmission; dissemination,verified_strong,4.870,True,True,"broadcast,transmission",,,6,
1587,أشرف,oversee; supervise; manage,verified_strong,4.530,True,True,supervise,,,5,
1588,آلية,automation; mechanism,verified_strong,4.400,True,True,"automation,mechanism",,,14,
1589,مجمع,assembly; academy,verified_strong,4.560,True,True,academy,,,24,
1590,مفاوضة,negotiation; discussion,verified_strong,2.620,True,True,negotiation,,,14,
1591,أتاح,grant; provide,verified_morphology_review_semantics,3.680,True,False,,,,2,
1592,ظهور,appearance; emergence,verified_strong,4.810,True,True,"appearance,emergence",,,6,
1593,وسيط,mediator; go-between; intermediary,verified_strong,3.840,True,True,"intermediary,mediator",,,12,
1594,حلو,be sweet; be pleasant,verified_strong,4.120,True,True,"pleasant,sweet",,,1,
1595,أخضر,green,verified_strong,4.190,True,True,green,,,4,
1596,جلب,acquisition; arraignment,verified_morphology_review_semantics,4.540,True,False,,,,12,
1597,ميزة,distinguishing feature; characteristic; advantage,verified_strong,4.280,True,True,"advantage,feature",,,7,
1598,صوتي,acoustic; vocalic,verified_strong,4.550,True,True,acoustic,,,6,
1599,ثامن,eighth,verified_strong,3.170,True,True,eighth,,,6,
1600,جنة,paradise; garden,verified_strong,4.120,True,True,garden,,,21,
1601,شعار,slogan; motto,verified_morphology_review_semantics,4.740,True,False,,,,12,
1602,شاء,want; desire; wish,verified_strong,4.750,True,True,"want,wish",,,1,
1603,مستعمل,used; in use,verified_strong,3.770,True,True,"in,use,used",,,6,
1604,تجميل,embellishment,verified_morphology_review_semantics,3.990,True,False,,,,6,
1605,غياب,absence; disappearance,verified_strong,4.790,True,True,absence,,,18,
1606,قضائي,judicial; legal,verified_strong,3.940,True,True,judicial,,,6,
1607,كافي,kaf (Arabic letter),verified_morphology_review_semantics,4.440,True,False,,,,5,
1608,ظاهرة,phenomenon,verified_strong,4.660,True,True,phenomenon,,,14,
1609,سماح,magnanimous,verified_morphology_review_semantics,3.590,True,False,,,,12,
1610,تسليم,handing over; delivery; surrender,verified_morphology_review_semantics,4.470,True,False,,,,6,
1611,تحديث,updating; renewing,verified_morphology_review_semantics,4.610,True,False,,,,6,
1612,تكوين,creating; forming,verified_strong,4.510,True,True,form,,,18,
1613,متقدم,advanced; developed,verified_strong,3.820,True,True,"advanc,advanced",,,6,
1614,تحقق,be achieved; be realized; be reached,verified_strong,4.620,True,True,"realiz,realized",,,12,
1615,ذكي,clever,verified_morphology_review_semantics,4.090,True,False,,,,18,
1616,مفهوم,concept; notion; sense; meaning; definition,verified_strong,4.880,True,True,"concept,notion",,,6,
1617,ساهم,participate; contribute,verified_strong,4.590,True,True,contribute,,,1,
1618,عاجل,urgent; speedy,verified_strong,4.480,True,True,urgent,,,6,
1619,مقارنة,comparison,verified_strong,4.900,True,True,comparison,,,7,
1620,ترفيه,opulent; luxurious,verified_morphology_review_semantics,3.580,True,False,,,,10,
1621,معني,concerned; affected; interested,verified_morphology_review_semantics,3.960,False,False,,,,6,
1622,ندوة,seminar; symposium,verified_strong,4.130,True,True,"seminar,symposium",,,14,
1623,عقاري,mortgage; real estate,verified_strong,3.560,True,True,"estate,real",,,6,
1624,سينما,cinema,verified_strong,4.280,True,True,cinema,,,1,
1625,حرارة,temperature; heat; fever,verified_strong,4.530,True,True,"heat,temperature",,,7,
1626,قارئ,reader,verified_strong,3.860,True,True,reader,,,6,
1627,منشأة,establishment; firm,verified_morphology_review_semantics,3.960,True,False,,,,7,
1628,تخصصي,specialized,verified_morphology_review_semantics,3.470,False,False,,,,6,
1629,داعي,inviter; propagandist,verified_morphology_review_semantics,4.380,False,False,,,,7,
1630,أكاديمي,academic; scholarly,verified_strong,3.660,True,True,academic,,,6,
1631,ياباني,Japanese,verified_strong,3.990,True,True,japanese,,,6,
1632,منوع,diverse; mixed,verified_strong,3.010,True,True,diverse,,,6,
1633,حديقة,garden,verified_strong,4.640,True,True,garden,,,7,
1634,ثابت,established; proven; permanent,verified_strong,4.480,True,True,permanent,,,6,
1635,عضوية,membership; affiliation,verified_strong,4.180,True,True,membership,,,7,
1636,رحم,have mercy with,verified_morphology_review_semantics,4.140,True,False,,,,3,
1637,تهمة,accusations; charges,verified_strong,4.210,True,True,"accusation,charge",,,11,
1638,عدل,justice; fairness,verified_morphology_review_semantics,4.200,True,False,,,,6,
1639,تقنية,technique; technology,verified_strong,4.790,True,True,"technique,technology",,,14,
1640,هوية,identity card; identity,verified_strong,4.600,True,True,identity,,,7,
1641,تصنيف,classification; sorting; compilation,verified_strong,4.520,True,True,classification,,,6,
1642,مطلب,quest,verified_morphology_review_semantics,3.950,True,False,,,,6,
1643,محدود,limited; determined,verified_strong,4.320,True,True,"limit,limited",,,6,
1644,تميز,be distinguished; stand out,verified_strong,4.430,True,True,"distinguish,distinguished,out,stand",,,8,
1645,صاروخ,missile; rocket,verified_strong,4.370,True,True,"missile,rocket",,,6,
1646,بشرة,good news,verified_morphology_review_semantics,3.880,True,False,,,,17,
1647,وزن,weight; weighing,verified_strong,4.290,True,True,"weigh,weighing,weight",,,30,
1648,عطر,perfume,verified_strong,4.040,True,True,perfume,,,6,
1649,فضاء,space; cosmos,verified_strong,4.420,True,True,"cosmo,cosmos,space",,,8,
1650,منشور,published; spread out,verified_morphology_review_semantics,3.970,True,False,,,,6,
1651,لاجئ,refugee; seeking refuge,verified_strong,3.840,True,True,refugee,,,6,
1652,آلة,instrument; apparatus; appliance; machine,verified_strong,4.700,True,True,"apparatu,apparatus,appliance,instrument,machine",,,7,
1653,معيار,standard; criterion,verified_strong,3.790,True,True,"criterion,standard",,,12,
1654,إلغاء,cancellation; abrogation; repeal,verified_strong,4.650,True,True,cancellation,,,8,
1655,منح,grant; award; bestow,verified_strong,4.750,True,True,"award,bestow,grant",,,2,
1656,أصلي,original; authentic,verified_strong,4.060,True,True,"authentic,original",,,6,
1657,نسائي,women's; feminist; feminine,verified_strong,3.740,True,True,"women',women's",,,6,
1658,طبق,according to; conforming with,verified_morphology_review_semantics,4.450,True,False,,,,10,
1659,قاد,lead; guide,verified_strong,4.290,True,True,lead,,,2,
1660,طيب,good; pleasant,verified_morphology_review_semantics,4.860,True,False,,,,6,
1661,لاحظ,notice; observe,verified_strong,4.360,True,True,"notice,observe",,,1,
1662,حجز,detention; reservation; confiscation,verified_morphology_review_semantics,4.270,True,False,,,,6,
1663,أقرب,soonest; nearer; nearest; more; most likely,verified_strong,4.800,True,True,"more,most,nearer,nearest",,,4,
1664,عشرات,scores; tens; dozens,verified_morphology_review_semantics,4.680,True,False,,,,7,
1665,درهم,dirham,verified_strong,4.160,True,True,dirham,,,14,
1666,ليرة,pound; lira,verified_strong,4.050,True,True,lira,,,7,
1667,فأر,mouse,verified_strong,3.570,True,True,mouse,,,12,
1668,ميناء,port; harbor,verified_strong,4.470,True,True,"harbor,port",,,8,
1669,مهارة,skill; proficiency,verified_strong,3.950,True,True,skill,,,14,
1670,نزل,descend; stay,verified_morphology_review_semantics,4.520,True,False,,,,6,
1671,ف,F; 17th; (fils),verified_morphology_review_semantics,4.730,True,False,,,,1,
1672,ستار,veil; curtain,verified_strong,4.460,True,True,"curtain,veil",,,12,
1673,صعوبة,difficulty,verified_strong,4.670,True,True,difficulty,,,7,
1674,إزالة,removal; elimination,verified_strong,4.670,True,True,removal,,,7,
1675,شغل,work; activity; occupation,verified_strong,4.570,True,True,work,,,6,
1676,مضيف,host; steward,verified_strong,3.450,True,True,host,,,12,
1677,عدالة,justice; fairness,verified_strong,3.920,True,True,"fairnes,fairness,justice",,,7,
1678,مخاطر,daring; venturesome; adventurer,verified_strong,4.380,True,True,"dar,daring",,,10,
1679,غريبة,stranger; foreigner,verified_morphology_review_semantics,4.550,True,False,,,,14,
1680,تجاوز,exceed; disregard,verified_morphology_review_semantics,4.500,True,False,,,,3,
1681,نات,sway; stagger,verified_morphology_review_semantics,3.100,False,False,,,,1,
1682,أحسن,better; best,verified_strong,4.640,True,True,"best,better",,,4,
1683,مصاب,afflicted; injured; wounded,verified_strong,4.350,True,True,"injur,injured,wound,wounded",,,6,
1684,جاد,earnest; serious,verified_strong,4.500,True,True,"earnest,seriou,serious",,,6,
1685,وحد,alone; only,verified_morphology_review_semantics,3.710,True,False,,,,6,
1686,مدرسي,scholastic; school,verified_morphology_review_semantics,3.600,False,False,,,,6,
1687,نفذ,implement; carry out; accomplish,verified_strong,4.230,True,True,implement,,,2,
1688,سكر,sugar,verified_strong,4.360,True,True,sugar,,,12,
1689,سفارة,embassy,verified_strong,4.320,True,True,embassy,,,7,
1690,مؤخر,delayed; deferred,verified_morphology_review_semantics,3.010,True,False,,,,18,
1691,أعاد,(do) again; re-(do); return; give back,verified_morphology_review_semantics,4.230,True,False,,,,2,
1692,توجه,send; direct,verified_strong,4.530,True,True,direct,,,4,
1693,عيادة,clinic; outpatient clinic,verified_strong,4.090,True,True,clinic,,,14,
1694,ضيف,guest; visitor,verified_strong,4.370,True,True,guest,,,6,
1695,أنشودة,anthem; hymn; song,verified_morphology_review_semantics,3.400,False,False,,,,7,
