Front,Back
انداز,"Rank: 258

Meaning: style, manner

Part of speech: noun

Frequency evidence: 6236

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سطح,"Rank: 259

Meaning: level, surface

Part of speech: noun

Frequency evidence: 6222

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
قانون,"Rank: 260

Meaning: law; rule, statute

Part of speech: noun

Frequency evidence: 6213

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سامان,"Rank: 261

Meaning: goods, chattels; luggage, baggage; equipment, apparatus

Part of speech: noun

Frequency evidence: 6196

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
حق,"Rank: 262

Meaning: portion, share; duty, obligation; the truth, righteousness

Part of speech: noun

Frequency evidence: 6169

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
پاک,"Rank: 263

Meaning: clean, pure; clipping of پاکستان (“Pakistan”)

Part of speech: adj|noun

Frequency evidence: 6164

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
جواب,"Rank: 264

Meaning: solution; answer, reply, response

Part of speech: noun

Frequency evidence: 6163

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
کمیٹی,"Rank: 265

Meaning: committee; a municipality; ROSCA; a money saving scheme

Part of speech: noun

Frequency evidence: 6147

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
ماہ,"Rank: 266

Meaning: moon; beloved

Part of speech: noun

Frequency evidence: 6128

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
آخری,"Rank: 267

Meaning: final, last

Part of speech: adj

Frequency evidence: 6073

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
رائے,"Rank: 268

Meaning: king; vote; advice

Part of speech: noun

Frequency evidence: 6030

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
قسم,"Rank: 269

Meaning: oath, swearing; kind, type, category, brand

Part of speech: noun

Frequency evidence: 6014

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
معلوم,"Rank: 270

Meaning: known; evident, clear; obvious

Part of speech: adj

Frequency evidence: 6005

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
زمین,"Rank: 271

Meaning: soil; region, area; surface, ground

Part of speech: noun

Frequency evidence: 5951

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سابق,"Rank: 272

Meaning: teacher; lecturer; pertaining to the past; bygone, ancient

Part of speech: adj|noun

Frequency evidence: 5918

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سوال,"Rank: 273

Meaning: question

Part of speech: noun

Frequency evidence: 5877

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
ثابت,"Rank: 274

Meaning: fixed; valid; stable

Part of speech: adj

Frequency evidence: 5800

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
ضلع,"Rank: 275

Meaning: district

Part of speech: noun

Frequency evidence: 5793

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
جان,"Rank: 276

Meaning: spirit, vitality; life (ie. a soul, person)

Part of speech: noun

Frequency evidence: 5751

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
بہائی,"Rank: 277

Meaning: Baháʼí

Part of speech: adj|noun

Frequency evidence: 5738

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
اندر,"Rank: 278

Meaning: inside / in / within

Part of speech: adj|adv|name|noun

Frequency evidence: 5684

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
قریب,"Rank: 279

Meaning: near; kinsman; relation

Part of speech: adj|adv|noun

Frequency evidence: 5674

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
طلب,"Rank: 280

Meaning: urge, desire, yearning

Part of speech: noun

Frequency evidence: 5639

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
واپس,"Rank: 281

Meaning: back; return, returned, restored

Part of speech: adj

Frequency evidence: 5632

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
قیمت,"Rank: 282

Meaning: price; value; worth

Part of speech: noun

Frequency evidence: 5615

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
کامیاب,"Rank: 283

Meaning: prosperous, successful

Part of speech: adj

Frequency evidence: 5614

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سر,"Rank: 284

Meaning: air; end; god

Part of speech: adj|adv|noun

Frequency evidence: 5595

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
انتخابات,"Rank: 285

Meaning: broken plural of اِنْتِخاب (intixāb)

Part of speech: noun

Frequency evidence: 5565

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
قوم,"Rank: 286

Meaning: race; nation; people, community

Part of speech: noun

Frequency evidence: 5557

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
تعلقات,"Rank: 287

Meaning: formal plural of تَعَلُّق (ta'alluq)

Part of speech: noun

Frequency evidence: 5503

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
لہذا,"Rank: 288

Meaning: therefore, thus, hence

Part of speech: adv

Frequency evidence: 5451

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
آزاد,"Rank: 289

Meaning: liberated; universal; unrestrained

Part of speech: adj

Frequency evidence: 5442

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
رات,"Rank: 290

Meaning: night

Part of speech: noun

Frequency evidence: 5401

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
حد,"Rank: 291

Meaning: boundary, limit

Part of speech: noun

Frequency evidence: 5395

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
شرکت,"Rank: 292

Meaning: contribution, role

Part of speech: noun

Frequency evidence: 5366

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
تقریبا,"Rank: 293

Meaning: around, about, approximately, close to, almost, nearly

Part of speech: adv

Frequency evidence: 5336

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
چکی,"Rank: 294

Meaning: act of biting; a bite; millstone, mill, handmill, quern

Part of speech: noun

Frequency evidence: 5297

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
رہ,"Rank: 295

Meaning: (contrac. of rāh), s.f. Road, way, path, &c. ( = rāh, q.v.): — rah-bān, s.m. One who guards the way: —… | also: form of رَہْنا (rahnā — to live)

Part of speech: content word

Frequency evidence: 5294

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
جماعت,"Rank: 296

Meaning: class, sets; congregation; army, military

Part of speech: noun

Frequency evidence: 5286

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
آغاز,"Rank: 297

Meaning: start; beginning; commencement

Part of speech: noun

Frequency evidence: 5246

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
ملکی,"Rank: 298

Meaning: pertaining to the country or government; civil; political; belonging to one's own country; indigenous, national, local, domestic

Part of speech: adj

Frequency evidence: 5238

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
نقصان,"Rank: 299

Meaning: loss, harm, harmful; disadvantage, drawback, downside

Part of speech: noun

Frequency evidence: 5233

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
کافی,"Rank: 300

Meaning: coffee

Part of speech: noun

Frequency evidence: 5219

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
اختر,"Rank: 301

Meaning: star; a surname, Akhtar, from Persian; a unisex given name, Akhtar, from Persian

Part of speech: name|noun

Frequency evidence: 5181

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
وغیرہ,"Rank: 302

Meaning: et cetera, and so forth

Part of speech: phrase

Frequency evidence: 5147

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
انسانی,"Rank: 303

Meaning: human

Part of speech: adj

Frequency evidence: 5112

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
توجہ,"Rank: 304

Meaning: focus; regard; attention, care

Part of speech: noun

Frequency evidence: 5096

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
ظاہر,"Rank: 305

Meaning: clear, apparent, obviously

Part of speech: adj

Frequency evidence: 5060

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
مرتبہ,"Rank: 306

Meaning: occasion, time; degree, rank, standing

Part of speech: noun

Frequency evidence: 5058

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
دس,"Rank: 307

Meaning: ten

Part of speech: num

Frequency evidence: 5048

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
مشکل,"Rank: 308

Meaning: hard; difficult; problematic

Part of speech: adj|noun

Frequency evidence: 5039

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
تحریک,"Rank: 309

Meaning: motion, movement; a scheme, project; motion (ie. a proposal)

Part of speech: noun

Frequency evidence: 5017

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
شریف,"Rank: 310

Meaning: meek, gentle, noble, upstanding

Part of speech: adj

Frequency evidence: 5009

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
کامیابی,"Rank: 311

Meaning: success, achievement

Part of speech: noun

Frequency evidence: 4962

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
ممکن,"Rank: 312

Meaning: possible

Part of speech: adj

Frequency evidence: 4938

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
شیخ,"Rank: 313

Meaning: stingy; an Islamic cleric; an old; elder (man)

Part of speech: adj|name|noun

Frequency evidence: 4937

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
تاریخ,"Rank: 314

Meaning: era, epoch; date; appointment; history; chronicle

Part of speech: noun

Frequency evidence: 4931

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
پور,"Rank: 315

Meaning: fortress; town, city; village

Part of speech: noun

Frequency evidence: 4919

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
غلام,"Rank: 316

Meaning: slave; knave, jack; boy, young man

Part of speech: noun

Frequency evidence: 4916

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
متعلق,"Rank: 317

Meaning: concerning, belonging to, relating to, attached or otherwise connected to

Part of speech: prep

Frequency evidence: 4900

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
علاج,"Rank: 318

Meaning: cure; remedy; medical treatment

Part of speech: noun

Frequency evidence: 4896

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
حال,"Rank: 319

Meaning: status; present; circumstance

Part of speech: noun

Frequency evidence: 4893

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سات,"Rank: 320

Meaning: seven (۷ (7))

Part of speech: num

Frequency evidence: 4889

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
بجائے,"Rank: 321

Meaning: instead, alternatively

Part of speech: adv

Frequency evidence: 4876

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
بنیادی,"Rank: 322

Meaning: fundamental, primary, basic, principal

Part of speech: adj

Frequency evidence: 4857

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
کروڑ,"Rank: 323

Meaning: millions; crore (ten million)

Part of speech: noun|num

Frequency evidence: 4855

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
مضبوط,"Rank: 324

Meaning: firm; tight; seized

Part of speech: adj

Frequency evidence: 4814

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
برس,"Rank: 325

Meaning: year

Part of speech: noun

Frequency evidence: 4810

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
تم,"Rank: 326

Meaning: you (informal)

Part of speech: det|pron

Frequency evidence: 4806

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
شدید,"Rank: 327

Meaning: fast, swift; abundant, plentiful; hard, difficult, arduous

Part of speech: adj

Frequency evidence: 4777

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
کالج,"Rank: 328

Meaning: college

Part of speech: noun

Frequency evidence: 4749

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
تقسیم,"Rank: 329

Meaning: division; distribution

Part of speech: noun

Frequency evidence: 4736

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سرحد,"Rank: 330

Meaning: front-line; border, frontier; difference, distinction

Part of speech: noun

Frequency evidence: 4735

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
گروپ,"Rank: 331

Meaning: group

Part of speech: noun

Frequency evidence: 4723

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
پیر,"Rank: 332

Meaning: foot; Monday; old man

Part of speech: noun

Frequency evidence: 4720

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
واضح,"Rank: 333

Meaning: evident, manifest, elaborate, clear, apparent

Part of speech: adj

Frequency evidence: 4717

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
زر,"Rank: 334

Meaning: s.m. Gold; money, riches, wealth: — zar-ě-aṣl, s.m. A principal sum; pure gold: — zār-ě-amānat, s.m.…

Part of speech: content word

Frequency evidence: 4701

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
مسلمانوں,"Rank: 335

Meaning: plural of مسلمان

Part of speech: noun

Frequency evidence: 4701

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
محبت,"Rank: 336

Meaning: love; affection; dedication, attachment

Part of speech: noun

Frequency evidence: 4693

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
یاد,"Rank: 337

Meaning: memory; recollection; reminiscence

Part of speech: noun

Frequency evidence: 4668

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
کتاب,"Rank: 338

Meaning: book, manuscript, volume

Part of speech: noun

Frequency evidence: 4643

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
باغ,"Rank: 339

Meaning: garden; land, area; orchard; grove

Part of speech: noun

Frequency evidence: 4636

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سزا,"Rank: 340

Meaning: penalty; punishment; retribution

Part of speech: noun

Frequency evidence: 4627

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
امن,"Rank: 341

Meaning: peace, tranquility

Part of speech: noun

Frequency evidence: 4623

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
موت,"Rank: 342

Meaning: mortality; urine, piss; death, demise

Part of speech: noun

Frequency evidence: 4610

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سمیت,"Rank: 343

Meaning: (for A. سمية, fr. سمي sammī, rel. n. fr. samm, q.v.), s.f. Poisonousness, venomousness, banefulness,…

Part of speech: closed-class

Frequency evidence: 4585

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
موجودہ,"Rank: 344

Meaning: at present; existing, present, current

Part of speech: adj

Frequency evidence: 4585

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
قتل,"Rank: 345

Meaning: murder; killing; massacre

Part of speech: noun

Frequency evidence: 4583

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
فی,"Rank: 346

Meaning: per, each (فی کس = per person)

Part of speech: closed-class

Frequency evidence: 4576

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
آگے,"Rank: 347

Meaning: in front / ahead / forward

Part of speech: adv

Frequency evidence: 4567

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
رنگ,"Rank: 348

Meaning: colour

Part of speech: noun

Frequency evidence: 4565

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سخت,"Rank: 349

Meaning: strict, severe, hard, tough, harsh

Part of speech: adj

Frequency evidence: 4531

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
زبان,"Rank: 350

Meaning: tongue; language; word (i.e. a promise)

Part of speech: noun

Frequency evidence: 4527

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
نیا,"Rank: 351

Meaning: new

Part of speech: adj

Frequency evidence: 4516

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
کارکردگی,"Rank: 352

Meaning: work; output; efficiency

Part of speech: noun

Frequency evidence: 4509

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
محسوس,"Rank: 353

Meaning: felt, sensed, perceived

Part of speech: adj

Frequency evidence: 4501

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
ہمیشہ,"Rank: 354

Meaning: always / forever

Part of speech: adj|adv

Frequency evidence: 4495

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
سیاست,"Rank: 355

Meaning: policy; politics; jurisdiction

Part of speech: noun

Frequency evidence: 4487

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
دہشت,"Rank: 356

Meaning: awe; alarm, panic; terror, fear

Part of speech: noun

Frequency evidence: 4471

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
فن,"Rank: 357

Meaning: art, craft, skill; trick, deception, artifice

Part of speech: noun

Frequency evidence: 4415

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
میاں,"Rank: 358

Meaning: person; husband; mister, sir

Part of speech: noun

Frequency evidence: 4410

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
آمدنی,"Rank: 359

Meaning: arrival, coming; gross income, earning; revenue (of a business)

Part of speech: noun

Frequency evidence: 4405

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
شادی,"Rank: 360

Meaning: wedding, marriage

Part of speech: noun

Frequency evidence: 4404

Sources:
- CLE Urdu 5,000 corpus frequency list + CLE lexical inventories; ReadUrdu/Kaikki semantics
- Refined through multi-dictionary learner-safety selection; candidate only until final audit"
