front,zipf,reason
بھائیوں,4.70,agreement_but_no_clean_public_gloss
تینوں,4.70,no_two_source_agreement
دا,4.70,no_two_source_agreement
درجے,4.70,agreement_but_no_clean_public_gloss
مرحوم,4.70,no_two_source_agreement
ملازمین,4.70,no_two_source_agreement
پ,4.70,no_two_source_agreement
پولنگ,4.70,no_two_source_agreement
کروانے,4.70,no_two_source_agreement
کھلا,4.70,no_two_source_agreement
آئینی,4.69,no_two_source_agreement
اختیارات,4.69,agreement_but_no_clean_public_gloss
بلیک,4.69,no_two_source_agreement
بندے,4.69,agreement_but_no_clean_public_gloss
بھری,4.69,no_two_source_agreement
تبلیغ,4.69,no_two_source_agreement
ترمیم,4.69,no_two_source_agreement
جمال,4.69,no_two_source_agreement
خصوصیات,4.69,no_two_source_agreement
دورے,4.69,no_two_source_agreement
رجوع,4.69,no_two_source_agreement
ریلیز,4.69,no_two_source_agreement
سرگرمیوں,4.69,no_two_source_agreement
عارف,4.69,no_two_source_agreement
عدالتوں,4.69,no_two_source_agreement
فنڈ,4.69,no_two_source_agreement
منڈی,4.69,agreement_but_no_clean_public_gloss
مہدی,4.69,no_two_source_agreement
نکالا,4.69,no_two_source_agreement
وائرس,4.69,no_two_source_agreement
پارک,4.69,no_two_source_agreement
پڑتی,4.69,no_two_source_agreement
ہٹ,4.69,no_two_source_agreement
آگئی,4.68,no_two_source_agreement
اشرف,4.68,no_two_source_agreement
اشیاء,4.68,no_two_source_agreement
اصلاحات,4.68,no_two_source_agreement
اضلاع,4.68,no_two_source_agreement
ام,4.68,no_two_source_agreement
امان,4.68,no_two_source_agreement
بلتستان,4.68,no_two_source_agreement
دکھایا,4.68,no_two_source_agreement
رضوی,4.68,no_two_source_agreement
سمت,4.68,no_two_source_agreement
فرمائی,4.68,no_two_source_agreement
محرم,4.68,no_two_source_agreement
نشستیں,4.68,no_two_source_agreement
نوعیت,4.68,no_two_source_agreement
پشتون,4.68,no_two_source_agreement
پڑھے,4.68,no_two_source_agreement
پھیل,4.68,no_two_source_agreement
چاہیں,4.68,no_two_source_agreement
کاموں,4.68,no_two_source_agreement
کروڑوں,4.68,no_two_source_agreement
کیمپ,4.68,no_two_source_agreement
گلے,4.68,agreement_but_no_clean_public_gloss
ے,4.68,no_two_source_agreement
آرہی,4.67,no_two_source_agreement
اشعار,4.67,no_two_source_agreement
انور,4.67,no_two_source_agreement
اٹھایا,4.67,no_two_source_agreement
بڑھتی,4.67,no_two_source_agreement
بیرون,4.67,no_two_source_agreement
تعلیمات,4.67,no_two_source_agreement
ثاقب,4.67,no_two_source_agreement
رہائشی,4.67,no_two_source_agreement
سوائے,4.67,no_two_source_agreement
سورہ,4.67,no_two_source_agreement
شوکت,4.67,no_two_source_agreement
لیتی,4.67,no_two_source_agreement
مثبت,4.67,no_two_source_agreement
نامزد,4.67,no_two_source_agreement
نفس,4.67,no_two_source_agreement
نمائش,4.67,no_two_source_agreement
نکلنے,4.67,no_two_source_agreement
ڈیزائن,4.67,no_two_source_agreement
ڈیٹا,4.67,no_two_source_agreement
کہی,4.67,no_two_source_agreement
ہجرت,4.67,no_two_source_agreement
آور,4.66,no_two_source_agreement
بدلے,4.66,no_two_source_agreement
بڑھا,4.66,no_two_source_agreement
حکمرانی,4.66,no_two_source_agreement
سوسائٹی,4.66,no_two_source_agreement
شماری,4.66,no_two_source_agreement
علماء,4.66,no_two_source_agreement
قبضے,4.66,no_two_source_agreement
ور,4.66,no_two_source_agreement
کرلیں,4.66,no_two_source_agreement
ہوجائیں,4.66,no_two_source_agreement
الطاف,4.65,no_two_source_agreement
امتیاز,4.65,no_two_source_agreement
امین,4.65,no_two_source_agreement
بندوں,4.65,no_two_source_agreement
توسیع,4.65,no_two_source_agreement
جلسے,4.65,no_two_source_agreement
دیکھیے,4.65,no_two_source_agreement
فراہمی,4.65,no_two_source_agreement
فواد,4.65,no_two_source_agreement
فیملی,4.65,no_two_source_agreement
قبائلی,4.65,no_two_source_agreement
لگنے,4.65,no_two_source_agreement
لیک,4.65,no_two_source_agreement
ما,4.65,no_two_source_agreement
مسافر,4.65,no_two_source_agreement
مفادات,4.65,no_two_source_agreement
مہیا,4.65,no_two_source_agreement
میٹنگ,4.65,no_two_source_agreement
ڈار,4.65,no_two_source_agreement
کاروں,4.65,no_two_source_agreement
کلومیٹر,4.65,no_two_source_agreement
کمشنر,4.65,no_two_source_agreement
کھاتے,4.65,no_two_source_agreement
گاڑیوں,4.65,no_two_source_agreement
ہائیکورٹ,4.65,no_two_source_agreement
الہ,4.64,no_two_source_agreement
بھاگ,4.64,no_two_source_agreement
تجھے,4.64,agreement_but_no_clean_public_gloss
دشمنوں,4.64,no_two_source_agreement
دعوے,4.64,no_two_source_agreement
شفاف,4.64,no_two_source_agreement
ضمنی,4.64,no_two_source_agreement
عدالتی,4.64,no_two_source_agreement
فاٹا,4.64,no_two_source_agreement
لگتے,4.64,no_two_source_agreement
مفہوم,4.64,no_two_source_agreement
منصوبوں,4.64,no_two_source_agreement
وجوہات,4.64,no_two_source_agreement
پاور,4.64,no_two_source_agreement
ڈالے,4.64,no_two_source_agreement
ڈویژن,4.64,no_two_source_agreement
کابینہ,4.64,no_two_source_agreement
کفر,4.64,no_two_source_agreement
گوئی,4.64,no_two_source_agreement
گھنٹوں,4.64,no_two_source_agreement
یہودیوں,4.64,no_two_source_agreement
آرہا,4.63,no_two_source_agreement
آگئے,4.63,no_two_source_agreement
اتار,4.63,no_two_source_agreement
اسکا,4.63,no_two_source_agreement
انقلابی,4.63,no_two_source_agreement
اٹھائے,4.63,no_two_source_agreement
اکاؤنٹ,4.63,no_two_source_agreement
بحالی,4.63,no_two_source_agreement
تنظیموں,4.63,no_two_source_agreement
ثانی,4.63,no_two_source_agreement
جتنے,4.63,no_two_source_agreement
خطرے,4.63,agreement_but_no_clean_public_gloss
ذوالفقار,4.63,no_two_source_agreement
سیف,4.63,no_two_source_agreement
شامی,4.63,no_two_source_agreement
عقائد,4.63,no_two_source_agreement
فنڈز,4.63,no_two_source_agreement
لیاقت,4.63,no_two_source_agreement
متحرک,4.63,no_two_source_agreement
معاشرتی,4.63,no_two_source_agreement
میسر,4.63,no_two_source_agreement
نیویارک,4.63,no_two_source_agreement
پلان,4.63,no_two_source_agreement
ڈبلیو,4.63,no_two_source_agreement
ہوجاتا,4.63,no_two_source_agreement
ہوچکی,4.63,no_two_source_agreement
اربوں,4.62,no_two_source_agreement
الرحمان,4.62,no_two_source_agreement
بجا,4.62,no_two_source_agreement
برے,4.62,no_two_source_agreement
جیتنے,4.62,no_two_source_agreement
حامد,4.62,no_two_source_agreement
حتی,4.62,no_two_source_agreement
حفیظ,4.62,no_two_source_agreement
خلائی,4.62,no_two_source_agreement
رشتے,4.62,no_two_source_agreement
رہو,4.62,no_two_source_agreement
ریلی,4.62,no_two_source_agreement
ساتھیوں,4.62,no_two_source_agreement
سیکریٹری,4.62,no_two_source_agreement
ف,4.62,no_two_source_agreement
فعال,4.62,no_two_source_agreement
قائدین,4.62,no_two_source_agreement
لگیں,4.62,no_two_source_agreement
مارشل,4.62,no_two_source_agreement
مانا,4.62,no_two_source_agreement
مردم,4.62,no_two_source_agreement
موضوعات,4.62,no_two_source_agreement
نکالنے,4.62,no_two_source_agreement
پسندوں,4.62,no_two_source_agreement
ڈالی,4.62,no_two_source_agreement
کارکنان,4.62,no_two_source_agreement
کال,4.62,no_two_source_agreement
کردے,4.62,no_two_source_agreement
کرسکتا,4.62,no_two_source_agreement
کرنسی,4.62,no_two_source_agreement
کروایا,4.62,no_two_source_agreement
کھیلنے,4.62,no_two_source_agreement
گناہوں,4.62,no_two_source_agreement
گیلانی,4.62,no_two_source_agreement
یک,4.62,no_two_source_agreement
انعقاد,4.61,no_two_source_agreement
بیانات,4.61,no_two_source_agreement
توفیق,4.61,no_two_source_agreement
حسب,4.61,no_two_source_agreement
خریدنے,4.61,no_two_source_agreement
دانوں,4.61,no_two_source_agreement
دھمکی,4.61,no_two_source_agreement
ریفرنس,4.61,no_two_source_agreement
لگاتے,4.61,no_two_source_agreement
ملیں,4.61,no_two_source_agreement
منافع,4.61,no_two_source_agreement
وڈ,4.61,no_two_source_agreement
پوائنٹ,4.61,no_two_source_agreement
کالعدم,4.61,no_two_source_agreement
کمانڈر,4.61,no_two_source_agreement
کیلیے,4.61,no_two_source_agreement
اسپیکر,4.60,no_two_source_agreement
اقدام,4.60,no_two_source_agreement
اقسام,4.60,no_two_source_agreement
تلے,4.60,no_two_source_agreement
ج,4.60,no_two_source_agreement
جیتا,4.60,no_two_source_agreement
خدشہ,4.60,no_two_source_agreement
دعائیں,4.60,no_two_source_agreement
دلی,4.60,no_two_source_agreement
دہشتگردی,4.60,no_two_source_agreement
رنز,4.60,no_two_source_agreement
رک,4.60,no_two_source_agreement
سند,4.60,no_two_source_agreement
صدیوں,4.60,no_two_source_agreement
ضیاء,4.60,no_two_source_agreement
علمائے,4.60,no_two_source_agreement
مانتے,4.60,no_two_source_agreement
مبارکباد,4.60,no_two_source_agreement
متبادل,4.60,no_two_source_agreement
متوقع,4.60,no_two_source_agreement
مذاہب,4.60,no_two_source_agreement
منصب,4.60,no_two_source_agreement
مہاجرین,4.60,no_two_source_agreement
پہنچانے,4.60,no_two_source_agreement
پے,4.60,no_two_source_agreement
گانے,4.60,no_two_source_agreement
ہوجاتی,4.60,no_two_source_agreement
آرہے,4.59,no_two_source_agreement
استعفی,4.59,no_two_source_agreement
انفرادی,4.59,no_two_source_agreement
ایپ,4.59,no_two_source_agreement
بابر,4.59,no_two_source_agreement
بنتے,4.59,no_two_source_agreement
بولے,4.59,no_two_source_agreement
تحسین,4.59,no_two_source_agreement
جہانگیر,4.59,no_two_source_agreement
حبیب,4.59,no_two_source_agreement
دستاویزات,4.59,no_two_source_agreement
دوا,4.59,no_two_source_agreement
زرعی,4.59,no_two_source_agreement
شرائط,4.59,no_two_source_agreement
صفدر,4.59,no_two_source_agreement
صنعتی,4.59,no_two_source_agreement
عقیدت,4.59,no_two_source_agreement
قاسم,4.59,no_two_source_agreement
لائیں,4.59,no_two_source_agreement
ماننے,4.59,no_two_source_agreement
محاذ,4.59,no_two_source_agreement
ممبران,4.59,no_two_source_agreement
وسیم,4.59,no_two_source_agreement
ٹاپ,4.59,no_two_source_agreement
پرامن,4.59,no_two_source_agreement
پسندی,4.59,no_two_source_agreement
پڑھی,4.59,agreement_but_no_clean_public_gloss
چاروں,4.59,no_two_source_agreement
چیزوں,4.59,agreement_but_no_clean_public_gloss
ڈالیں,4.59,no_two_source_agreement
کپور,4.59,no_two_source_agreement
ہیلی,4.59,no_two_source_agreement
افتتاح,4.58,no_two_source_agreement
ایام,4.58,no_two_source_agreement
برسوں,4.58,no_two_source_agreement
خراج,4.58,no_two_source_agreement
داروں,4.58,no_two_source_agreement
دھرنے,4.58,no_two_source_agreement
دہ,4.58,no_two_source_agreement
رسم,4.58,no_two_source_agreement
رینجرز,4.58,no_two_source_agreement
سفارتی,4.58,no_two_source_agreement
سپرد,4.58,no_two_source_agreement
عورتیں,4.58,no_two_source_agreement
فرمائیں,4.58,no_two_source_agreement
مدارس,4.58,no_two_source_agreement
ناقابل,4.58,no_two_source_agreement
نمائندے,4.58,no_two_source_agreement
پہنچی,4.58,no_two_source_agreement
چھوڑنے,4.58,no_two_source_agreement
ڈیوٹی,4.58,no_two_source_agreement
کمپنیوں,4.58,no_two_source_agreement
کھو,4.58,no_two_source_agreement
کیجئے,4.58,no_two_source_agreement
کیپٹن,4.58,no_two_source_agreement
کےلیے,4.58,no_two_source_agreement
ہال,4.58,no_two_source_agreement
اجتماعی,4.57,no_two_source_agreement
افتخار,4.57,no_two_source_agreement
ایکٹ,4.57,no_two_source_agreement
باطل,4.57,no_two_source_agreement
بلاک,4.57,no_two_source_agreement
بھگ,4.57,no_two_source_agreement
تعینات,4.57,no_two_source_agreement
جائیگا,4.57,no_two_source_agreement
جاسکتی,4.57,no_two_source_agreement
حقائق,4.57,no_two_source_agreement
حکومتوں,4.57,no_two_source_agreement
خوشحالی,4.57,no_two_source_agreement
دلائل,4.57,no_two_source_agreement
روکا,4.57,no_two_source_agreement
رکھو,4.57,no_two_source_agreement
سنتے,4.57,no_two_source_agreement
سچے,4.57,no_two_source_agreement
ظاہری,4.57,no_two_source_agreement
عصر,4.57,no_two_source_agreement
مساجد,4.57,no_two_source_agreement
مظالم,4.57,no_two_source_agreement
مظفر,4.57,no_two_source_agreement
معاون,4.57,no_two_source_agreement
مواقع,4.57,no_two_source_agreement
میجر,4.57,no_two_source_agreement
نبوی,4.57,no_two_source_agreement
واقعے,4.57,agreement_but_no_clean_public_gloss
پبلک,4.57,no_two_source_agreement
پھیلا,4.57,no_two_source_agreement
ڈسٹرکٹ,4.57,no_two_source_agreement
ک,4.57,no_two_source_agreement
کوڈ,4.57,no_two_source_agreement
گویا,4.57,no_two_source_agreement
ہتھیاروں,4.57,agreement_but_no_clean_public_gloss
ہیڈ,4.57,no_two_source_agreement
ابوبکر,4.56,no_two_source_agreement
اگلی,4.56,agreement_but_no_clean_public_gloss
باجوہ,4.56,no_two_source_agreement
بروز,4.56,no_two_source_agreement
حادثے,4.56,no_two_source_agreement
دریائے,4.56,no_two_source_agreement
سینے,4.56,no_two_source_agreement
شیئر,4.56,no_two_source_agreement
صفحات,4.56,agreement_but_no_clean_public_gloss
فاصلے,4.56,no_two_source_agreement
مختار,4.56,no_two_source_agreement
مصنوعات,4.56,no_two_source_agreement
مفید,4.56,no_two_source_agreement
منایا,4.56,no_two_source_agreement
منسوب,4.56,no_two_source_agreement
چڑھ,4.56,no_two_source_agreement
ڈاکٹرز,4.56,no_two_source_agreement
الا,4.55,no_two_source_agreement
انکا,4.55,no_two_source_agreement
بالخصوص,4.55,no_two_source_agreement
جاسکے,4.55,no_two_source_agreement
حاکم,4.55,no_two_source_agreement
رجحان,4.55,no_two_source_agreement
رہنمائی,4.55,no_two_source_agreement
ریسرچ,4.55,no_two_source_agreement
سراج,4.55,no_two_source_agreement
سلم,4.55,no_two_source_agreement
سکی,4.55,no_two_source_agreement
طاقتوں,4.55,no_two_source_agreement
طریقوں,4.55,agreement_but_no_clean_public_gloss
فری,4.55,no_two_source_agreement
فوٹو,4.55,no_two_source_agreement
متفق,4.55,agreement_but_no_clean_public_gloss
مراکز,4.55,agreement_but_no_clean_public_gloss
مرشد,4.55,no_two_source_agreement
مندرجہ,4.55,no_two_source_agreement
مہربانی,4.55,no_two_source_agreement
نامور,4.55,no_two_source_agreement
وعدے,4.55,agreement_but_no_clean_public_gloss
ٹو,4.55,no_two_source_agreement
پارٹیوں,4.55,no_two_source_agreement
کوششیں,4.55,no_two_source_agreement
کیسا,4.55,agreement_but_no_clean_public_gloss
اخراجات,4.54,no_two_source_agreement
اک,4.54,no_two_source_agreement
باندھ,4.54,no_two_source_agreement
بلدیاتی,4.54,no_two_source_agreement
جاننے,4.54,no_two_source_agreement
حمزہ,4.54,no_two_source_agreement
دوڑ,4.54,no_two_source_agreement
زخمیوں,4.54,no_two_source_agreement
سورۃ,4.54,no_two_source_agreement
سہولیات,4.54,no_two_source_agreement
سیاستدانوں,4.54,no_two_source_agreement
طبقے,4.54,no_two_source_agreement
طیارے,4.54,no_two_source_agreement
عکس,4.54,no_two_source_agreement
فیلڈ,4.54,no_two_source_agreement
مارنے,4.54,no_two_source_agreement
مذکورہ,4.54,no_two_source_agreement
مورخ,4.54,no_two_source_agreement
ندیم,4.54,no_two_source_agreement
نعیم,4.54,no_two_source_agreement
نوازا,4.54,no_two_source_agreement
وائٹ,4.54,no_two_source_agreement
پوزیشن,4.54,no_two_source_agreement
ڈاؤن,4.54,no_two_source_agreement
کہو,4.54,no_two_source_agreement
آجائے,4.53,no_two_source_agreement
انتظامات,4.53,no_two_source_agreement
انحصار,4.53,no_two_source_agreement
ایجوکیشن,4.53,no_two_source_agreement
تعین,4.53,no_two_source_agreement
جعفر,4.53,no_two_source_agreement
جھوٹے,4.53,no_two_source_agreement
خواہشات,4.53,no_two_source_agreement
دخل,4.53,no_two_source_agreement
رواج,4.53,no_two_source_agreement
سرفراز,4.53,no_two_source_agreement
سوچنے,4.53,no_two_source_agreement
سہ,4.53,no_two_source_agreement
صلح,4.53,no_two_source_agreement
عدل,4.53,no_two_source_agreement
غصے,4.53,no_two_source_agreement
غلامی,4.53,no_two_source_agreement
فیصلوں,4.53,agreement_but_no_clean_public_gloss
قائداعظم,4.53,no_two_source_agreement
لگانا,4.53,no_two_source_agreement
ماتحت,4.53,no_two_source_agreement
مظہر,4.53,no_two_source_agreement
معاویہ,4.53,no_two_source_agreement
موڑ,4.53,no_two_source_agreement
نشستوں,4.53,no_two_source_agreement
نظروں,4.53,no_two_source_agreement
ٹائمز,4.53,no_two_source_agreement
پارلیمان,4.53,no_two_source_agreement
گرنے,4.53,no_two_source_agreement
ہےکہ,4.53,no_two_source_agreement
آمین,4.52,no_two_source_agreement
اعوان,4.52,no_two_source_agreement
افزائی,4.52,no_two_source_agreement
باغیوں,4.52,agreement_but_no_clean_public_gloss
بقول,4.52,no_two_source_agreement
جاکر,4.52,no_two_source_agreement
جمعیت,4.52,no_two_source_agreement
جگہوں,4.52,no_two_source_agreement
دھوکہ,4.52,no_two_source_agreement
رابطے,4.52,agreement_but_no_clean_public_gloss
رے,4.52,no_two_source_agreement
سافٹ,4.52,no_two_source_agreement
صارفین,4.52,no_two_source_agreement
ضروریات,4.52,no_two_source_agreement
مالیاتی,4.52,no_two_source_agreement
ٹیکساس,4.52,no_two_source_agreement
پانچویں,4.52,no_two_source_agreement
چاہا,4.52,no_two_source_agreement
چھپا,4.52,no_two_source_agreement
کروائی,4.52,no_two_source_agreement
کوچ,4.52,no_two_source_agreement
کیسی,4.52,no_two_source_agreement
گزرے,4.52,no_two_source_agreement
ہا,4.52,no_two_source_agreement
ہاکی,4.52,no_two_source_agreement
یکساں,4.52,no_two_source_agreement
ابلاغ,4.51,no_two_source_agreement
اسکولوں,4.51,no_two_source_agreement
اعجاز,4.51,no_two_source_agreement
الاسلام,4.51,no_two_source_agreement
بڑھانے,4.51,no_two_source_agreement
بھرے,4.51,no_two_source_agreement
بھیجنے,4.51,no_two_source_agreement
تجربات,4.51,no_two_source_agreement
جمیل,4.51,no_two_source_agreement
حفظ,4.51,no_two_source_agreement
حمید,4.51,no_two_source_agreement
خیز,4.51,no_two_source_agreement
رسالت,4.51,no_two_source_agreement
سینئر,4.51,no_two_source_agreement
سینکڑوں,4.51,no_two_source_agreement
شعبوں,4.51,no_two_source_agreement
ضرب,4.51,no_two_source_agreement
فوت,4.51,no_two_source_agreement
قیمتوں,4.51,no_two_source_agreement
لوک,4.51,no_two_source_agreement
لیگی,4.51,no_two_source_agreement
مرحلے,4.51,no_two_source_agreement
منانے,4.51,no_two_source_agreement
منسٹر,4.51,no_two_source_agreement
میک,4.51,no_two_source_agreement
نظریاتی,4.51,no_two_source_agreement
پھیلانے,4.51,no_two_source_agreement
پہنچایا,4.51,no_two_source_agreement
چھوڑا,4.51,no_two_source_agreement
کھیلوں,4.51,no_two_source_agreement
ہاشمی,4.51,no_two_source_agreement
ہسپتالوں,4.51,no_two_source_agreement
یونٹ,4.51,no_two_source_agreement
استفادہ,4.50,no_two_source_agreement
انگیز,4.50,no_two_source_agreement
بتاتے,4.50,no_two_source_agreement
بدلنے,4.50,no_two_source_agreement
بشمول,4.50,no_two_source_agreement
بننا,4.50,no_two_source_agreement
بھرا,4.50,no_two_source_agreement
تاجر,4.50,no_two_source_agreement
تھام,4.50,no_two_source_agreement
جاؤں,4.50,no_two_source_agreement
خاندانوں,4.50,agreement_but_no_clean_public_gloss
خاندانی,4.50,no_two_source_agreement
خطوط,4.50,no_two_source_agreement
راوی,4.50,no_two_source_agreement
زیب,4.50,no_two_source_agreement
زید,4.50,no_two_source_agreement
سعادت,4.50,no_two_source_agreement
سنائی,4.50,no_two_source_agreement
سپورٹ,4.50,no_two_source_agreement
صلاحیتوں,4.50,agreement_but_no_clean_public_gloss
طبقات,4.50,no_two_source_agreement
غنی,4.50,no_two_source_agreement
لسٹ,4.50,no_two_source_agreement
لمحے,4.50,no_two_source_agreement
کرینگے,4.50,no_two_source_agreement
گروہوں,4.50,no_two_source_agreement
ھو,4.50,no_two_source_agreement
آرڈر,4.49,no_two_source_agreement
اسلم,4.49,no_two_source_agreement
اصولوں,4.49,no_two_source_agreement
ایٹمی,4.49,no_two_source_agreement
خزانے,4.49,no_two_source_agreement
خیبرپختونخوا,4.49,no_two_source_agreement
رحمۃ,4.49,no_two_source_agreement
شہزاد,4.49,no_two_source_agreement
فقط,4.49,no_two_source_agreement
لائی,4.49,no_two_source_agreement
لگائیں,4.49,no_two_source_agreement
معین,4.49,no_two_source_agreement
منصور,4.49,no_two_source_agreement
میزائل,4.49,no_two_source_agreement
نااہل,4.49,no_two_source_agreement
واسطے,4.49,no_two_source_agreement
گہری,4.49,no_two_source_agreement
ہمدردی,4.49,no_two_source_agreement
اختلافات,4.48,no_two_source_agreement
الحسن,4.48,no_two_source_agreement
امجد,4.48,no_two_source_agreement
امی,4.48,agreement_but_no_clean_public_gloss
اوور,4.48,no_two_source_agreement
بحری,4.48,no_two_source_agreement
بحیثیت,4.48,no_two_source_agreement
بلایا,4.48,no_two_source_agreement
بلندی,4.48,no_two_source_agreement
بچنے,4.48,no_two_source_agreement
بیٹھی,4.48,no_two_source_agreement
تحقیقی,4.48,no_two_source_agreement
تقریبات,4.48,no_two_source_agreement
جبر,4.48,no_two_source_agreement
جوانوں,4.48,no_two_source_agreement
دوچار,4.48,no_two_source_agreement
دھرنا,4.48,no_two_source_agreement
زبیر,4.48,no_two_source_agreement
سپیکر,4.48,no_two_source_agreement
شرعی,4.48,no_two_source_agreement
علما,4.48,no_two_source_agreement
فرشتے,4.48,agreement_but_no_clean_public_gloss
قرارداد,4.48,no_two_source_agreement
لبیک,4.48,no_two_source_agreement
لفظوں,4.48,no_two_source_agreement
لیس,4.48,no_two_source_agreement
مثالیں,4.48,no_two_source_agreement
مرکوز,4.48,no_two_source_agreement
ملتوی,4.48,no_two_source_agreement
مہینوں,4.48,no_two_source_agreement
ٹوئٹر,4.48,no_two_source_agreement
چوتھے,4.48,no_two_source_agreement
کرائی,4.48,no_two_source_agreement
ھیں,4.48,no_two_source_agreement
ہورہے,4.48,no_two_source_agreement
ہوسکتی,4.48,no_two_source_agreement
یکجہتی,4.48,no_two_source_agreement
ارشد,4.47,no_two_source_agreement
انصاری,4.47,no_two_source_agreement
اکٹھے,4.47,no_two_source_agreement
بنیں,4.47,no_two_source_agreement
تفتیش,4.47,no_two_source_agreement
تفصیلی,4.47,no_two_source_agreement
حتمی,4.47,no_two_source_agreement
را,4.47,no_two_source_agreement
راؤ,4.47,no_two_source_agreement
رائج,4.47,no_two_source_agreement
راشد,4.47,no_two_source_agreement
سزائے,4.47,no_two_source_agreement
سنہ,4.47,no_two_source_agreement
سچی,4.47,no_two_source_agreement
عرفان,4.47,no_two_source_agreement
علوی,4.47,no_two_source_agreement
قربانیاں,4.47,no_two_source_agreement
لائق,4.47,no_two_source_agreement
لطیف,4.47,no_two_source_agreement
لنک,4.47,no_two_source_agreement
مراحل,4.47,no_two_source_agreement
مریضوں,4.47,no_two_source_agreement
مصنوعی,4.47,no_two_source_agreement
نقوی,4.47,no_two_source_agreement
نمائندہ,4.47,no_two_source_agreement
وائی,4.47,no_two_source_agreement
ووٹوں,4.47,no_two_source_agreement
پارلیمانی,4.47,no_two_source_agreement
چلائی,4.47,no_two_source_agreement
چلتی,4.47,no_two_source_agreement
چھین,4.47,no_two_source_agreement
کرپٹ,4.47,no_two_source_agreement
کہانیاں,4.47,agreement_but_no_clean_public_gloss
گراؤنڈ,4.47,no_two_source_agreement
گری,4.47,no_two_source_agreement
ہزارہ,4.47,no_two_source_agreement
۵,4.47,agreement_but_no_clean_public_gloss
استحصال,4.46,no_two_source_agreement
اسکو,4.46,no_two_source_agreement
اضافے,4.46,no_two_source_agreement
افسانے,4.46,no_two_source_agreement
انگریزوں,4.46,no_two_source_agreement
اڈے,4.46,no_two_source_agreement
اینٹی,4.46,no_two_source_agreement
بزنس,4.46,no_two_source_agreement
بسر,4.46,no_two_source_agreement
بنو,4.46,no_two_source_agreement
بھیجے,4.46,no_two_source_agreement
حساس,4.46,no_two_source_agreement
زمینی,4.46,no_two_source_agreement
ستارے,4.46,agreement_but_no_clean_public_gloss
سوالات,4.46,agreement_but_no_clean_public_gloss
سہی,4.46,no_two_source_agreement
ش,4.46,no_two_source_agreement
شہبازشریف,4.46,no_two_source_agreement
صوفی,4.46,no_two_source_agreement
غریبوں,4.46,no_two_source_agreement
فلمیں,4.46,agreement_but_no_clean_public_gloss
فیڈریشن,4.46,no_two_source_agreement
واٹر,4.46,no_two_source_agreement
ویئر,4.46,no_two_source_agreement
پائیں,4.46,no_two_source_agreement
پاناما,4.46,no_two_source_agreement
پڑھتے,4.46,agreement_but_no_clean_public_gloss
پہن,4.46,no_two_source_agreement
کارروائیوں,4.46,no_two_source_agreement
کمرے,4.46,no_two_source_agreement
کٹ,4.46,no_two_source_agreement
گرین,4.46,no_two_source_agreement
گمان,4.46,no_two_source_agreement
ہلاکتوں,4.46,no_two_source_agreement
ہوسکتے,4.46,no_two_source_agreement
یعقوب,4.46,no_two_source_agreement
ایکس,4.45,no_two_source_agreement
جانوں,4.45,agreement_but_no_clean_public_gloss
خصوصیت,4.45,no_two_source_agreement
زد,4.45,no_two_source_agreement
زینب,4.45,no_two_source_agreement
سروے,4.45,no_two_source_agreement
شمسی,4.45,no_two_source_agreement
صدقہ,4.45,no_two_source_agreement
عن,4.45,no_two_source_agreement
فہمی,4.45,no_two_source_agreement
قرضے,4.45,no_two_source_agreement
قیاس,4.45,no_two_source_agreement
قیدیوں,4.45,no_two_source_agreement
لوگو,4.45,no_two_source_agreement
لیکس,4.45,no_two_source_agreement
مشیر,4.45,no_two_source_agreement
مقابل,4.45,no_two_source_agreement
موصوف,4.45,no_two_source_agreement
نفسیاتی,4.45,no_two_source_agreement
ورکرز,4.45,no_two_source_agreement
پھینک,4.45,no_two_source_agreement
کالونی,4.45,no_two_source_agreement
کیسز,4.45,no_two_source_agreement
گزرنے,4.45,no_two_source_agreement
گولیاں,4.45,no_two_source_agreement
گیٹ,4.45,no_two_source_agreement
ہوچکا,4.45,no_two_source_agreement
اظہر,4.44,no_two_source_agreement
انسٹی,4.44,no_two_source_agreement
اٹھاتے,4.44,no_two_source_agreement
اٹھے,4.44,no_two_source_agreement
بنوں,4.44,no_two_source_agreement
بڑھے,4.44,no_two_source_agreement
تحفظات,4.44,no_two_source_agreement
تصادم,4.44,no_two_source_agreement
جنھوں,4.44,no_two_source_agreement
دہائیوں,4.44,no_two_source_agreement
دیجئے,4.44,no_two_source_agreement
ذمے,4.44,no_two_source_agreement
راس,4.44,no_two_source_agreement
ز,4.44,no_two_source_agreement
زاہد,4.44,no_two_source_agreement
زبانی,4.44,no_two_source_agreement
سرے,4.44,no_two_source_agreement
سیمی,4.44,no_two_source_agreement
عصمت,4.44,no_two_source_agreement
فاؤنڈیشن,4.44,no_two_source_agreement
قریش,4.44,no_two_source_agreement
لوں,4.44,no_two_source_agreement
لہجے,4.44,no_two_source_agreement
مرحلہ,4.44,no_two_source_agreement
مقابلوں,4.44,no_two_source_agreement
منتقلی,4.44,no_two_source_agreement
نگاری,4.44,no_two_source_agreement
ورزی,4.44,no_two_source_agreement
وسط,4.44,no_two_source_agreement
ٹیمیں,4.44,no_two_source_agreement
پچھلی,4.44,no_two_source_agreement
پہاڑوں,4.44,agreement_but_no_clean_public_gloss
پیارے,4.44,no_two_source_agreement
کالے,4.44,no_two_source_agreement
کلک,4.44,no_two_source_agreement
