front,zipf,reason
نچلے,4.06,no_modern_corroborated_core_sense
وارداتوں,4.06,no_modern_corroborated_core_sense
ٹوٹنے,4.06,no_modern_corroborated_core_sense
پراپرٹی,4.06,no_modern_corroborated_core_sense
پرسکون,4.06,no_modern_corroborated_core_sense
پروڈکشن,4.06,no_modern_corroborated_core_sense
پیشاب,4.06,no_modern_corroborated_core_sense
پینٹ,4.06,no_modern_corroborated_core_sense
چائنا,4.06,no_modern_corroborated_core_sense
ڈانس,4.06,no_modern_corroborated_core_sense
کاوشوں,4.06,no_modern_corroborated_core_sense
کتوں,4.06,no_modern_corroborated_core_sense
کردیتی,4.06,no_modern_corroborated_core_sense
کرنٹ,4.06,no_modern_corroborated_core_sense
کمرشل,4.06,no_modern_corroborated_core_sense
کنویں,4.06,no_modern_corroborated_core_sense
گلہ,4.06,no_modern_corroborated_core_sense
گنگ,4.06,no_modern_corroborated_core_sense
گوارا,4.06,no_modern_corroborated_core_sense
ہن,4.06,no_modern_corroborated_core_sense
ہڈیوں,4.06,no_modern_corroborated_core_sense
یرغمال,4.06,no_modern_corroborated_core_sense
آرگنائزیشن,4.05,no_modern_corroborated_core_sense
آپصلی,0.00,no_modern_corroborated_core_sense
ائیرپورٹ,4.05,no_modern_corroborated_core_sense
احتیاطی,4.05,no_modern_corroborated_core_sense
احمدی,4.05,no_modern_corroborated_core_sense
اسلحے,4.05,no_modern_corroborated_core_sense
اشتہارات,4.05,no_modern_corroborated_core_sense
اعتقاد,4.05,no_modern_corroborated_core_sense
العزیز,4.05,no_modern_corroborated_core_sense
النساء,4.05,no_modern_corroborated_core_sense
اناج,4.05,no_modern_corroborated_core_sense
ایسڈ,4.05,no_modern_corroborated_core_sense
بالترتیب,4.05,no_modern_corroborated_core_sense
بھیجیں,4.05,no_modern_corroborated_core_sense
تابعین,4.05,no_modern_corroborated_core_sense
تعمیل,4.05,no_modern_corroborated_core_sense
جونیئر,4.05,no_modern_corroborated_core_sense
جھگڑے,4.05,no_modern_corroborated_core_sense
حاشیہ,4.05,no_modern_corroborated_core_sense
حرمین,4.05,no_modern_corroborated_core_sense
حماد,4.05,no_modern_corroborated_core_sense
داعی,4.05,no_modern_corroborated_core_sense
دانیال,4.05,no_modern_corroborated_core_sense
دروازوں,4.05,no_modern_corroborated_core_sense
دشت,4.05,no_modern_corroborated_core_sense
دھوم,4.05,no_modern_corroborated_core_sense
ذرات,4.05,no_modern_corroborated_core_sense
راہنما,4.05,no_modern_corroborated_core_sense
رجسٹریشن,4.05,no_modern_corroborated_core_sense
رفاقت,4.05,no_modern_corroborated_core_sense
روزمرہ,4.05,no_modern_corroborated_core_sense
روزگاری,4.05,no_modern_corroborated_core_sense
زحمت,4.05,no_modern_corroborated_core_sense
سورۂ,4.05,no_modern_corroborated_core_sense
سکھایا,4.05,no_modern_corroborated_core_sense
سیٹیں,4.05,no_modern_corroborated_core_sense
شنگھائی,4.05,no_modern_corroborated_core_sense
طورپر,4.05,no_modern_corroborated_core_sense
عثمانیہ,4.05,no_modern_corroborated_core_sense
عضو,4.05,no_modern_corroborated_core_sense
غرور,4.05,no_modern_corroborated_core_sense
فیل,4.05,no_modern_corroborated_core_sense
لمحات,4.05,no_modern_corroborated_core_sense
لنکن,4.05,no_modern_corroborated_core_sense
لوح,4.05,no_modern_corroborated_core_sense
لگاؤ,4.05,no_modern_corroborated_core_sense
ماجد,4.05,no_modern_corroborated_core_sense
ماریہ,4.05,no_modern_corroborated_core_sense
محاصرہ,4.05,no_modern_corroborated_core_sense
معارف,4.05,no_modern_corroborated_core_sense
مویشی,4.05,no_modern_corroborated_core_sense
مچھر,4.05,no_modern_corroborated_core_sense
میلاد,4.05,no_modern_corroborated_core_sense
ناحق,4.05,no_modern_corroborated_core_sense
نقشے,4.05,no_modern_corroborated_core_sense
نوری,4.05,no_modern_corroborated_core_sense
نوش,4.05,no_modern_corroborated_core_sense
نکالیں,4.05,no_modern_corroborated_core_sense
نیلے,4.05,no_modern_corroborated_core_sense
وانی,4.05,no_modern_corroborated_core_sense
وسیلہ,4.05,no_modern_corroborated_core_sense
وقتا,4.05,no_modern_corroborated_core_sense
ٹائپ,4.05,no_modern_corroborated_core_sense
پاؤ,4.05,no_modern_corroborated_core_sense
پروڈیوسر,4.05,no_modern_corroborated_core_sense
پست,4.05,no_modern_corroborated_core_sense
پوچھتا,4.05,no_modern_corroborated_core_sense
پھینکنے,4.05,no_modern_corroborated_core_sense
پہنچتے,4.05,no_modern_corroborated_core_sense
پیپرز,4.05,no_modern_corroborated_core_sense
چھٹے,4.05,no_modern_corroborated_core_sense
ڈالتا,4.05,no_modern_corroborated_core_sense
کارنامے,4.05,no_modern_corroborated_core_sense
کامیابیوں,4.05,no_modern_corroborated_core_sense
کیاتھا,4.05,no_modern_corroborated_core_sense
کےخلاف,4.05,no_modern_corroborated_core_sense
گزین,4.05,no_modern_corroborated_core_sense
گھبرا,4.05,no_modern_corroborated_core_sense
ہاوس,4.05,no_modern_corroborated_core_sense
ہنستے,4.05,no_modern_corroborated_core_sense
یادوں,4.05,no_modern_corroborated_core_sense
آئس,4.04,no_modern_corroborated_core_sense
آڈیو,4.04,no_modern_corroborated_core_sense
اجزا,4.04,no_modern_corroborated_core_sense
اجماع,4.04,no_modern_corroborated_core_sense
الثانی,4.04,no_modern_corroborated_core_sense
الرٹ,4.04,no_modern_corroborated_core_sense
انحراف,4.04,no_modern_corroborated_core_sense
انسٹیٹیوٹ,4.04,no_modern_corroborated_core_sense
انقرہ,4.04,no_modern_corroborated_core_sense
ایوارڈز,4.04,no_modern_corroborated_core_sense
باڈی,4.04,no_modern_corroborated_core_sense
بتدریج,4.04,no_modern_corroborated_core_sense
بسنے,4.04,no_modern_corroborated_core_sense
بلڈنگ,4.04,no_modern_corroborated_core_sense
بنگلور,4.04,no_modern_corroborated_core_sense
بیکار,4.04,no_modern_corroborated_core_sense
تبسم,4.04,no_modern_corroborated_core_sense
تشہیر,4.04,no_modern_corroborated_core_sense
توسط,4.04,no_modern_corroborated_core_sense
جراثیم,4.04,no_modern_corroborated_core_sense
جلتی,4.04,no_modern_corroborated_core_sense
جوابات,4.04,no_modern_corroborated_core_sense
جواد,4.04,no_modern_corroborated_core_sense
جھنڈا,4.04,no_modern_corroborated_core_sense
جھکا,4.04,no_modern_corroborated_core_sense
خوار,4.04,no_modern_corroborated_core_sense
دبانے,4.04,no_modern_corroborated_core_sense
درباری,4.04,no_modern_corroborated_core_sense
دھوکے,4.04,no_modern_corroborated_core_sense
دیدار,4.04,no_modern_corroborated_core_sense
راجیہ,4.04,no_modern_corroborated_core_sense
رسالے,4.04,no_modern_corroborated_core_sense
رساں,4.04,no_modern_corroborated_core_sense
رستہ,4.04,no_modern_corroborated_core_sense
رسولصلی,0.00,no_modern_corroborated_core_sense
رفیع,4.04,no_modern_corroborated_core_sense
روانی,4.04,no_modern_corroborated_core_sense
سرتاج,4.04,no_modern_corroborated_core_sense
سنایا,4.04,no_modern_corroborated_core_sense
سٹیڈیم,4.04,no_modern_corroborated_core_sense
سینما,4.04,no_modern_corroborated_core_sense
ضوابط,4.04,no_modern_corroborated_core_sense
طفیل,4.04,no_modern_corroborated_core_sense
فام,4.04,no_modern_corroborated_core_sense
فراڈ,4.04,no_modern_corroborated_core_sense
فریقین,4.04,no_modern_corroborated_core_sense
فوقتا,4.04,no_modern_corroborated_core_sense
لانچ,4.04,no_modern_corroborated_core_sense
مارٹن,4.04,no_modern_corroborated_core_sense
ماہنامہ,4.04,no_modern_corroborated_core_sense
مختاری,4.04,no_modern_corroborated_core_sense
مرا,4.04,no_modern_corroborated_core_sense
مستعمل,4.04,no_modern_corroborated_core_sense
مشقت,4.04,no_modern_corroborated_core_sense
مضبوطی,4.04,no_modern_corroborated_core_sense
معقول,4.04,no_modern_corroborated_core_sense
موم,4.04,no_modern_corroborated_core_sense
میوزیم,4.04,no_modern_corroborated_core_sense
نمو,4.04,no_modern_corroborated_core_sense
نوائے,4.04,no_modern_corroborated_core_sense
نوبل,4.04,no_modern_corroborated_core_sense
وزیرداخلہ,4.04,no_modern_corroborated_core_sense
پابندیوں,4.04,no_modern_corroborated_core_sense
پانا,4.04,no_modern_corroborated_core_sense
پرتشدد,4.04,no_modern_corroborated_core_sense
چاہو,4.04,no_modern_corroborated_core_sense
چھکے,4.04,no_modern_corroborated_core_sense
کانٹے,4.04,no_modern_corroborated_core_sense
کریگا,4.04,no_modern_corroborated_core_sense
کک,4.04,no_modern_corroborated_core_sense
کھرب,4.04,no_modern_corroborated_core_sense
ہارٹ,4.04,no_modern_corroborated_core_sense
ہلکے,4.04,no_modern_corroborated_core_sense
آدھ,4.03,no_modern_corroborated_core_sense
آرا,4.03,no_modern_corroborated_core_sense
آرٹس,4.03,no_modern_corroborated_core_sense
اخباری,4.03,no_modern_corroborated_core_sense
اسکور,4.03,no_modern_corroborated_core_sense
اسیر,4.03,no_modern_corroborated_core_sense
افادیت,4.03,no_modern_corroborated_core_sense
افزائش,4.03,no_modern_corroborated_core_sense
اقتباس,4.03,no_modern_corroborated_core_sense
الحاق,4.03,no_modern_corroborated_core_sense
انجم,4.03,no_modern_corroborated_core_sense
اولی,4.03,no_modern_corroborated_core_sense
اڈوں,4.03,no_modern_corroborated_core_sense
باغات,4.03,no_modern_corroborated_core_sense
بریگیڈ,4.03,no_modern_corroborated_core_sense
بش,4.03,no_modern_corroborated_core_sense
بگڑ,4.03,no_modern_corroborated_core_sense
بھیجتے,4.03,no_modern_corroborated_core_sense
تحفے,4.03,no_modern_corroborated_core_sense
تراشی,4.03,no_modern_corroborated_core_sense
تکالیف,4.03,no_modern_corroborated_core_sense
تکلف,4.03,no_modern_corroborated_core_sense
ثم,4.03,no_modern_corroborated_core_sense
جوزف,4.03,no_modern_corroborated_core_sense
حاملہ,4.03,no_modern_corroborated_core_sense
حجت,4.03,no_modern_corroborated_core_sense
حرج,4.03,no_modern_corroborated_core_sense
خریدے,4.03,no_modern_corroborated_core_sense
خلفاء,4.03,no_modern_corroborated_core_sense
داریوں,4.03,no_modern_corroborated_core_sense
دانتوں,4.03,no_modern_corroborated_core_sense
دریں,4.03,no_modern_corroborated_core_sense
دسترس,4.03,no_modern_corroborated_core_sense
دھار,4.03,no_modern_corroborated_core_sense
رائٹس,4.03,no_modern_corroborated_core_sense
رسوا,4.03,no_modern_corroborated_core_sense
روضہ,4.03,no_modern_corroborated_core_sense
ریاضت,4.03,no_modern_corroborated_core_sense
زمیندار,4.03,no_modern_corroborated_core_sense
زن,4.03,no_modern_corroborated_core_sense
سطحی,4.03,no_modern_corroborated_core_sense
سلیکشن,4.03,no_modern_corroborated_core_sense
سنسنی,4.03,no_modern_corroborated_core_sense
سورة,4.03,no_modern_corroborated_core_sense
سون,4.03,no_modern_corroborated_core_sense
شکلیں,4.03,no_modern_corroborated_core_sense
صحافتی,4.03,no_modern_corroborated_core_sense
صفحے,4.03,no_modern_corroborated_core_sense
عشرت,4.03,no_modern_corroborated_core_sense
فتوے,4.03,no_modern_corroborated_core_sense
فرخ,4.03,no_modern_corroborated_core_sense
فوجیں,4.03,no_modern_corroborated_core_sense
قدس,4.03,no_modern_corroborated_core_sense
لڑا,4.03,no_modern_corroborated_core_sense
مانیں,4.03,no_modern_corroborated_core_sense
مجسمہ,4.03,no_modern_corroborated_core_sense
محو,4.03,no_modern_corroborated_core_sense
مسکراتے,4.03,no_modern_corroborated_core_sense
مشابہت,4.03,no_modern_corroborated_core_sense
معدنیات,4.03,no_modern_corroborated_core_sense
ملانے,4.03,no_modern_corroborated_core_sense
مناتے,4.03,no_modern_corroborated_core_sense
موٹروے,4.03,no_modern_corroborated_core_sense
میچز,4.03,no_modern_corroborated_core_sense
ناگزیر,4.03,no_modern_corroborated_core_sense
نمازیں,4.03,no_modern_corroborated_core_sense
وزیرخارجہ,4.03,no_modern_corroborated_core_sense
ٹانگیں,4.03,no_modern_corroborated_core_sense
ٹاون,4.03,no_modern_corroborated_core_sense
ٹکڑوں,4.03,no_modern_corroborated_core_sense
پتوں,4.03,no_modern_corroborated_core_sense
پرساد,4.03,no_modern_corroborated_core_sense
پرعزم,4.03,no_modern_corroborated_core_sense
پروا,4.03,no_modern_corroborated_core_sense
پریشانیوں,4.03,no_modern_corroborated_core_sense
پناہی,4.03,no_modern_corroborated_core_sense
پولیو,4.03,no_modern_corroborated_core_sense
پیکر,4.03,no_modern_corroborated_core_sense
چھٹکارا,4.03,no_modern_corroborated_core_sense
ڈھونڈنے,4.03,no_modern_corroborated_core_sense
کاشف,4.03,no_modern_corroborated_core_sense
کرنیوالے,4.03,no_modern_corroborated_core_sense
کمانڈ,4.03,no_modern_corroborated_core_sense
کنندہ,4.03,no_modern_corroborated_core_sense
کوثر,4.03,no_modern_corroborated_core_sense
گائوں,4.03,no_modern_corroborated_core_sense
گراف,4.03,no_modern_corroborated_core_sense
ہراساں,4.03,no_modern_corroborated_core_sense
ہیرے,4.03,no_modern_corroborated_core_sense
یادیں,4.03,no_modern_corroborated_core_sense
آئند,4.02,no_modern_corroborated_core_sense
آریہ,4.02,no_modern_corroborated_core_sense
آنی,4.02,no_modern_corroborated_core_sense
آٹا,4.02,no_modern_corroborated_core_sense
آپریٹنگ,4.02,no_modern_corroborated_core_sense
احاطے,4.02,no_modern_corroborated_core_sense
اداس,4.02,no_modern_corroborated_core_sense
ازکم,4.02,no_modern_corroborated_core_sense
الفور,4.02,no_modern_corroborated_core_sense
امیہ,4.02,no_modern_corroborated_core_sense
انشورنس,4.02,no_modern_corroborated_core_sense
انصافی,4.02,no_modern_corroborated_core_sense
اننگز,4.02,no_modern_corroborated_core_sense
اکابر,4.02,no_modern_corroborated_core_sense
باتھ,4.02,no_modern_corroborated_core_sense
باس,4.02,no_modern_corroborated_core_sense
برابری,4.02,no_modern_corroborated_core_sense
بشری,4.02,no_modern_corroborated_core_sense
بلکل,4.02,no_modern_corroborated_core_sense
بھٹ,4.02,no_modern_corroborated_core_sense
بیزار,4.02,no_modern_corroborated_core_sense
تجاوزات,4.02,no_modern_corroborated_core_sense
تراجم,4.02,no_modern_corroborated_core_sense
تصانیف,4.02,no_modern_corroborated_core_sense
توکل,4.02,no_modern_corroborated_core_sense
جہیز,4.02,no_modern_corroborated_core_sense
حنا,4.02,no_modern_corroborated_core_sense
حواس,4.02,no_modern_corroborated_core_sense
حیائی,4.02,no_modern_corroborated_core_sense
خروش,4.02,no_modern_corroborated_core_sense
خوا,4.02,no_modern_corroborated_core_sense
خیانت,4.02,no_modern_corroborated_core_sense
دریاؤں,4.02,no_modern_corroborated_core_sense
دورانیہ,4.02,no_modern_corroborated_core_sense
دھارے,4.02,no_modern_corroborated_core_sense
دھیرے,4.02,no_modern_corroborated_core_sense
دیانت,4.02,no_modern_corroborated_core_sense
رابرٹ,4.02,no_modern_corroborated_core_sense
راہیں,4.02,no_modern_corroborated_core_sense
رش,4.02,no_modern_corroborated_core_sense
زیرو,4.02,no_modern_corroborated_core_sense
ساؤتھ,4.02,no_modern_corroborated_core_sense
سرسید,4.02,no_modern_corroborated_core_sense
سرکردہ,4.02,no_modern_corroborated_core_sense
سمجھو,4.02,no_modern_corroborated_core_sense
سودے,4.02,no_modern_corroborated_core_sense
سٹیٹ,4.02,no_modern_corroborated_core_sense
سیاحتی,4.02,no_modern_corroborated_core_sense
شادیاں,4.02,no_modern_corroborated_core_sense
شنکر,4.02,no_modern_corroborated_core_sense
صاحبزادی,4.02,no_modern_corroborated_core_sense
صدور,4.02,no_modern_corroborated_core_sense
صورتوں,4.02,no_modern_corroborated_core_sense
ضامن,4.02,no_modern_corroborated_core_sense
طرفہ,4.02,no_modern_corroborated_core_sense
عقیل,4.02,no_modern_corroborated_core_sense
فردوس,4.02,no_modern_corroborated_core_sense
فور,4.02,no_modern_corroborated_core_sense
قلعے,4.02,no_modern_corroborated_core_sense
لفظی,4.02,no_modern_corroborated_core_sense
لیڈران,4.02,no_modern_corroborated_core_sense
مردانہ,4.02,no_modern_corroborated_core_sense
مروت,4.02,no_modern_corroborated_core_sense
مروجہ,4.02,no_modern_corroborated_core_sense
مشتعل,4.02,no_modern_corroborated_core_sense
معائنہ,4.02,no_modern_corroborated_core_sense
ممانعت,4.02,no_modern_corroborated_core_sense
مندی,4.02,no_modern_corroborated_core_sense
مول,4.02,no_modern_corroborated_core_sense
ناکارہ,4.02,no_modern_corroborated_core_sense
نکالتے,4.02,no_modern_corroborated_core_sense
وعظ,4.02,no_modern_corroborated_core_sense
وکٹیں,4.02,no_modern_corroborated_core_sense
ویسی,4.02,no_modern_corroborated_core_sense
ویلز,4.02,no_modern_corroborated_core_sense
پسندانہ,4.02,no_modern_corroborated_core_sense
پلس,4.02,no_modern_corroborated_core_sense
پوشی,4.02,no_modern_corroborated_core_sense
پڑھو,4.02,no_modern_corroborated_core_sense
پکوان,4.02,no_modern_corroborated_core_sense
کامیابیاں,4.02,no_modern_corroborated_core_sense
کود,4.02,no_modern_corroborated_core_sense
کھیتی,4.02,no_modern_corroborated_core_sense
کہلاتے,4.02,no_modern_corroborated_core_sense
گالہ,4.02,no_modern_corroborated_core_sense
گستاخانہ,4.02,no_modern_corroborated_core_sense
گوٹھ,4.02,no_modern_corroborated_core_sense
گینگ,4.02,no_modern_corroborated_core_sense
ہوسکی,4.02,no_modern_corroborated_core_sense
یابی,4.02,no_modern_corroborated_core_sense
یاسمین,4.02,no_modern_corroborated_core_sense
یورو,4.02,no_modern_corroborated_core_sense
یکے,4.02,no_modern_corroborated_core_sense
اتباع,4.01,no_modern_corroborated_core_sense
اسٹیشنوں,4.01,no_modern_corroborated_core_sense
اسپتالوں,4.01,no_modern_corroborated_core_sense
اعدادوشمار,4.01,no_modern_corroborated_core_sense
افق,4.01,no_modern_corroborated_core_sense
القدر,4.01,no_modern_corroborated_core_sense
امیدوں,4.01,no_modern_corroborated_core_sense
بادلوں,4.01,no_modern_corroborated_core_sense
بج,4.01,no_modern_corroborated_core_sense
بدتر,4.01,no_modern_corroborated_core_sense
بذات,4.01,no_modern_corroborated_core_sense
برتاؤ,4.01,no_modern_corroborated_core_sense
بقاء,4.01,no_modern_corroborated_core_sense
بھڑک,4.01,no_modern_corroborated_core_sense
بینکنگ,4.01,no_modern_corroborated_core_sense
بیڑا,4.01,no_modern_corroborated_core_sense
تامل,4.01,no_modern_corroborated_core_sense
تخمینہ,4.01,no_modern_corroborated_core_sense
تقاضے,4.01,no_modern_corroborated_core_sense
تکنیک,4.01,no_modern_corroborated_core_sense
تیمور,4.01,no_modern_corroborated_core_sense
جمہور,4.01,no_modern_corroborated_core_sense
جواہر,4.01,no_modern_corroborated_core_sense
حائل,4.01,no_modern_corroborated_core_sense
خرچہ,4.01,no_modern_corroborated_core_sense
خریدار,4.01,no_modern_corroborated_core_sense
خم,4.01,no_modern_corroborated_core_sense
دلاتا,4.01,no_modern_corroborated_core_sense
دھرنوں,4.01,no_modern_corroborated_core_sense
دہندگان,4.01,no_modern_corroborated_core_sense
دیجیے,4.01,no_modern_corroborated_core_sense
ذاکر,4.01,no_modern_corroborated_core_sense
رعایا,4.01,no_modern_corroborated_core_sense
رقبے,4.01,no_modern_corroborated_core_sense
ریزرو,4.01,no_modern_corroborated_core_sense
زہرا,4.01,no_modern_corroborated_core_sense
سزائیں,4.01,no_modern_corroborated_core_sense
سمجھانے,4.01,no_modern_corroborated_core_sense
سٹیج,4.01,no_modern_corroborated_core_sense
سکینڈل,4.01,no_modern_corroborated_core_sense
سگنل,4.01,no_modern_corroborated_core_sense
سیال,4.01,no_modern_corroborated_core_sense
شباب,4.01,no_modern_corroborated_core_sense
شمیم,4.01,no_modern_corroborated_core_sense
صل,4.01,no_modern_corroborated_core_sense
علمبردار,4.01,no_modern_corroborated_core_sense
فقدان,4.01,no_modern_corroborated_core_sense
فہد,4.01,no_modern_corroborated_core_sense
قسمتی,4.01,no_modern_corroborated_core_sense
لیکچر,4.01,no_modern_corroborated_core_sense
مانگیں,4.01,no_modern_corroborated_core_sense
مباحث,4.01,no_modern_corroborated_core_sense
محال,4.01,no_modern_corroborated_core_sense
محتاط,4.01,no_modern_corroborated_core_sense
مستقیم,4.01,no_modern_corroborated_core_sense
مشائخ,4.01,no_modern_corroborated_core_sense
معمر,4.01,no_modern_corroborated_core_sense
منہدم,4.01,no_modern_corroborated_core_sense
میراث,4.01,no_modern_corroborated_core_sense
نائٹ,4.01,no_modern_corroborated_core_sense
نشانیاں,4.01,no_modern_corroborated_core_sense
نشتر,4.01,no_modern_corroborated_core_sense
نفی,4.01,no_modern_corroborated_core_sense
نقوش,4.01,no_modern_corroborated_core_sense
ٹائیگر,4.01,no_modern_corroborated_core_sense
ٹاور,4.01,no_modern_corroborated_core_sense
ٹوٹے,4.01,no_modern_corroborated_core_sense
پائیدار,4.01,no_modern_corroborated_core_sense
پرو,4.01,no_modern_corroborated_core_sense
پرکاش,4.01,no_modern_corroborated_core_sense
پہنچائے,4.01,no_modern_corroborated_core_sense
پیاری,4.01,no_modern_corroborated_core_sense
پیغامات,4.01,no_modern_corroborated_core_sense
پینل,4.01,no_modern_corroborated_core_sense
ڈھال,4.01,no_modern_corroborated_core_sense
کرفیو,4.01,no_modern_corroborated_core_sense
کرواتے,4.01,no_modern_corroborated_core_sense
کٹھ,4.01,no_modern_corroborated_core_sense
گرانٹ,4.01,no_modern_corroborated_core_sense
گنہگار,4.01,no_modern_corroborated_core_sense
ہادی,4.01,no_modern_corroborated_core_sense
یورپین,4.01,no_modern_corroborated_core_sense
یے,4.01,no_modern_corroborated_core_sense
آبرو,4.00,no_modern_corroborated_core_sense
آوری,4.00,no_modern_corroborated_core_sense
ائی,4.00,no_modern_corroborated_core_sense
اجارہ,4.00,no_modern_corroborated_core_sense
ارتکاب,4.00,no_modern_corroborated_core_sense
استعفے,4.00,no_modern_corroborated_core_sense
افتتاحی,4.00,no_modern_corroborated_core_sense
الفضل,4.00,no_modern_corroborated_core_sense
امیگریشن,4.00,no_modern_corroborated_core_sense
اپنانے,4.00,no_modern_corroborated_core_sense
اہلیت,4.00,no_modern_corroborated_core_sense
بالواسطہ,4.00,no_modern_corroborated_core_sense
بان,4.00,no_modern_corroborated_core_sense
بتوں,4.00,no_modern_corroborated_core_sense
بشانہ,4.00,no_modern_corroborated_core_sense
بصری,4.00,no_modern_corroborated_core_sense
بلوم,4.00,no_modern_corroborated_core_sense
بیاہ,4.00,no_modern_corroborated_core_sense
تاثرات,4.00,no_modern_corroborated_core_sense
توڑا,4.00,no_modern_corroborated_core_sense
تکرار,4.00,no_modern_corroborated_core_sense
جدت,4.00,no_modern_corroborated_core_sense
جیک,4.00,no_modern_corroborated_core_sense
خالہ,4.00,no_modern_corroborated_core_sense
خطوں,4.00,no_modern_corroborated_core_sense
خلاء,4.00,no_modern_corroborated_core_sense
دائمی,4.00,no_modern_corroborated_core_sense
رینج,4.00,no_modern_corroborated_core_sense
ساغر,4.00,no_modern_corroborated_core_sense
سمیٹ,4.00,no_modern_corroborated_core_sense
شادیوں,4.00,no_modern_corroborated_core_sense
شرارت,4.00,no_modern_corroborated_core_sense
شوٹنگ,4.00,no_modern_corroborated_core_sense
ضم,4.00,no_modern_corroborated_core_sense
طاقتیں,4.00,no_modern_corroborated_core_sense
طلال,4.00,no_modern_corroborated_core_sense
عضب,4.00,no_modern_corroborated_core_sense
عینی,4.00,no_modern_corroborated_core_sense
فوزیہ,4.00,no_modern_corroborated_core_sense
مائیں,4.00,no_modern_corroborated_core_sense
مصلح,4.00,no_modern_corroborated_core_sense
مصنفین,4.00,no_modern_corroborated_core_sense
مطالبے,4.00,no_modern_corroborated_core_sense
معلم,4.00,no_modern_corroborated_core_sense
مقالے,4.00,no_modern_corroborated_core_sense
ملامت,4.00,no_modern_corroborated_core_sense
ملیر,4.00,no_modern_corroborated_core_sense
موافق,4.00,no_modern_corroborated_core_sense
موسمی,4.00,no_modern_corroborated_core_sense
مٹانے,4.00,no_modern_corroborated_core_sense
نسائی,4.00,no_modern_corroborated_core_sense
نسلیں,4.00,no_modern_corroborated_core_sense
ننگے,4.00,no_modern_corroborated_core_sense
وجوہ,4.00,no_modern_corroborated_core_sense
وحشت,4.00,no_modern_corroborated_core_sense
وردی,4.00,no_modern_corroborated_core_sense
ورق,4.00,no_modern_corroborated_core_sense
وطنی,4.00,no_modern_corroborated_core_sense
ویزے,4.00,no_modern_corroborated_core_sense
پانچواں,4.00,no_modern_corroborated_core_sense
پھینکا,4.00,no_modern_corroborated_core_sense
پہننے,4.00,no_modern_corroborated_core_sense
پہنچائیں,4.00,no_modern_corroborated_core_sense
پیڈ,4.00,no_modern_corroborated_core_sense
چوپڑا,4.00,no_modern_corroborated_core_sense
چی,4.00,no_modern_corroborated_core_sense
کردینا,4.00,no_modern_corroborated_core_sense
کھاؤ,4.00,no_modern_corroborated_core_sense
گجر,4.00,no_modern_corroborated_core_sense
گرانے,4.00,no_modern_corroborated_core_sense
گرلز,4.00,no_modern_corroborated_core_sense
گلوکارہ,4.00,no_modern_corroborated_core_sense
یاسین,4.00,no_modern_corroborated_core_sense
یوپی,4.00,no_modern_corroborated_core_sense
آبادیوں,3.99,no_modern_corroborated_core_sense
آسکتی,3.99,no_modern_corroborated_core_sense
آلودگی,3.99,no_modern_corroborated_core_sense
اثاثوں,3.99,no_modern_corroborated_core_sense
استاذ,3.99,no_modern_corroborated_core_sense
اسٹائل,3.99,no_modern_corroborated_core_sense
اشخاص,3.99,no_modern_corroborated_core_sense
اشد,3.99,no_modern_corroborated_core_sense
اصطلاحات,3.99,no_modern_corroborated_core_sense
امتزاج,3.99,no_modern_corroborated_core_sense
اٹھاتا,3.99,no_modern_corroborated_core_sense
اپنوں,3.99,no_modern_corroborated_core_sense
بانٹ,3.99,no_modern_corroborated_core_sense
بخشنے,3.99,no_modern_corroborated_core_sense
بخود,3.99,no_modern_corroborated_core_sense
براؤن,3.99,no_modern_corroborated_core_sense
براجمان,3.99,no_modern_corroborated_core_sense
برطرف,3.99,no_modern_corroborated_core_sense
برق,3.99,no_modern_corroborated_core_sense
بچو,3.99,no_modern_corroborated_core_sense
بکس,3.99,no_modern_corroborated_core_sense
بھابھی,3.99,no_modern_corroborated_core_sense
بہنیں,3.99,no_modern_corroborated_core_sense
بیویاں,3.99,no_modern_corroborated_core_sense
تارا,3.99,no_modern_corroborated_core_sense
تجاوز,3.99,no_modern_corroborated_core_sense
تدبیر,3.99,no_modern_corroborated_core_sense
تشویشناک,3.99,no_modern_corroborated_core_sense
تلہ,3.99,no_modern_corroborated_core_sense
تماشا,3.99,no_modern_corroborated_core_sense
تنصیبات,3.99,no_modern_corroborated_core_sense
جارہاہے,3.99,no_modern_corroborated_core_sense
جاننا,3.99,no_modern_corroborated_core_sense
جدائی,3.99,no_modern_corroborated_core_sense
جزا,3.99,no_modern_corroborated_core_sense
جیپ,3.99,no_modern_corroborated_core_sense
حصار,3.99,no_modern_corroborated_core_sense
حصص,3.99,no_modern_corroborated_core_sense
خیریت,3.99,no_modern_corroborated_core_sense
داؤ,3.99,no_modern_corroborated_core_sense
دادی,3.99,no_modern_corroborated_core_sense
دارانہ,3.99,no_modern_corroborated_core_sense
ذہنوں,3.99,no_modern_corroborated_core_sense
رسوائی,3.99,no_modern_corroborated_core_sense
رکے,3.99,no_modern_corroborated_core_sense
ریفرنڈم,3.99,no_modern_corroborated_core_sense
ریمارکس,3.99,no_modern_corroborated_core_sense
ریٹرننگ,3.99,no_modern_corroborated_core_sense
زنجیر,3.99,no_modern_corroborated_core_sense
سالمیت,3.99,no_modern_corroborated_core_sense
سرانجام,3.99,no_modern_corroborated_core_sense
سرشار,3.99,no_modern_corroborated_core_sense
سم,3.99,no_modern_corroborated_core_sense
سنجیدگی,3.99,no_modern_corroborated_core_sense
