front,zipf,reason
کیلیے,4.61,no_two_source_semantic_agreement
اسپیکر,4.60,no_two_source_semantic_agreement
اقدام,4.60,no_two_source_semantic_agreement
اقسام,4.60,no_two_source_semantic_agreement
تلے,4.60,no_two_source_semantic_agreement
ج,4.60,no_two_source_semantic_agreement
جیتا,4.60,no_two_source_semantic_agreement
خدشہ,4.60,no_two_source_semantic_agreement
دعائیں,4.60,no_two_source_semantic_agreement
دلی,4.60,no_two_source_semantic_agreement
دہشتگردی,4.60,no_two_source_semantic_agreement
رنز,4.60,no_two_source_semantic_agreement
رک,4.60,no_two_source_semantic_agreement
سند,4.60,no_two_source_semantic_agreement
صدیوں,4.60,no_two_source_semantic_agreement
ضیاء,4.60,no_two_source_semantic_agreement
علمائے,4.60,no_two_source_semantic_agreement
مانتے,4.60,no_two_source_semantic_agreement
مبارکباد,4.60,no_two_source_semantic_agreement
متبادل,4.60,no_two_source_semantic_agreement
متوقع,4.60,no_two_source_semantic_agreement
مذاہب,4.60,no_two_source_semantic_agreement
منصب,4.60,no_two_source_semantic_agreement
مہاجرین,4.60,no_two_source_semantic_agreement
پہنچانے,4.60,no_two_source_semantic_agreement
پے,4.60,no_two_source_semantic_agreement
گانے,4.60,no_two_source_semantic_agreement
ہوجاتی,4.60,no_two_source_semantic_agreement
آرہے,4.59,no_two_source_semantic_agreement
استعفی,4.59,no_two_source_semantic_agreement
انفرادی,4.59,no_two_source_semantic_agreement
ایپ,4.59,no_two_source_semantic_agreement
بابر,4.59,no_two_source_semantic_agreement
بنتے,4.59,no_two_source_semantic_agreement
بولے,4.59,no_two_source_semantic_agreement
تحسین,4.59,no_two_source_semantic_agreement
جہانگیر,4.59,no_two_source_semantic_agreement
حبیب,4.59,no_two_source_semantic_agreement
دستاویزات,4.59,no_two_source_semantic_agreement
دوا,4.59,no_two_source_semantic_agreement
زرعی,4.59,no_two_source_semantic_agreement
شرائط,4.59,no_two_source_semantic_agreement
صفدر,4.59,no_two_source_semantic_agreement
صنعتی,4.59,no_two_source_semantic_agreement
عقیدت,4.59,no_two_source_semantic_agreement
قاسم,4.59,no_two_source_semantic_agreement
لائیں,4.59,no_two_source_semantic_agreement
ماننے,4.59,no_two_source_semantic_agreement
محاذ,4.59,no_two_source_semantic_agreement
ممبران,4.59,no_two_source_semantic_agreement
وسیم,4.59,no_two_source_semantic_agreement
ٹاپ,4.59,no_two_source_semantic_agreement
پرامن,4.59,no_two_source_semantic_agreement
پسندی,4.59,no_two_source_semantic_agreement
چاروں,4.59,no_two_source_semantic_agreement
ڈالیں,4.59,no_two_source_semantic_agreement
کپور,4.59,no_two_source_semantic_agreement
ہیلی,4.59,no_two_source_semantic_agreement
آثار,4.58,no_two_source_semantic_agreement
افتتاح,4.58,no_two_source_semantic_agreement
ایام,4.58,no_two_source_semantic_agreement
برائی,4.58,no_two_source_semantic_agreement
برسوں,4.58,no_two_source_semantic_agreement
خراج,4.58,no_two_source_semantic_agreement
داروں,4.58,no_two_source_semantic_agreement
دھرنے,4.58,no_two_source_semantic_agreement
دہ,4.58,no_two_source_semantic_agreement
رسم,4.58,no_two_source_semantic_agreement
رینجرز,4.58,no_two_source_semantic_agreement
سفارتی,4.58,no_two_source_semantic_agreement
سپرد,4.58,no_two_source_semantic_agreement
عورتیں,4.58,no_two_source_semantic_agreement
فرمائیں,4.58,no_two_source_semantic_agreement
متحد,4.58,no_two_source_semantic_agreement
مدارس,4.58,no_two_source_semantic_agreement
ناقابل,4.58,no_two_source_semantic_agreement
نمائندے,4.58,no_two_source_semantic_agreement
پہنچی,4.58,no_two_source_semantic_agreement
چھوڑنے,4.58,no_two_source_semantic_agreement
ڈیوٹی,4.58,no_two_source_semantic_agreement
کمپنیوں,4.58,no_two_source_semantic_agreement
کھو,4.58,no_two_source_semantic_agreement
کیجئے,4.58,no_two_source_semantic_agreement
کیپٹن,4.58,no_two_source_semantic_agreement
کےلیے,4.58,no_two_source_semantic_agreement
ہال,4.58,no_two_source_semantic_agreement
اجتماعی,4.57,no_two_source_semantic_agreement
افتخار,4.57,no_two_source_semantic_agreement
ایکٹ,4.57,no_two_source_semantic_agreement
باطل,4.57,no_two_source_semantic_agreement
بلاک,4.57,no_two_source_semantic_agreement
بھگ,4.57,no_two_source_semantic_agreement
تعینات,4.57,no_two_source_semantic_agreement
جائیگا,4.57,no_two_source_semantic_agreement
جاسکتی,4.57,no_two_source_semantic_agreement
جلا,4.57,no_two_source_semantic_agreement
حقائق,4.57,no_two_source_semantic_agreement
حکومتوں,4.57,no_two_source_semantic_agreement
خوشحالی,4.57,no_two_source_semantic_agreement
دلائل,4.57,no_two_source_semantic_agreement
روکا,4.57,no_two_source_semantic_agreement
رکھو,4.57,no_two_source_semantic_agreement
سنتے,4.57,no_two_source_semantic_agreement
سچے,4.57,no_two_source_semantic_agreement
ظاہری,4.57,no_two_source_semantic_agreement
عصر,4.57,no_two_source_semantic_agreement
مساجد,4.57,no_two_source_semantic_agreement
مظالم,4.57,no_two_source_semantic_agreement
مظفر,4.57,no_two_source_semantic_agreement
معاون,4.57,no_two_source_semantic_agreement
مواقع,4.57,no_two_source_semantic_agreement
میجر,4.57,no_two_source_semantic_agreement
نبوی,4.57,no_two_source_semantic_agreement
پبلک,4.57,no_two_source_semantic_agreement
پھیلا,4.57,no_two_source_semantic_agreement
ڈسٹرکٹ,4.57,no_two_source_semantic_agreement
ک,4.57,no_two_source_semantic_agreement
کوڈ,4.57,no_two_source_semantic_agreement
گویا,4.57,no_two_source_semantic_agreement
ہتھیاروں,4.57,raw_grammatical_metadata_only
ہیڈ,4.57,no_two_source_semantic_agreement
ابوبکر,4.56,no_two_source_semantic_agreement
باجوہ,4.56,no_two_source_semantic_agreement
بروز,4.56,no_two_source_semantic_agreement
حادثے,4.56,no_two_source_semantic_agreement
دریائے,4.56,no_two_source_semantic_agreement
سینے,4.56,no_two_source_semantic_agreement
شراکت,4.56,no_two_source_semantic_agreement
شیئر,4.56,no_two_source_semantic_agreement
صفحات,4.56,raw_grammatical_metadata_only
فاصلے,4.56,no_two_source_semantic_agreement
مختار,4.56,no_two_source_semantic_agreement
مصنوعات,4.56,no_two_source_semantic_agreement
مفید,4.56,no_two_source_semantic_agreement
منایا,4.56,no_two_source_semantic_agreement
منسوب,4.56,no_two_source_semantic_agreement
چڑھ,4.56,no_two_source_semantic_agreement
ڈاکٹرز,4.56,no_two_source_semantic_agreement
الا,4.55,no_two_source_semantic_agreement
انکا,4.55,no_two_source_semantic_agreement
بالخصوص,4.55,no_two_source_semantic_agreement
جاسکے,4.55,no_two_source_semantic_agreement
حاکم,4.55,no_two_source_semantic_agreement
رجحان,4.55,no_two_source_semantic_agreement
رہنمائی,4.55,no_two_source_semantic_agreement
ریسرچ,4.55,no_two_source_semantic_agreement
سراج,4.55,no_two_source_semantic_agreement
سلم,4.55,no_two_source_semantic_agreement
سکی,4.55,no_two_source_semantic_agreement
طاقتوں,4.55,no_two_source_semantic_agreement
طریقوں,4.55,raw_grammatical_metadata_only
فری,4.55,no_two_source_semantic_agreement
فوٹو,4.55,no_two_source_semantic_agreement
متفق,4.55,agreement_without_clean_learner_fragment
مرشد,4.55,no_two_source_semantic_agreement
مندرجہ,4.55,no_two_source_semantic_agreement
مہربانی,4.55,no_two_source_semantic_agreement
نامور,4.55,no_two_source_semantic_agreement
ٹو,4.55,no_two_source_semantic_agreement
پارٹیوں,4.55,no_two_source_semantic_agreement
کوششیں,4.55,no_two_source_semantic_agreement
کیسا,4.55,no_two_source_semantic_agreement
اخراجات,4.54,no_two_source_semantic_agreement
اک,4.54,no_two_source_semantic_agreement
باندھ,4.54,no_two_source_semantic_agreement
بلدیاتی,4.54,no_two_source_semantic_agreement
جاننے,4.54,no_two_source_semantic_agreement
حمزہ,4.54,no_two_source_semantic_agreement
دوڑ,4.54,no_two_source_semantic_agreement
زخمیوں,4.54,no_two_source_semantic_agreement
سورۃ,4.54,no_two_source_semantic_agreement
سہولیات,4.54,no_two_source_semantic_agreement
سیاستدانوں,4.54,no_two_source_semantic_agreement
طبقے,4.54,no_two_source_semantic_agreement
طیارے,4.54,no_two_source_semantic_agreement
عکس,4.54,no_two_source_semantic_agreement
فیلڈ,4.54,no_two_source_semantic_agreement
مارنے,4.54,no_two_source_semantic_agreement
مذکورہ,4.54,no_two_source_semantic_agreement
مورخ,4.54,no_two_source_semantic_agreement
ندیم,4.54,no_two_source_semantic_agreement
نصب,4.54,no_two_source_semantic_agreement
نعیم,4.54,no_two_source_semantic_agreement
نوازا,4.54,no_two_source_semantic_agreement
وائٹ,4.54,no_two_source_semantic_agreement
پوزیشن,4.54,no_two_source_semantic_agreement
ڈاؤن,4.54,no_two_source_semantic_agreement
کہو,4.54,no_two_source_semantic_agreement
آجائے,4.53,no_two_source_semantic_agreement
انتظامات,4.53,no_two_source_semantic_agreement
انحصار,4.53,no_two_source_semantic_agreement
ایجوکیشن,4.53,no_two_source_semantic_agreement
تعین,4.53,no_two_source_semantic_agreement
جعفر,4.53,no_two_source_semantic_agreement
جھوٹے,4.53,no_two_source_semantic_agreement
خواہشات,4.53,no_two_source_semantic_agreement
دخل,4.53,no_two_source_semantic_agreement
رواج,4.53,no_two_source_semantic_agreement
سرفراز,4.53,no_two_source_semantic_agreement
سوچنے,4.53,no_two_source_semantic_agreement
سہ,4.53,no_two_source_semantic_agreement
صلح,4.53,no_two_source_semantic_agreement
عدل,4.53,no_two_source_semantic_agreement
غصے,4.53,no_two_source_semantic_agreement
غلامی,4.53,no_two_source_semantic_agreement
فیصلوں,4.53,raw_grammatical_metadata_only
قائداعظم,4.53,no_two_source_semantic_agreement
لگانا,4.53,no_two_source_semantic_agreement
ماتحت,4.53,no_two_source_semantic_agreement
مظہر,4.53,no_two_source_semantic_agreement
معاویہ,4.53,no_two_source_semantic_agreement
موڑ,4.53,no_two_source_semantic_agreement
نشستوں,4.53,no_two_source_semantic_agreement
نظروں,4.53,no_two_source_semantic_agreement
ٹائمز,4.53,no_two_source_semantic_agreement
پارلیمان,4.53,no_two_source_semantic_agreement
گرنے,4.53,no_two_source_semantic_agreement
ہےکہ,4.53,no_two_source_semantic_agreement
آمین,4.52,no_two_source_semantic_agreement
اعوان,4.52,no_two_source_semantic_agreement
افزائی,4.52,no_two_source_semantic_agreement
بتائے,4.52,raw_grammatical_metadata_only
بقول,4.52,no_two_source_semantic_agreement
جاکر,4.52,no_two_source_semantic_agreement
جمعیت,4.52,no_two_source_semantic_agreement
جگہوں,4.52,no_two_source_semantic_agreement
دھوکہ,4.52,no_two_source_semantic_agreement
رابطے,4.52,raw_grammatical_metadata_only
رے,4.52,no_two_source_semantic_agreement
سافٹ,4.52,no_two_source_semantic_agreement
صارفین,4.52,no_two_source_semantic_agreement
صف,4.52,agreement_without_clean_learner_fragment
ضروریات,4.52,no_two_source_semantic_agreement
مالیاتی,4.52,no_two_source_semantic_agreement
مقدمات,4.52,no_two_source_semantic_agreement
ٹیکساس,4.52,no_two_source_semantic_agreement
پانچویں,4.52,no_two_source_semantic_agreement
چاہا,4.52,no_two_source_semantic_agreement
چھپا,4.52,no_two_source_semantic_agreement
کروائی,4.52,no_two_source_semantic_agreement
کوچ,4.52,no_two_source_semantic_agreement
کیسی,4.52,no_two_source_semantic_agreement
گزرے,4.52,no_two_source_semantic_agreement
ہا,4.52,no_two_source_semantic_agreement
ہاکی,4.52,no_two_source_semantic_agreement
یکساں,4.52,no_two_source_semantic_agreement
ابلاغ,4.51,no_two_source_semantic_agreement
اسکولوں,4.51,no_two_source_semantic_agreement
اعجاز,4.51,no_two_source_semantic_agreement
الاسلام,4.51,no_two_source_semantic_agreement
بڑھانے,4.51,no_two_source_semantic_agreement
بھرے,4.51,no_two_source_semantic_agreement
بھیجنے,4.51,no_two_source_semantic_agreement
تجربات,4.51,no_two_source_semantic_agreement
جمیل,4.51,no_two_source_semantic_agreement
حفظ,4.51,no_two_source_semantic_agreement
حمید,4.51,no_two_source_semantic_agreement
خیز,4.51,no_two_source_semantic_agreement
رسالت,4.51,no_two_source_semantic_agreement
سینئر,4.51,no_two_source_semantic_agreement
سینکڑوں,4.51,no_two_source_semantic_agreement
شعبوں,4.51,no_two_source_semantic_agreement
ضرب,4.51,no_two_source_semantic_agreement
فوت,4.51,no_two_source_semantic_agreement
قیمتوں,4.51,no_two_source_semantic_agreement
لوک,4.51,no_two_source_semantic_agreement
لیگی,4.51,no_two_source_semantic_agreement
مرحلے,4.51,no_two_source_semantic_agreement
منانے,4.51,no_two_source_semantic_agreement
منسٹر,4.51,no_two_source_semantic_agreement
میک,4.51,no_two_source_semantic_agreement
نظریاتی,4.51,no_two_source_semantic_agreement
پھیلانے,4.51,no_two_source_semantic_agreement
پہنچایا,4.51,no_two_source_semantic_agreement
چھوڑا,4.51,no_two_source_semantic_agreement
کھیلوں,4.51,no_two_source_semantic_agreement
ہاشمی,4.51,no_two_source_semantic_agreement
ہسپتالوں,4.51,no_two_source_semantic_agreement
یونٹ,4.51,no_two_source_semantic_agreement
استفادہ,4.50,no_two_source_semantic_agreement
انگیز,4.50,no_two_source_semantic_agreement
بتاتے,4.50,no_two_source_semantic_agreement
بدلنے,4.50,no_two_source_semantic_agreement
بشمول,4.50,no_two_source_semantic_agreement
بننا,4.50,no_two_source_semantic_agreement
بھرا,4.50,no_two_source_semantic_agreement
تاجر,4.50,no_two_source_semantic_agreement
تھام,4.50,no_two_source_semantic_agreement
جاؤں,4.50,no_two_source_semantic_agreement
خالص,4.50,no_two_source_semantic_agreement
خاندانوں,4.50,raw_grammatical_metadata_only
خاندانی,4.50,no_two_source_semantic_agreement
خطوط,4.50,no_two_source_semantic_agreement
راوی,4.50,no_two_source_semantic_agreement
زیب,4.50,no_two_source_semantic_agreement
زید,4.50,no_two_source_semantic_agreement
سعادت,4.50,no_two_source_semantic_agreement
سنائی,4.50,no_two_source_semantic_agreement
سپورٹ,4.50,no_two_source_semantic_agreement
صلاحیتوں,4.50,raw_grammatical_metadata_only
طبقات,4.50,no_two_source_semantic_agreement
غنی,4.50,no_two_source_semantic_agreement
لسٹ,4.50,no_two_source_semantic_agreement
لمحے,4.50,no_two_source_semantic_agreement
کرینگے,4.50,no_two_source_semantic_agreement
گروہوں,4.50,no_two_source_semantic_agreement
ھو,4.50,no_two_source_semantic_agreement
آرڈر,4.49,no_two_source_semantic_agreement
اسلم,4.49,no_two_source_semantic_agreement
اصولوں,4.49,no_two_source_semantic_agreement
ایٹمی,4.49,no_two_source_semantic_agreement
خزانے,4.49,no_two_source_semantic_agreement
خیبرپختونخوا,4.49,no_two_source_semantic_agreement
رحمۃ,4.49,no_two_source_semantic_agreement
شہزاد,4.49,no_two_source_semantic_agreement
فقط,4.49,no_two_source_semantic_agreement
لائی,4.49,no_two_source_semantic_agreement
لگائیں,4.49,no_two_source_semantic_agreement
معین,4.49,no_two_source_semantic_agreement
منصور,4.49,no_two_source_semantic_agreement
میزائل,4.49,no_two_source_semantic_agreement
نااہل,4.49,no_two_source_semantic_agreement
واسطے,4.49,no_two_source_semantic_agreement
گہری,4.49,no_two_source_semantic_agreement
ہمدردی,4.49,no_two_source_semantic_agreement
اختلافات,4.48,no_two_source_semantic_agreement
الحسن,4.48,no_two_source_semantic_agreement
امجد,4.48,no_two_source_semantic_agreement
اوور,4.48,no_two_source_semantic_agreement
بحری,4.48,no_two_source_semantic_agreement
بحیثیت,4.48,no_two_source_semantic_agreement
بلایا,4.48,no_two_source_semantic_agreement
بلندی,4.48,no_two_source_semantic_agreement
بچنے,4.48,no_two_source_semantic_agreement
بیٹھی,4.48,no_two_source_semantic_agreement
تحقیقی,4.48,no_two_source_semantic_agreement
تقریبات,4.48,no_two_source_semantic_agreement
جبر,4.48,no_two_source_semantic_agreement
جوانوں,4.48,no_two_source_semantic_agreement
دوچار,4.48,no_two_source_semantic_agreement
دھرنا,4.48,no_two_source_semantic_agreement
زبیر,4.48,no_two_source_semantic_agreement
سپیکر,4.48,no_two_source_semantic_agreement
شرعی,4.48,no_two_source_semantic_agreement
علما,4.48,no_two_source_semantic_agreement
قرارداد,4.48,no_two_source_semantic_agreement
لبیک,4.48,no_two_source_semantic_agreement
لفظوں,4.48,no_two_source_semantic_agreement
لیس,4.48,no_two_source_semantic_agreement
مثالیں,4.48,no_two_source_semantic_agreement
مرکوز,4.48,no_two_source_semantic_agreement
ملتوی,4.48,no_two_source_semantic_agreement
مہینوں,4.48,no_two_source_semantic_agreement
ٹوئٹر,4.48,no_two_source_semantic_agreement
چوتھے,4.48,no_two_source_semantic_agreement
کرائی,4.48,no_two_source_semantic_agreement
ھیں,4.48,no_two_source_semantic_agreement
ہورہے,4.48,no_two_source_semantic_agreement
ہوسکتی,4.48,no_two_source_semantic_agreement
یکجہتی,4.48,no_two_source_semantic_agreement
ارشد,4.47,no_two_source_semantic_agreement
انجن,4.47,no_two_source_semantic_agreement
انصاری,4.47,no_two_source_semantic_agreement
اکٹھے,4.47,no_two_source_semantic_agreement
بنیں,4.47,no_two_source_semantic_agreement
تفتیش,4.47,no_two_source_semantic_agreement
تفصیلی,4.47,no_two_source_semantic_agreement
تیرا,4.47,no_two_source_semantic_agreement
حتمی,4.47,no_two_source_semantic_agreement
را,4.47,no_two_source_semantic_agreement
راؤ,4.47,no_two_source_semantic_agreement
رائج,4.47,no_two_source_semantic_agreement
راشد,4.47,no_two_source_semantic_agreement
سزائے,4.47,no_two_source_semantic_agreement
سنہ,4.47,no_two_source_semantic_agreement
سچی,4.47,no_two_source_semantic_agreement
عرفان,4.47,no_two_source_semantic_agreement
علوی,4.47,no_two_source_semantic_agreement
قربانیاں,4.47,no_two_source_semantic_agreement
لائق,4.47,no_two_source_semantic_agreement
لطیف,4.47,no_two_source_semantic_agreement
لنک,4.47,no_two_source_semantic_agreement
مراحل,4.47,no_two_source_semantic_agreement
مریضوں,4.47,no_two_source_semantic_agreement
مصنوعی,4.47,no_two_source_semantic_agreement
نقوی,4.47,no_two_source_semantic_agreement
نمائندہ,4.47,no_two_source_semantic_agreement
وائی,4.47,no_two_source_semantic_agreement
ووٹوں,4.47,no_two_source_semantic_agreement
پارلیمانی,4.47,no_two_source_semantic_agreement
چلائی,4.47,no_two_source_semantic_agreement
چلتی,4.47,no_two_source_semantic_agreement
چھین,4.47,no_two_source_semantic_agreement
کرپٹ,4.47,no_two_source_semantic_agreement
کہانیاں,4.47,raw_grammatical_metadata_only
گراؤنڈ,4.47,no_two_source_semantic_agreement
گری,4.47,no_two_source_semantic_agreement
ہزارہ,4.47,no_two_source_semantic_agreement
۵,4.47,agreement_without_clean_learner_fragment
استحصال,4.46,no_two_source_semantic_agreement
اسکو,4.46,no_two_source_semantic_agreement
اضافے,4.46,no_two_source_semantic_agreement
افسانے,4.46,no_two_source_semantic_agreement
انگریزوں,4.46,no_two_source_semantic_agreement
اڈے,4.46,no_two_source_semantic_agreement
اینٹی,4.46,no_two_source_semantic_agreement
بزنس,4.46,no_two_source_semantic_agreement
بسر,4.46,no_two_source_semantic_agreement
بنو,4.46,no_two_source_semantic_agreement
بھیجے,4.46,no_two_source_semantic_agreement
حساس,4.46,no_two_source_semantic_agreement
زمینی,4.46,no_two_source_semantic_agreement
سہی,4.46,no_two_source_semantic_agreement
ش,4.46,no_two_source_semantic_agreement
شہبازشریف,4.46,no_two_source_semantic_agreement
صوفی,4.46,no_two_source_semantic_agreement
غریبوں,4.46,no_two_source_semantic_agreement
فلمیں,4.46,raw_grammatical_metadata_only
فیڈریشن,4.46,no_two_source_semantic_agreement
نذر,4.46,agreement_without_clean_learner_fragment
واٹر,4.46,no_two_source_semantic_agreement
ویئر,4.46,no_two_source_semantic_agreement
پائیں,4.46,no_two_source_semantic_agreement
پاناما,4.46,no_two_source_semantic_agreement
پڑھتے,4.46,raw_grammatical_metadata_only
پہن,4.46,no_two_source_semantic_agreement
کارروائیوں,4.46,no_two_source_semantic_agreement
کمرے,4.46,no_two_source_semantic_agreement
کٹ,4.46,no_two_source_semantic_agreement
گرین,4.46,no_two_source_semantic_agreement
گمان,4.46,no_two_source_semantic_agreement
ہلاکتوں,4.46,no_two_source_semantic_agreement
ہوسکتے,4.46,no_two_source_semantic_agreement
یعقوب,4.46,no_two_source_semantic_agreement
اسباب,4.45,no_two_source_semantic_agreement
ایکس,4.45,no_two_source_semantic_agreement
خصوصیت,4.45,no_two_source_semantic_agreement
زد,4.45,no_two_source_semantic_agreement
زینب,4.45,no_two_source_semantic_agreement
سروے,4.45,no_two_source_semantic_agreement
شمسی,4.45,no_two_source_semantic_agreement
صدقہ,4.45,no_two_source_semantic_agreement
عن,4.45,no_two_source_semantic_agreement
فاضل,4.45,no_two_source_semantic_agreement
فہمی,4.45,no_two_source_semantic_agreement
قرضے,4.45,no_two_source_semantic_agreement
قیاس,4.45,no_two_source_semantic_agreement
قیدیوں,4.45,no_two_source_semantic_agreement
لوگو,4.45,no_two_source_semantic_agreement
لیکس,4.45,no_two_source_semantic_agreement
مشیر,4.45,no_two_source_semantic_agreement
معمول,4.45,no_two_source_semantic_agreement
مقابل,4.45,no_two_source_semantic_agreement
موصوف,4.45,no_two_source_semantic_agreement
نفسیاتی,4.45,no_two_source_semantic_agreement
ورکرز,4.45,no_two_source_semantic_agreement
پھینک,4.45,no_two_source_semantic_agreement
کالونی,4.45,no_two_source_semantic_agreement
کیسز,4.45,no_two_source_semantic_agreement
گزرنے,4.45,no_two_source_semantic_agreement
گولیاں,4.45,no_two_source_semantic_agreement
گیٹ,4.45,no_two_source_semantic_agreement
ہوچکا,4.45,no_two_source_semantic_agreement
اظہر,4.44,no_two_source_semantic_agreement
انسٹی,4.44,no_two_source_semantic_agreement
اٹھاتے,4.44,no_two_source_semantic_agreement
اٹھے,4.44,no_two_source_semantic_agreement
بنوں,4.44,no_two_source_semantic_agreement
بولتے,4.44,raw_grammatical_metadata_only
بڑھے,4.44,no_two_source_semantic_agreement
تحفظات,4.44,no_two_source_semantic_agreement
تصادم,4.44,no_two_source_semantic_agreement
جنھوں,4.44,no_two_source_semantic_agreement
دہائیوں,4.44,no_two_source_semantic_agreement
دیجئے,4.44,no_two_source_semantic_agreement
ذمے,4.44,no_two_source_semantic_agreement
راس,4.44,no_two_source_semantic_agreement
ز,4.44,no_two_source_semantic_agreement
زاہد,4.44,no_two_source_semantic_agreement
زبانی,4.44,no_two_source_semantic_agreement
سرے,4.44,no_two_source_semantic_agreement
سیمی,4.44,no_two_source_semantic_agreement
عبور,4.44,no_two_source_semantic_agreement
عصمت,4.44,no_two_source_semantic_agreement
فاؤنڈیشن,4.44,no_two_source_semantic_agreement
فوائد,4.44,no_two_source_semantic_agreement
قریش,4.44,no_two_source_semantic_agreement
لوں,4.44,no_two_source_semantic_agreement
لہجے,4.44,no_two_source_semantic_agreement
مرحلہ,4.44,no_two_source_semantic_agreement
مقابلوں,4.44,no_two_source_semantic_agreement
منتقلی,4.44,no_two_source_semantic_agreement
نگاری,4.44,no_two_source_semantic_agreement
ورزی,4.44,no_two_source_semantic_agreement
وسط,4.44,no_two_source_semantic_agreement
ٹیمیں,4.44,no_two_source_semantic_agreement
پچھلی,4.44,no_two_source_semantic_agreement
پہاڑوں,4.44,raw_grammatical_metadata_only
پیارے,4.44,no_two_source_semantic_agreement
کالے,4.44,no_two_source_semantic_agreement
کلک,4.44,no_two_source_semantic_agreement
ہوچکے,4.44,no_two_source_semantic_agreement
ائیر,4.43,no_two_source_semantic_agreement
ارد,4.43,no_two_source_semantic_agreement
اللہصلی,0.00,no_two_source_semantic_agreement
انشاء,4.43,no_two_source_semantic_agreement
اٹلی,4.43,no_two_source_semantic_agreement
اکیڈمی,4.43,no_two_source_semantic_agreement
بکر,4.43,no_two_source_semantic_agreement
بیٹوں,4.43,no_two_source_semantic_agreement
تعصب,4.43,no_two_source_semantic_agreement
خبروں,4.43,no_two_source_semantic_agreement
دائر,4.43,no_two_source_semantic_agreement
دفاتر,4.43,no_two_source_semantic_agreement
فائر,4.43,no_two_source_semantic_agreement
فطری,4.43,no_two_source_semantic_agreement
فلمی,4.43,no_two_source_semantic_agreement
للہ,4.43,no_two_source_semantic_agreement
لمبے,4.43,no_two_source_semantic_agreement
لکھیں,4.43,raw_grammatical_metadata_only
متعین,4.43,no_two_source_semantic_agreement
محتاج,4.43,no_two_source_semantic_agreement
نااہلی,4.43,no_two_source_semantic_agreement
نامے,4.43,no_two_source_semantic_agreement
نون,4.43,no_two_source_semantic_agreement
ورانہ,4.43,no_two_source_semantic_agreement
چلو,4.43,no_two_source_semantic_agreement
کورونا,4.43,no_two_source_semantic_agreement
کیجیے,4.43,no_two_source_semantic_agreement
گامزن,4.43,no_two_source_semantic_agreement
گرا,4.43,no_two_source_semantic_agreement
گھوڑے,4.43,no_two_source_semantic_agreement
ہوے,4.43,no_two_source_semantic_agreement
انڈسٹری,4.42,no_two_source_semantic_agreement
اوسط,4.42,no_two_source_semantic_agreement
ایکسپریس,4.42,no_two_source_semantic_agreement
برگ,4.42,no_two_source_semantic_agreement
خور,4.42,no_two_source_semantic_agreement
خٹک,4.42,no_two_source_semantic_agreement
درانی,4.42,no_two_source_semantic_agreement
رحمتہ,4.42,no_two_source_semantic_agreement
زمان,4.42,no_two_source_semantic_agreement
سکریٹری,4.42,no_two_source_semantic_agreement
سہیل,4.42,no_two_source_semantic_agreement
شعری,4.42,no_two_source_semantic_agreement
شوگر,4.42,no_two_source_semantic_agreement
فقیر,4.42,no_two_source_semantic_agreement
قادر,4.42,no_two_source_semantic_agreement
قادیانی,4.42,no_two_source_semantic_agreement
موثر,4.42,no_two_source_semantic_agreement
نسلوں,4.42,no_two_source_semantic_agreement
ٹکڑے,4.42,no_two_source_semantic_agreement
پکڑا,4.42,no_two_source_semantic_agreement
پیچیدہ,4.42,no_two_source_semantic_agreement
چلیں,4.42,no_two_source_semantic_agreement
ڈرائیور,4.42,no_two_source_semantic_agreement
کلچر,4.42,no_two_source_semantic_agreement
اتھارٹی,4.41,no_two_source_semantic_agreement
اسٹیبلشمنٹ,4.41,no_two_source_semantic_agreement
انٹر,4.41,no_two_source_semantic_agreement
اوپن,4.41,no_two_source_semantic_agreement
ایئرپورٹ,4.41,no_two_source_semantic_agreement
بائیکاٹ,4.41,no_two_source_semantic_agreement
باشندوں,4.41,no_two_source_semantic_agreement
بدقسمتی,4.41,no_two_source_semantic_agreement
بھال,4.41,no_two_source_semantic_agreement
حنیف,4.41,no_two_source_semantic_agreement
شرف,4.41,no_two_source_semantic_agreement
صاحبہ,4.41,no_two_source_semantic_agreement
غلبہ,4.41,no_two_source_semantic_agreement
فلاح,4.41,no_two_source_semantic_agreement
قرآنی,4.41,no_two_source_semantic_agreement
لڑکیاں,4.41,raw_grammatical_metadata_only
مانگی,4.41,no_two_source_semantic_agreement
متفقہ,4.41,no_two_source_semantic_agreement
مسلک,4.41,no_two_source_semantic_agreement
مسٹر,4.41,no_two_source_semantic_agreement
ملٹری,4.41,no_two_source_semantic_agreement
میئر,4.41,no_two_source_semantic_agreement
نذیر,4.41,no_two_source_semantic_agreement
نزول,4.41,no_two_source_semantic_agreement
نقش,4.41,no_two_source_semantic_agreement
ولادت,4.41,no_two_source_semantic_agreement
چارہ,4.41,no_two_source_semantic_agreement
چینلز,4.41,no_two_source_semantic_agreement
کامران,4.41,no_two_source_semantic_agreement
کسانوں,4.41,no_two_source_semantic_agreement
کمپنیاں,4.41,no_two_source_semantic_agreement
کیاگیا,4.41,no_two_source_semantic_agreement
کیریئر,4.41,no_two_source_semantic_agreement
ہمہ,4.41,no_two_source_semantic_agreement
آؤ,4.40,no_two_source_semantic_agreement
آرٹیکل,4.40,no_two_source_semantic_agreement
الحال,4.40,no_two_source_semantic_agreement
اڑا,4.40,no_two_source_semantic_agreement
