rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
1983,تصفح,examination; perusal,verified_morphology_review_semantics,4.210,True,False,,,,6,
1987,نظارة,eyeglasses; binoculars,verified_morphology_review_semantics,3.670,True,False,,,,35,
1989,تطورات,events; developments,verified_morphology_review_semantics,3.960,False,False,,,,14,
1995,سحر,sorcery; magic,verified_morphology_review_semantics,4.400,True,False,,,,24,
1999,تجهيز,equipment; gear,verified_morphology_review_semantics,4.040,True,False,,,,6,
2002,وسع,capability; capacity,verified_morphology_review_semantics,3.710,True,False,,,,12,
2003,ثماني,eight,verified_morphology_review_semantics,4.170,False,False,,,,1,
2004,مطالبة,accountable,verified_morphology_review_semantics,4.110,True,False,,,,21,
2008,بركة,blessing,verified_morphology_review_semantics,4.280,True,False,,,,24,
2010,رحب,welcome; receive,verified_morphology_review_semantics,4.010,True,False,,,,3,
2011,بشر,evil; malice,verified_morphology_review_semantics,4.450,True,False,,,,21,
2012,سلوك,behavior; conduct,verified_morphology_review_semantics,4.460,True,False,,,,6,
2016,مثير,provoking; agitating; stirring up,verified_morphology_review_semantics,4.630,True,False,,,,12,
2017,جراء,because of; as a result of,verified_morphology_review_semantics,4.650,True,False,,,,1,
2018,تصدر,issue; publish,verified_morphology_review_semantics,4.630,True,False,,,,9,
2029,كودة,pile; heap,verified_morphology_review_semantics,1.340,False,False,,,,7,
2031,معالج,processor; CPU,verified_morphology_review_semantics,3.880,False,False,,,,6,
2033,محتل,occupied,verified_morphology_review_semantics,3.170,True,False,,,,6,
2034,إس,S,verified_morphology_review_semantics,4.610,False,False,,,,1,
2036,راتب,salary; pay,verified_morphology_review_semantics,4.100,True,False,,,,6,
2037,يهودي,Jewish,verified_morphology_review_semantics,4.130,True,False,,,,6,
2040,تلفزيوني,television,verified_morphology_review_semantics,4.190,False,False,,,,6,
2041,نظير,counterpart; opposite number; colleague; peer,verified_morphology_review_semantics,3.860,True,False,,,,6,
2047,مبيع,sold,verified_morphology_review_semantics,2.470,True,False,,,,6,
2048,مقدم,front part,verified_morphology_review_semantics,4.400,True,False,,,,24,
2052,وقوف,standing; stopping; halting,verified_morphology_review_semantics,3.830,True,False,,,,6,
2053,مصور,photographer,verified_morphology_review_semantics,4.250,True,False,,,,6,
2054,مؤهل,qualified; competent; certified,verified_morphology_review_semantics,3.880,False,False,,,,12,
2055,مكرر,refined; distilled,verified_morphology_review_semantics,3.230,True,False,,,,12,
2056,مربع,square; quadruple; tetragonal,verified_morphology_review_semantics,4.490,True,False,,,,12,
2057,تأليف,authoring; composing; constituting,verified_morphology_review_semantics,4.230,True,False,,,,6,
2060,تصفية,elimination series (sports),verified_morphology_review_semantics,3.980,True,False,,,,35,
2063,موجه,directed; aimed,verified_morphology_review_semantics,4.100,False,False,,,,6,
2064,شراكة,partnership,verified_morphology_review_semantics,4.160,False,False,,,,7,
2067,توصل,attainment; arrival; reunion,verified_morphology_review_semantics,4.280,True,False,,,,6,
2069,كريم,creme,verified_morphology_review_semantics,4.910,True,False,,,,12,
2077,متحرك,moving; mobile,verified_morphology_review_semantics,3.930,True,False,,,,6,
2079,سرقة,stealing; theft; heist,verified_morphology_review_semantics,4.550,True,False,,,,14,
2082,حاضر,present; attending,verified_morphology_review_semantics,4.110,True,False,,,,6,
2086,محفوظ,preserved; safeguarded,verified_morphology_review_semantics,4.230,True,False,,,,6,
2087,مرتفع,elevated; rising,verified_morphology_review_semantics,4.170,True,False,,,,12,
2089,وارد,appearing; mentioned,verified_morphology_review_semantics,4.130,True,False,,,,6,
2090,علق,comment,verified_morphology_review_semantics,4.460,True,False,,,,2,
2091,قوم,people; nation,verified_morphology_review_semantics,4.470,True,False,,,,6,
2093,رصد,observation; survey,verified_morphology_review_semantics,4.460,True,False,,,,18,
2096,مخطط,plan; sketch,verified_morphology_review_semantics,4.540,True,False,,,,12,
2100,ني,fat,verified_morphology_review_semantics,3.720,True,False,,,,6,
2101,مقاول,contractor,verified_morphology_review_semantics,3.410,False,False,,,,10,
2102,توفيق,success; successful outcome; conformation,verified_morphology_review_semantics,4.390,True,False,,,,6,
2108,وقوع,occurrence; happening,verified_morphology_review_semantics,4.460,True,False,,,,12,
2110,موحد,united; standardized,verified_morphology_review_semantics,4.000,True,False,,,,6,
2111,عفش,collect; gather,verified_morphology_review_semantics,3.770,False,False,,,,1,
2113,مذهب,ideology; trend,verified_morphology_review_semantics,4.140,True,False,,,,12,
2115,مصمم,determined; resolute,verified_morphology_review_semantics,4.210,True,False,,,,12,
2116,أبصار,perceptions; views; glances,verified_morphology_review_semantics,2.410,False,False,,,,6,
2120,موجب,requiring,verified_morphology_review_semantics,3.590,True,False,,,,18,
2129,كلي,total; complete; entire,verified_morphology_review_semantics,4.160,True,False,,,,6,
2130,تدبير,arrangement; preparation; management,verified_morphology_review_semantics,3.800,True,False,,,,6,
2131,راعي,guardian; patron; sponsor,verified_morphology_review_semantics,4.050,True,False,,,,7,
2139,طريفة,rarity; oddity,verified_morphology_review_semantics,3.460,True,False,,,,7,
2140,أكلة,halos; coronas,verified_morphology_review_semantics,3.380,True,False,,,,21,
2142,طفولة,infancy,verified_morphology_review_semantics,3.610,True,False,,,,7,
2149,جامع,comprehensive; extensive,verified_morphology_review_semantics,4.380,True,False,,,,12,
2150,رابط,be stationed; take up positions,verified_morphology_review_semantics,4.570,True,False,,,,1,
2151,أنصار,partisans; followers,verified_morphology_review_semantics,4.440,False,False,,,,6,
2154,قرض,loan,verified_morphology_review_semantics,4.000,True,False,,,,18,
2167,مسبق,previous; preceding,verified_morphology_review_semantics,3.930,False,False,,,,6,
2171,بنى,build; erect,verified_morphology_review_semantics,4.440,True,False,,,,1,
2174,غلب,defeat; overcome,verified_morphology_review_semantics,3.430,True,False,,,,1,
2175,فصيل,cell; branch; group,verified_morphology_review_semantics,3.780,True,False,,,,6,
2182,بلدي,indigenous; popular,verified_morphology_review_semantics,4.550,True,False,,,,6,
2185,تكون,is; are,verified_morphology_review_semantics,5.890,True,False,,,,7,
2188,كفاءة,competence; suitability; proficiency,verified_morphology_review_semantics,4.250,True,False,,,,7,
2190,إخراج,production; extraction; ousting,verified_morphology_review_semantics,4.500,True,False,,,,6,
2191,ناطق,speaker; speaking; spokesman,verified_morphology_review_semantics,3.530,True,False,,,,6,
2198,مهاجر,places emigrated to,verified_morphology_review_semantics,3.780,True,False,,,,14,
2202,دراما,drama,verified_morphology_review_semantics,4.090,False,False,,,,4,
2205,عثور,discovery,verified_morphology_review_semantics,2.590,True,False,,,,6,
2208,مضى,continue; proceed,verified_morphology_review_semantics,4.780,True,False,,,,3,
2214,مواصفة,description,verified_morphology_review_semantics,2.290,False,False,,,,14,
2215,هائل,huge; formidable; appalling,verified_morphology_review_semantics,4.230,True,False,,,,6,
2218,بكالوريا,baccalaureate; B.A,verified_morphology_review_semantics,2.380,True,False,,,,1,
2219,نسب,relate; trace; attribute,verified_morphology_review_semantics,4.380,True,False,,,,3,
2220,أرضية,background; groundwork,verified_morphology_review_semantics,4.250,True,False,,,,7,
2221,تأهيل,certifying; qualifying; training; habilitating,verified_morphology_review_semantics,3.880,False,False,,,,6,
2222,تعرف,acquaintance; knowledge,verified_morphology_review_semantics,5.290,True,False,,,,6,
2227,تي,T,verified_morphology_review_semantics,4.790,False,False,,,,1,
2230,باسيل,bacilli,verified_morphology_review_semantics,3.360,False,False,,,,6,
2231,متكامل,perfect; comprehensive; integral,verified_morphology_review_semantics,3.950,True,False,,,,6,
2232,توعية,making aware; enlightening,verified_morphology_review_semantics,3.840,True,False,,,,7,
2235,خفيف,light; slight; sparse,verified_morphology_review_semantics,4.300,True,False,,,,6,
2236,مزرع,farm; arable land,verified_morphology_review_semantics,1.550,True,False,,,,6,
2237,قصد,intend; mean; pursue,verified_morphology_review_semantics,4.290,True,False,,,,1,
2239,خفض,lowering; decreasing; reduction,verified_morphology_review_semantics,4.270,True,False,,,,6,
2241,فرنك,oven; furnace,verified_morphology_review_semantics,3.720,False,False,,,,14,
2242,خالي,maternal uncle,verified_morphology_review_semantics,4.170,True,False,,,,25,
2245,منظومة,structure; hierarchy,verified_morphology_review_semantics,4.080,True,False,,,,14,
2252,جل,be majestic,verified_morphology_review_semantics,4.410,True,False,,,,1,
2254,قل,say,verified_morphology_review_semantics,4.930,True,False,,,,2,
2256,إعطاء,offer; donation; concession,verified_morphology_review_semantics,4.520,True,False,,,,4,
2262,إيقاف,stopping; halting,verified_morphology_review_semantics,4.560,True,False,,,,6,
2266,مجموع,gathered; total,verified_morphology_review_semantics,4.400,True,False,,,,6,
2267,فتنة,sedition; dissension; discord,verified_morphology_review_semantics,4.120,True,False,,,,11,
2268,سلطان,power,verified_morphology_review_semantics,4.750,True,False,,,,6,
2272,ضمانة,guarantee; security; insurance,verified_morphology_review_semantics,3.290,False,False,,,,7,
2274,برى,dust; earth,verified_morphology_review_semantics,3.110,False,False,,,,1,
2278,إقرار,ratification; confirmation,verified_morphology_review_semantics,4.030,True,False,,,,6,
2281,كسر,secret,verified_morphology_review_semantics,4.660,True,False,,,,12,
2285,ث,TH; 23rd,verified_morphology_review_semantics,3.800,True,False,,,,1,
2286,تسرب,absenteeism; attrition,verified_morphology_review_semantics,4.050,True,False,,,,6,
2288,بوكس,boxing,verified_morphology_review_semantics,3.940,False,False,,,,9,
2298,تقويم,rating; valuation,verified_morphology_review_semantics,4.130,True,False,,,,12,
2299,صلب,hard; solid; robust,verified_morphology_review_semantics,4.240,True,False,,,,6,
2300,رؤى,vision; dream,verified_morphology_review_semantics,3.750,True,False,,,,1,
2301,بخاري,steam; steam-driven,verified_morphology_review_semantics,3.460,False,False,,,,6,
2303,طابع,impression; character; personality,verified_morphology_review_semantics,4.230,True,False,,,,12,
2304,خطورة,importance; gravity; danger,verified_morphology_review_semantics,4.390,False,False,,,,7,
2306,جغرافي,geographical,verified_morphology_review_semantics,3.520,True,False,,,,12,
2307,شاتي,sheep,verified_morphology_review_semantics,1.500,False,False,,,,5,
2308,معاناة,hardship; suffering; effort,verified_morphology_review_semantics,4.330,False,False,,,,7,
2311,وضح,clarify; explain; indicate,verified_morphology_review_semantics,4.080,True,False,,,,2,
2313,ظلم,injustice,verified_morphology_review_semantics,4.140,True,False,,,,6,
2314,عصب,clans; leagues; federations,verified_morphology_review_semantics,3.600,True,False,,,,12,
2315,سينمائي,cinema; cinematographic,verified_morphology_review_semantics,3.960,True,False,,,,6,
2317,سماك,fish,verified_morphology_review_semantics,3.530,True,False,,,,12,
2320,مدخل,entrance; entering; introduction,verified_morphology_review_semantics,4.370,True,False,,,,12,
2325,ناشط,activist,verified_morphology_review_semantics,3.780,False,False,,,,6,
2326,جدل,controversy; quarrel; debate,verified_morphology_review_semantics,4.020,True,False,,,,6,
2330,كلف,charge; entrust; commission,verified_morphology_review_semantics,4.060,True,False,,,,3,
2332,إثارة,provocation; agitation,verified_morphology_review_semantics,4.590,True,False,,,,7,
2334,تخصص,specialization; major field,verified_morphology_review_semantics,4.250,True,False,,,,6,
2341,مقاتل,murders; killings,verified_morphology_review_semantics,4.110,True,False,,,,10,
2343,مشتري,buyer,verified_morphology_review_semantics,3.250,True,False,,,,9,
2344,فائز,winner; victorious,verified_morphology_review_semantics,3.760,True,False,,,,6,
2347,تفجير,fission; splitting,verified_morphology_review_semantics,4.370,True,False,,,,18,
2348,مكرم,honored; revered,verified_morphology_review_semantics,3.310,True,False,,,,6,
2349,لاس,taste,verified_morphology_review_semantics,4.000,False,False,,,,1,
2351,مصرفي,bank; banking,verified_morphology_review_semantics,3.460,False,False,,,,6,
2352,ورد,reply,verified_morphology_review_semantics,4.850,True,False,,,,48,
2360,حرم,holy site; campus,verified_morphology_review_semantics,4.400,True,False,,,,12,
2361,والي,ruler; governor,verified_morphology_review_semantics,4.350,True,False,,,,1,
2364,توسيع,expansion; widening,verified_morphology_review_semantics,4.320,True,False,,,,6,
2369,صدور,appearance; issuance,verified_morphology_review_semantics,4.490,True,False,,,,12,
2371,إحياء,commemoration,verified_morphology_review_semantics,4.340,True,False,,,,4,
2372,تسع,nine,verified_morphology_review_semantics,4.310,True,False,,,,6,
2378,حقيبة,briefcase; suitcase; portfolio,verified_morphology_review_semantics,4.270,True,False,,,,7,
2379,بحري,free; independent,verified_morphology_review_semantics,4.020,True,False,,,,14,
2383,شعبة,branches; subdivisions,verified_morphology_review_semantics,4.220,True,False,,,,18,
2384,معي,intestines; entrails,verified_morphology_review_semantics,5.090,True,False,,,,8,
2389,نادى,announce; summon,verified_morphology_review_semantics,4.100,True,False,,,,1,
2393,س,S; 15th; (question); (hour),verified_morphology_review_semantics,4.770,True,False,,,,1,
2397,فك,mandible,verified_morphology_review_semantics,4.450,True,False,,,,12,
2399,نسمة,persons; population,verified_morphology_review_semantics,4.620,True,False,,,,14,
2400,ضغوط,pressures; stresses,verified_morphology_review_semantics,3.980,True,False,,,,6,
2402,ألخ,etc,verified_morphology_review_semantics,2.680,False,False,,,,3,
2403,أشحن,ship; freight; load,verified_morphology_review_semantics,2.230,False,False,,,,6,
2404,جناح,wing; flank,verified_morphology_review_semantics,4.350,True,False,,,,12,
2405,تنزيل,reduction; subtraction,verified_morphology_review_semantics,3.970,True,False,,,,12,
2406,مهاجم,assailant; attacker,verified_morphology_review_semantics,4.140,True,False,,,,12,
2407,كاد,almost; hardly; no sooner,verified_morphology_review_semantics,4.040,True,False,,,,2,
2408,فرح,joy; happiness; festivity,verified_morphology_review_semantics,4.290,True,False,,,,12,
2410,حرام,sin; offense,verified_morphology_review_semantics,4.460,True,False,,,,12,
2411,خاض,wage; embark; carry out,verified_morphology_review_semantics,3.900,True,False,,,,1,
2412,مالكي,proprietor; holder,verified_morphology_review_semantics,3.690,True,False,,,,16,
2417,نداء,call; appeal; invitation; summons,verified_morphology_review_semantics,4.390,True,False,,,,4,
2419,متطلبات,requirements,verified_morphology_review_semantics,4.170,False,False,,,,14,
2422,أقدم,offer; present; introduce,verified_morphology_review_semantics,4.860,True,False,,,,6,
2424,أكل,eat; consume,verified_morphology_review_semantics,4.370,True,False,,,,7,
2425,وقود,leaders; commanders,verified_morphology_review_semantics,4.110,True,False,,,,60,
2427,توالي,continuous succession; consecutive,verified_morphology_review_semantics,2.940,True,False,,,,4,
2434,نقر,ratify; accept,verified_morphology_review_semantics,3.320,True,False,,,,10,
2437,تواجد,presence,verified_morphology_review_semantics,4.340,True,False,,,,6,
2438,إعلاني,publicity,verified_morphology_review_semantics,2.940,False,False,,,,6,
2443,تحتي,under; infra-,verified_morphology_review_semantics,3.110,False,False,,,,6,
2450,خاطئ,mistaken; at fault,verified_morphology_review_semantics,4.080,True,False,,,,6,
2451,مخابرات,intelligence service; secret service,verified_morphology_review_semantics,3.750,False,False,,,,7,
2454,سكن,housing,verified_morphology_review_semantics,4.250,True,False,,,,6,
2455,ملح,urgent; pressing; insistent,verified_morphology_review_semantics,4.020,True,False,,,,6,
2456,اتش,H,verified_morphology_review_semantics,3.900,False,False,,,,1,
2457,متظاهر,demonstrator,verified_morphology_review_semantics,3.290,True,False,,,,6,
2458,دوم,continuance; permanence,verified_morphology_review_semantics,4.040,True,False,,,,6,
2461,شي,roasting; grilling,verified_morphology_review_semantics,4.930,True,False,,,,6,
2465,صبر,patience; endurance,verified_morphology_review_semantics,3.910,True,False,,,,6,
2468,متبقي,residue; remnant,verified_morphology_review_semantics,3.080,False,False,,,,6,
2471,متطور,developed; advanced; sophisticated,verified_morphology_review_semantics,3.610,False,False,,,,6,
2472,معتبر,considered; regarded; considerable,verified_morphology_review_semantics,3.000,True,False,,,,6,
2474,صدد,respect; regard; purpose,verified_morphology_review_semantics,2.980,False,False,,,,6,
2475,شال,carry; lift,verified_morphology_review_semantics,3.200,True,False,,,,2,
2477,عماد,major general,verified_morphology_review_semantics,4.400,True,False,,,,18,
2478,ماجستير,master's degree,verified_morphology_review_semantics,4.080,False,False,,,,6,
2479,كاريكاتور,caricature; cartoon,verified_morphology_review_semantics,2.390,False,False,,,,6,
2485,حاجز,obstacle; blockade,verified_morphology_review_semantics,4.220,True,False,,,,6,
2487,ون,buzz; drone,verified_morphology_review_semantics,4.260,True,False,,,,1,
2488,موديل,model; pattern,verified_morphology_review_semantics,3.910,False,False,,,,6,
2489,مستجد,recent; incipient,verified_morphology_review_semantics,3.150,False,False,,,,6,
2492,كردي,Kurdish,verified_morphology_review_semantics,3.580,True,False,,,,6,
2495,شريحة,slice; slide,verified_morphology_review_semantics,4.230,False,False,,,,7,
2496,ميز,distinguish; differentiate; discriminate,verified_morphology_review_semantics,3.680,True,False,,,,1,
2497,بيد,hand,verified_morphology_review_semantics,4.710,True,False,,,,9,
2500,ميداني,field; survey,verified_morphology_review_semantics,3.620,False,False,,,,6,
2501,توفر,provide; fulfill,verified_morphology_review_semantics,4.750,True,False,,,,9,
2502,توصيل,connection; contact,verified_morphology_review_semantics,4.310,True,False,,,,12,
2505,كيلو,kilo; kilogram,verified_morphology_review_semantics,4.650,False,False,,,,1,
2508,روحي,alcoholic,verified_morphology_review_semantics,4.240,True,False,,,,12,
2514,هدي,guidance; direction,verified_morphology_review_semantics,3.810,True,False,,,,7,
2516,حضاري,civilized; cultural,verified_morphology_review_semantics,3.210,False,False,,,,6,
2520,دقيق,precise; minute; delicate,verified_morphology_review_semantics,4.330,True,False,,,,6,
2524,كت,hum softly,verified_morphology_review_semantics,3.120,False,False,,,,1,
2527,دفعة,class (alumni); group (graduates),verified_morphology_review_semantics,4.170,True,False,,,,35,
2530,محلل,analyst,verified_morphology_review_semantics,3.730,True,False,,,,6,
2537,كادر,cadre,verified_morphology_review_semantics,3.430,False,False,,,,6,
2538,مؤسس,founding; constituent,verified_morphology_review_semantics,4.540,True,False,,,,6,
2539,ممارس,practicing; pursuing; implementing; exercising,verified_morphology_review_semantics,3.210,True,False,,,,6,
2540,طارئة,incident; contingent,verified_morphology_review_semantics,3.990,True,False,,,,7,
2541,تسيير,propulsion; steering; guidance,verified_morphology_review_semantics,3.730,False,False,,,,6,
2542,أولائك,they; those,verified_morphology_review_semantics,3.410,False,False,,,,1,
2543,مصرع,death; fatality,verified_morphology_review_semantics,3.690,True,False,,,,6,
2545,بائع,vendor; merchant,verified_morphology_review_semantics,4.030,True,False,,,,6,
2546,أنهى,complete; communicate,verified_morphology_review_semantics,4.120,True,False,,,,6,
2548,تنازل,concession; waiver; yielding,verified_morphology_review_semantics,3.910,True,False,,,,6,
2549,فريد,unique; incomparable; exceptional,verified_morphology_review_semantics,4.580,True,False,,,,6,
2550,كيلومتر,kilometer(s),verified_morphology_review_semantics,4.360,True,False,,,,6,
2553,بقر,cows,verified_morphology_review_semantics,3.370,True,False,,,,9,
2555,ذاك,that,verified_morphology_review_semantics,4.830,True,False,,,,1,
2558,سجاد,worshiper,verified_morphology_review_semantics,3.550,True,False,,,,18,
2561,جالية,expatriate community; colony,verified_morphology_review_semantics,3.300,False,False,,,,7,
2565,نصح,be correct; be true,verified_morphology_review_semantics,3.520,True,False,,,,6,
2566,نمى,make grow; advance,verified_morphology_review_semantics,2.930,True,False,,,,2,
2567,تعاقد,contract; agreement,verified_morphology_review_semantics,3.570,True,False,,,,6,
2570,تسمية,appellation; designation; naming,verified_morphology_review_semantics,4.300,True,False,,,,7,
2571,خصيص,friend; confidant,verified_morphology_review_semantics,1.410,False,False,,,,6,
2572,إهداء,presenting; leading,verified_morphology_review_semantics,3.740,True,False,,,,8,
2573,حرج,thicket; forest,verified_morphology_review_semantics,3.870,True,False,,,,12,
2574,مثابة,virtually; tantamount to,verified_morphology_review_semantics,2.520,True,False,,,,7,
2576,معلن,announced; posted; declared,verified_morphology_review_semantics,3.540,False,False,,,,6,
2578,حلف,treaty; alliance; pact,verified_morphology_review_semantics,4.200,True,False,,,,12,
2581,هاتفي,telephone; telephonic,verified_morphology_review_semantics,4.110,False,False,,,,6,
2582,صريح,candid; sincere,verified_morphology_review_semantics,4.160,True,False,,,,6,
2583,بذل,strive; exert,verified_morphology_review_semantics,4.070,True,False,,,,1,
2584,ميل,inclination; tendency; sympathy,verified_morphology_review_semantics,4.730,True,False,,,,12,
2585,مشدد,strengthening; intensifying,verified_morphology_review_semantics,3.060,False,False,,,,18,
2587,خرطوم,trunk; proboscis,verified_morphology_review_semantics,3.210,True,False,,,,12,
2588,مصارعة,fighter; combatant; wrestler,verified_morphology_review_semantics,3.780,True,False,,,,14,
2589,أشبه,resemble; be similar,verified_morphology_review_semantics,4.340,False,False,,,,8,
2590,حزم,determination; resoluteness,verified_morphology_review_semantics,4.080,True,False,,,,18,
2591,تأشير,visa; mark,verified_morphology_review_semantics,2.290,False,False,,,,6,
2596,معد,prepared; destined,verified_morphology_review_semantics,3.890,True,False,,,,6,
2597,تكنولوجي,technological,verified_morphology_review_semantics,3.330,False,False,,,,6,
2599,ساوى,settle; be equivalent; equalize,verified_morphology_review_semantics,2.590,True,False,,,,1,
2602,آي,I,verified_morphology_review_semantics,4.730,False,False,,,,2,
2606,عنيف,violent; forceful,verified_morphology_review_semantics,4.180,True,False,,,,6,
2610,رضى,approval; pleasure,verified_morphology_review_semantics,4.010,True,False,,,,1,
2612,آباء,fathers; ancestors,verified_morphology_review_semantics,3.730,True,False,,,,4,
2614,منتهي,finished; expired,verified_morphology_review_semantics,3.660,False,False,,,,9,
2616,تلبية,compliance with; responding to,verified_morphology_review_semantics,3.950,True,False,,,,7,
2622,لبن,son,verified_morphology_review_semantics,3.850,True,False,,,,30,
2623,جلوكوما,glaucoma,verified_morphology_review_semantics,1.390,False,False,,,,1,
2629,تمكين,enabling; making possible; strengthening,verified_morphology_review_semantics,4.140,True,False,,,,6,
2630,عائلي,family; domestic,verified_morphology_review_semantics,3.680,False,False,,,,6,
2631,مضاف,added,verified_morphology_review_semantics,3.090,False,False,,,,6,
2634,جزاء,reward; punishment; penalty,verified_morphology_review_semantics,4.220,True,False,,,,8,
2636,فرعي,sub-branch; subdivisional; sub-sectional,verified_morphology_review_semantics,3.250,True,False,,,,6,
2637,قبيل,shortly before,verified_morphology_review_semantics,4.380,True,False,,,,10,
2638,منفذ,executor; executant,verified_morphology_review_semantics,4.070,True,False,,,,18,
2639,طرد,expulsion; dismissal; kicking out,verified_morphology_review_semantics,4.480,True,False,,,,12,
2640,إلقاء,delivering; throwing; arresting,verified_morphology_review_semantics,4.450,True,False,,,,8,
2643,شيعة,community,verified_morphology_review_semantics,4.180,True,False,,,,11,
2644,ذكاء,cleverness,verified_morphology_review_semantics,4.120,True,False,,,,4,
2653,إساءة,insult; affront; harm,verified_morphology_review_semantics,3.950,True,False,,,,14,
2658,أوائل,ancients,verified_morphology_review_semantics,4.530,True,False,,,,8,
2664,نفطي,petroleum; oil,verified_morphology_review_semantics,2.980,False,False,,,,6,
2668,تسلم,be conceded; be granted,verified_morphology_review_semantics,4.340,True,False,,,,11,
2673,نصرة,assistance; backing,verified_morphology_review_semantics,3.870,False,False,,,,7,
2676,تأجيل,postponement; delay,verified_morphology_review_semantics,4.250,False,False,,,,6,
2677,سباحة,swimmer,verified_morphology_review_semantics,3.980,True,False,,,,14,
2679,متضمن,included; implied,verified_morphology_review_semantics,2.560,False,False,,,,12,
2680,دهن,oil; grease; fat,verified_morphology_review_semantics,3.530,True,False,,,,12,
2681,فلك,dent; notch; nick,verified_morphology_review_semantics,4.030,True,False,,,,48,
2683,لغوي,language; linguistic,verified_morphology_review_semantics,3.640,True,False,,,,12,
2685,تعذيب,torture; punishment,verified_morphology_review_semantics,4.040,True,False,,,,6,
2686,مفضل,favorite; preferred,verified_morphology_review_semantics,3.300,True,False,,,,6,
2687,قصيم,fragile,verified_morphology_review_semantics,1.270,False,False,,,,6,
2690,مبوب,classified; arranged,verified_morphology_review_semantics,1.810,False,False,,,,6,
2694,إثبات,confirmation; verification,verified_morphology_review_semantics,4.400,True,False,,,,6,
2700,باحة,courtyard; plaza,verified_morphology_review_semantics,3.350,False,False,,,,7,
2701,رجيم,diet,verified_morphology_review_semantics,3.670,True,False,,,,6,
2705,صيفي,summer; estival,verified_morphology_review_semantics,3.530,True,False,,,,6,
2706,متجدد,modernized; renewed; revived,verified_morphology_review_semantics,3.120,False,False,,,,6,
2711,طلع,appear; rise,verified_morphology_review_semantics,3.890,True,False,,,,1,
2713,عصابة,gang; band,verified_morphology_review_semantics,4.300,True,False,,,,7,
2714,شبابي,youthful; juvenile,verified_morphology_review_semantics,3.610,False,False,,,,6,
2717,تشكيلي,visual,verified_morphology_review_semantics,2.830,True,False,,,,6,
2718,سائر,remaining,verified_morphology_review_semantics,3.950,True,False,,,,12,
2720,حماة,protectors; patrons,verified_morphology_review_semantics,4.270,True,False,,,,14,
2722,مزية,feature; advantage,verified_morphology_review_semantics,2.920,True,False,,,,7,
2723,طيبة,good nature; goodness,verified_morphology_review_semantics,4.570,True,False,,,,7,
2725,توسع,expansion,verified_morphology_review_semantics,4.180,True,False,,,,6,
2726,نوى,intend; consider,verified_morphology_review_semantics,3.600,True,False,,,,1,
2728,جرام,gram,verified_morphology_review_semantics,3.830,True,False,,,,6,
2729,أسر,capture; captivity,verified_morphology_review_semantics,4.230,True,False,,,,18,
2731,إنكليزي,English,verified_morphology_review_semantics,3.210,True,False,,,,6,
2733,حائل,obstacle; partition,verified_morphology_review_semantics,4.080,True,False,,,,6,
2734,ودع,let; allow,verified_morphology_review_semantics,3.660,True,False,,,,8,
2737,قيادي,leader; commander,verified_morphology_review_semantics,3.890,False,False,,,,7,
2738,زهور,flowers,verified_morphology_review_semantics,3.900,True,False,,,,6,
2739,جواز,permit; authorization,verified_morphology_review_semantics,4.430,True,False,,,,6,
2743,إعمار,building; construction,verified_morphology_review_semantics,3.700,True,False,,,,12,
2745,رعب,fright; terror,verified_morphology_review_semantics,4.110,True,False,,,,6,
2749,هادف,committed; goal-oriented,verified_morphology_review_semantics,3.040,False,False,,,,6,
2752,لفظ,word; term; expression,verified_morphology_review_semantics,4.050,True,False,,,,11,
2753,مبحث,research; investigation,verified_morphology_review_semantics,2.660,False,False,,,,6,
2755,جهوي,provincial; regional,verified_morphology_review_semantics,2.620,False,False,,,,6,
2759,كلوة,kidney,verified_morphology_review_semantics,1.730,True,False,,,,7,
2762,جانبي,side; lateral; marginal,verified_morphology_review_semantics,4.250,False,False,,,,6,
2766,مغترب,expatriate; foreigner,verified_morphology_review_semantics,3.220,False,False,,,,6,
2767,أحل,begin; arrive,verified_morphology_review_semantics,3.760,True,False,,,,8,
2770,ميليشيا,militia,verified_morphology_review_semantics,3.950,False,False,,,,1,
2773,إف,F,verified_morphology_review_semantics,4.360,False,False,,,,1,
2775,منتظر,anticipated; expected,verified_morphology_review_semantics,3.640,True,False,,,,6,
2780,تسريح,authorization; permission,verified_morphology_review_semantics,3.410,True,False,,,,12,
2782,حفر,pits; holes,verified_morphology_review_semantics,4.260,True,False,,,,12,
2784,ذنب,fault; offense; misdeed,verified_morphology_review_semantics,4.150,True,False,,,,12,
2788,سب,curse; swear,verified_morphology_review_semantics,3.780,True,False,,,,1,
2789,محضر,attendance; report; minutes,verified_morphology_review_semantics,3.270,False,False,,,,12,
2791,متكرر,repeated; frequent; recurring,verified_morphology_review_semantics,3.810,False,False,,,,6,
2794,حارة,quarter; section,verified_morphology_review_semantics,3.960,True,False,,,,14,
2795,مرجعية,authority,verified_morphology_review_semantics,3.670,True,False,,,,7,
2800,تأسس,be established; be founded,verified_morphology_review_semantics,3.890,False,False,,,,1,
2801,تمهيد,preparation; facilitating; paving,verified_morphology_review_semantics,3.420,True,False,,,,6,
2807,غنى,wealth,verified_morphology_review_semantics,4.200,True,False,,,,1,
2809,دال,indicating; proving,verified_morphology_review_semantics,3.610,True,False,,,,6,
