rank,front,expected_english,kaikki_entry,kaikki_pos,kaikki_has_english_gloss,semantic_overlap,semantic_overlap_terms,wordfreq_attested,wordfreq_zipf,arabic_wordnet_entry,camel_analysis,lexique4_entry,lexique4_pos,urdu_ud_entry,urdu_ud_pos,support_count,confidence
261,فني,technician; technical/specialized (depending on use),True,adj|noun|verb,True,True,specializ|technical|technician,True,4.48,True,True,False,,False,,4,strong
262,صفحة,page,True,noun,True,True,page,True,4.95,True,True,False,,False,,4,strong
263,عامة,general; public; in general,True,adj|adv|noun,True,True,general,True,5.02,True,True,False,,False,,4,strong
264,تحت,under; below,True,adv|prep,True,True,below|under,True,5.87,True,True,False,,False,,4,strong
265,حين,when; while; time,True,conj|noun|prep|verb,True,True,time|when,True,5.66,True,True,False,,False,,4,strong
266,قليل,little; few; small amount,True,adj|noun,True,True,few|little,True,5.02,True,True,False,,False,,4,strong
267,نحو,toward; about; approximately,True,noun|prep|verb,True,True,about|toward,True,5.44,True,True,False,,False,,4,strong
268,أطفال,children,True,noun,True,False,,True,5.17,False,True,False,,False,,3,semantic_review
269,لا بد,must; necessarily; inevitably,True,phrase,True,True,inevitably|must,True,4.84,False,False,False,,False,,2,strong
270,نوع,type; kind; form,True,noun|verb,True,True,type,True,5.38,True,True,False,,False,,4,strong
271,منتخب,team; national/select team; elected/selected (context-dependent),True,noun,True,True,elect|national|team,True,4.74,True,True,False,,False,,4,strong
272,شيخ,sheikh; elder; senior man,True,noun,True,True,elder|man,True,4.79,True,True,False,,False,,4,strong
273,مشروع,project; plan; lawful; legitimate,True,adj|noun,True,True,lawful|legitimate|project,True,5.31,True,True,False,,False,,4,strong
274,أشياء,things,True,noun,True,False,,True,4.96,True,True,False,,False,,4,semantic_review
275,وحيد,only; lone; unique; lonely,True,adj|name,True,True,lonely|only|unique,True,4.60,True,True,False,,False,,4,strong
276,صباح,morning; in the morning,True,adj|noun,True,True,morn,True,5.35,True,True,False,,False,,4,strong
277,شعب,people; nation; populace,True,noun|verb,True,True,nation|people,True,4.87,True,True,False,,False,,4,strong
278,يأخذ,takes; receives,True,verb,False,False,,True,4.65,True,True,False,,False,,4,form_only
279,يجد,finds,True,verb,False,False,,True,4.83,False,True,False,,False,,3,form_only
280,توقف,stopped; halted; stop!,True,noun|verb,True,True,stop|stopp,True,4.86,True,True,False,,False,,4,strong
281,لأن,because; because of the fact that (لأن),True,conj,True,True,because,True,5.65,False,True,False,,False,,3,strong
282,بطولة,championship; tournament; heroism,True,noun,True,True,championship,True,4.92,True,True,False,,False,,4,strong
283,هيئة,form; appearance; body; authority; commission; organization,True,noun,True,True,appearance|organiz,True,5.19,True,True,False,,False,,4,strong
284,عملية,process; operation,True,adj|noun,True,True,oper|proces,True,5.53,True,True,False,,False,,4,strong
285,طويل,long; tall,True,adj,True,True,long|tall,True,4.99,True,True,False,,False,,4,strong
286,بل,rather; but; instead,True,conj|noun|verb,True,True,but|rather,True,5.71,True,True,False,,False,,4,strong
287,تأكيد,confirmation; emphasis,True,noun,True,True,confirm,True,4.61,True,True,False,,False,,4,strong
288,إذن,then; therefore; in that case (إِذًا/إذن); permission; authorization (إِذْن),True,adv|noun,True,True,authoriz|permission|then|therefore,True,4.82,True,True,False,,False,,4,strong
289,أمور,matters; affairs; things,True,noun,True,False,,True,4.69,True,True,False,,False,,4,semantic_review
290,فوز,victory; winning,True,noun,True,True,victory,True,4.63,True,True,False,,False,,4,strong
291,أقل,less; least; fewer,True,adj|verb,True,True,fewer|least|less,True,5.37,True,True,False,,False,,4,strong
292,ألا,attention/emphasis particle; that not (أَلَّا); don't/doesn't/isn't... ? (أَ + لا),True,conj|particle|verb,True,True,doesn't|don't|not,True,5.28,False,True,False,,False,,3,strong
293,شباب,youth; young people,True,adj|noun,True,True,youth,True,5.02,True,True,False,,False,,4,strong
294,حقيقي,real; genuine; true,True,adj,True,True,real|true,True,4.83,True,True,False,,False,,4,strong
295,كامل,complete; full; entire,True,adj|name,True,True,complete|entire|full,True,5.27,True,True,False,,False,,4,strong
296,لاعب,player; sport/game player,True,noun|verb,True,True,player,True,5.11,True,True,False,,False,,4,strong
297,انتظر,waited; wait!,True,verb,True,True,wait,True,4.45,True,True,False,,False,,4,strong
298,شركات,companies,True,noun,True,False,,True,5.14,False,True,False,,False,,3,semantic_review
299,مما,"from/of what; from/of which; from what/that which, depending on context",True,pron,True,True,what,True,5.75,False,True,False,,False,,3,strong
300,سابق,previous; former; preceding; competed/raced (depending on vocalization),True,adj|verb,True,True,former|preced|previou,True,5.03,True,True,False,,False,,4,strong
301,غرفة,room; chamber,True,noun,True,True,chamber|room,True,5.02,True,True,False,,False,,4,strong
302,مال,money; wealth; leaned/inclined (depending on vocalization),True,adv|noun|verb,True,True,inclin|lean|money|wealth,True,4.70,True,True,False,,False,,4,strong
303,يجعل,makes; renders; causes,True,verb,False,False,,True,5.09,False,True,False,,False,,3,form_only
304,مشاركة,participation; sharing,True,noun,True,True,particip,True,4.88,True,True,False,,False,,4,strong
305,عزيز,dear; precious; respected,True,adj|name|noun,True,True,dear|preciou,True,4.53,True,True,False,,False,,4,strong
306,إله,god; deity,True,noun,True,True,deity|god,True,4.69,True,True,False,,False,,4,strong
307,رؤية,vision; seeing; view,True,noun,True,True,seeing|view|vision,True,5.11,True,True,False,,False,,4,strong
308,وجه,face; direction; aspect; directed,True,noun|verb,True,True,aspect|direct|face,True,5.22,True,True,False,,False,,4,strong
309,ضد,against; opposite,True,noun|prep,True,True,against|opposite,True,5.67,True,True,False,,False,,4,strong
310,خاص,special; private; particular,True,adj,True,True,particular|private|special,True,5.26,True,True,False,,False,,4,strong
311,يبقى,remains; stays,True,verb,False,False,,True,5.00,False,True,False,,False,,3,form_only
312,لقاء,meeting; encounter,True,name|noun|prep,True,True,encounter|meet,True,4.97,True,True,False,,False,,4,strong
313,عودة,return; comeback,True,noun,True,True,return,True,4.79,True,True,False,,False,,4,strong
314,أكبر,bigger; larger; greatest; largest,True,adj|verb,True,True,bigger|greatest|larger|largest,True,5.69,True,True,False,,False,,4,strong
315,قوات,forces; troops,True,noun,True,False,,True,5.31,True,True,False,,False,,4,semantic_review
316,نقل,transfer; transport; transmission; transferred/moved,True,noun|verb,True,True,transfer|transport,True,5.17,True,True,False,,False,,4,strong
317,يصل,arrives; reaches,True,verb,False,False,,True,5.06,False,True,False,,False,,3,form_only
318,إضافة,addition; adding,True,noun,True,True,addition,True,5.18,True,True,False,,False,,4,strong
319,رأس,head; top; headed/presided,True,noun|verb,True,True,head|top,True,5.08,True,True,False,,False,,4,strong
320,حسن,good/fine; goodness/beauty; became good/beautiful (depending on vocalization),True,adj|name|noun|verb,True,True,beautiful|beauty|fine|good|goodnes,True,5.41,True,True,False,,False,,4,strong
321,فكرة,idea; thought,True,noun,True,True,idea|thought,True,5.30,True,True,False,,False,,4,strong
322,أخذ,taking; took,True,noun|verb,True,True,taking,True,5.02,True,True,False,,False,,4,strong
323,أشار,indicated; pointed out; referred to,True,verb,True,True,out|point,True,4.66,True,True,False,,False,,4,strong
324,فتاة,girl; young woman,True,noun,True,True,girl|young,True,5.03,True,True,False,,False,,4,strong
325,حركة,movement; motion,True,noun,True,True,motion|move,True,5.33,True,True,False,,False,,4,strong
326,هكذا,like this; thus; in this way,True,adv|det,True,True,like|thus|way,True,5.09,True,True,False,,False,,4,strong
327,قوة,strength; force; power,True,noun,True,True,force|power|strength,True,5.26,True,True,False,,False,,4,strong
328,برنامج,program; programme,True,noun,True,True,program,True,5.43,True,True,False,,False,,4,strong
329,حصول,occurrence; obtaining; acquisition,True,noun,True,False,,True,4.25,True,True,False,,False,,4,semantic_review
330,ذهب,gold; went (depending on vocalization),True,noun|verb,True,True,gold,True,4.89,True,True,False,,False,,4,strong
331,يبدأ,begins; starts,True,verb,False,False,,True,4.89,False,True,False,,False,,3,form_only
332,ذات,"self; essence; having; possessing (feminine form corresponding to ذو, depending on construction)",True,noun|pron,True,True,essence|self,True,5.56,True,True,False,,False,,4,strong
333,تحدث,speaking; conversation; spoke/talked,True,noun|verb,True,True,speak|talk,True,5.17,True,True,False,,False,,4,strong
334,وصل,arrived; reached; connected,True,noun|verb,True,True,connect|reach,True,5.10,True,True,False,,False,,4,strong
335,علم,knowledge; science; flag; knew/recognized; taught/instructed (depending on vocalization/form),True,noun|verb,True,True,flag|instruct|knowledge|science,True,5.36,True,True,False,,False,,4,strong
336,أما,as for; whereas; as regards (أَمَّا),True,conj|particle|verb,True,False,,True,5.65,False,True,False,,False,,3,semantic_review
337,أعلن,announced; declared,True,verb,True,False,,True,5.11,True,True,False,,False,,4,semantic_review
338,إطلاقا,at all; absolutely,False,,False,False,,True,4.02,True,True,False,,False,,3,form_only
339,تماما,completely; entirely; exactly,True,adv,True,True,completely|exactly,True,5.37,True,True,False,,False,,4,strong
340,فرصة,opportunity; chance,True,noun,True,True,chance|opportunity,True,5.28,True,True,False,,False,,4,strong
341,بحث,research; search; searched/researched,True,noun|verb,True,True,research|search,True,4.86,True,True,False,,False,,4,strong
342,يخرج,goes out; exits; leaves,True,verb,False,False,,True,4.73,True,True,False,,False,,4,form_only
343,حكم,judgment; ruling; government; ruled/judged,True,noun|verb,True,True,govern|judg,True,5.26,True,True,False,,False,,4,strong
344,طفل,child,True,noun,True,True,child,True,5.00,True,True,False,,False,,4,strong
345,قضية,case; issue; cause,True,noun,True,True,cause|issue,True,5.13,True,True,False,,False,,4,strong
346,أعلى,higher; highest; upper,True,adj|noun|verb,True,True,higher|highest|upper,True,5.18,True,True,False,,False,,4,strong
347,ما,how...!; what a...! (exclamative ma in the ma afala pattern),True,adv|conj|particle|pron,True,True,how|what,True,6.85,False,True,False,,False,,3,strong
348,دعم,support; backing; supported,True,noun|verb,True,True,support,True,5.20,True,True,False,,False,,4,strong
349,حاجة,need; necessity,True,noun,True,True,necessity|need,True,5.10,True,True,False,,False,,4,strong
350,تعال,come!,True,noun|verb,True,True,come,True,4.71,True,True,False,,False,,4,strong
351,مجرد,mere; abstract/bare; simply/once in bi-mujarrad constructions,True,adj,True,True,abstract|mere,True,5.30,True,True,False,,False,,4,strong
352,وزراء,ministers,True,noun,True,False,,True,4.66,False,True,False,,False,,3,semantic_review
353,هؤلاء,these,True,pron,True,True,these,True,5.52,False,True,False,,False,,3,strong
354,عقد,contract/agreement; decade; necklace; held/concluded/tied (depending on vocalization),True,noun|verb,True,True,contract|decade|necklace,True,5.13,True,True,False,,False,,4,strong
355,دقيقة,minute; precise/fine (context-dependent),True,noun,True,True,minute,True,5.09,True,True,False,,False,,4,strong
356,طبع,printing; nature/character; printed,True,noun|verb,True,True,nature|print,True,4.17,True,True,False,,False,,4,strong
357,صورة,picture; image; form,True,noun,True,True,image|picture,True,5.43,True,True,False,,False,,4,strong
358,تقدم,progress; advance; advanced; came forward; applied (depending on use),True,noun|verb,True,True,advance|progres,True,5.18,True,True,False,,False,,4,strong
359,جامعة,university,True,noun,True,True,university,True,5.34,True,True,False,,False,,4,strong
360,عبر,through; via; across; lessons; morals; crossed/passed through; expressed (depending on vocalization/use),True,noun|prep|verb,True,True,acros|pass,True,5.73,True,True,False,,False,,4,strong
361,اذهب,go!,True,verb,False,False,,True,4.19,False,True,False,,False,,3,form_only
362,وجد,found,True,noun|verb,True,False,,True,4.96,True,True,False,,False,,4,semantic_review
363,قادم,coming; next,True,adj|noun,True,True,coming|next,True,4.27,True,True,False,,False,,4,strong
364,يجري,runs; proceeds; takes place,True,verb,False,False,,True,4.93,False,True,False,,False,,3,form_only
365,أسعار,prices,True,noun,True,False,,True,4.87,False,True,False,,False,,3,semantic_review
366,حرب,war,True,noun|verb,True,True,war,True,5.21,True,True,False,,False,,4,strong
367,نقطة,point; dot,True,noun,True,True,dot|point,True,5.12,True,True,False,,False,,4,strong
368,انتخابات,elections,True,noun,True,False,,True,4.83,False,True,False,,False,,3,semantic_review
369,سوق,market,True,noun|verb,True,True,market,True,4.99,True,True,False,,False,,4,strong
370,بناء,building; construction,True,adj|noun,True,True,build|construction,True,5.41,True,True,False,,False,,4,strong
371,تعلم,learning; learned,True,noun|verb,True,True,learn,True,5.32,True,True,False,,False,,4,strong
372,يصبح,becomes,True,verb,False,False,,True,4.94,False,True,False,,False,,3,form_only
373,خصوصا,especially; particularly,True,adv,True,True,particularly,True,4.92,False,True,False,,False,,3,strong
374,نصف,half,True,noun|verb,True,True,half,True,5.21,True,True,False,,False,,4,strong
375,ذهاب,going; departure,True,noun,True,True,going,True,4.03,True,True,False,,False,,4,strong
376,رأي,opinion; view,True,noun,True,True,opinion|view,True,4.66,True,True,False,,False,,4,strong
377,يفكر,thinks; considers,True,verb,False,False,,True,4.56,False,True,False,,False,,3,form_only
378,وطني,national; patriotic,True,adj|noun,True,True,national,True,4.61,True,True,False,,False,,4,strong
379,اجتماع,meeting; assembly,True,noun,True,True,assembly|meet,True,4.77,True,True,False,,False,,4,strong
380,قيمة,value; worth,True,noun,True,True,value|worth,True,4.99,True,True,False,,False,,4,strong
381,بلاد,lands; countries,True,noun,True,False,,True,4.87,False,True,False,,False,,3,semantic_review
382,بداية,beginning; start,True,noun,True,True,beginn|start,True,5.35,True,True,False,,False,,4,strong
383,ذو,possessor of; having; with (ذو),True,noun,True,True,possessor,True,5.11,False,True,False,,False,,3,strong
384,مدرسة,school; female teacher (depending on vocalization),True,adj|noun,True,True,female|school|teacher,True,5.14,True,True,False,,False,,4,strong
385,سرعة,speed; rapidity,True,noun,True,True,speed,True,4.76,True,True,False,,False,,4,strong
386,لما,when (لَمَّا); not yet (لَمَّا); for what / to what (لِمَا),True,adv|conj|name|particle,True,True,not|what|when|yet,True,5.68,False,True,False,,False,,3,strong
387,أعضاء,members,True,noun,False,False,,True,5.30,False,True,False,,False,,3,form_only
388,عمر,age; lifetime,True,name|noun|verb,True,True,age|lifetime,True,5.47,True,True,False,,False,,4,strong
389,إسلامي,Islamic,True,adj,True,True,islamic,True,4.18,True,True,False,,False,,4,strong
390,مرحلة,stage; phase,True,noun,True,True,phase|stage,True,5.00,True,True,False,,False,,4,strong
391,بعيد,far; distant,True,adj|prep,True,True,distant|far,True,5.08,True,True,False,,False,,4,strong
392,يخبر,tells; informs,True,verb,False,False,,True,3.90,False,True,False,,False,,3,form_only
393,أوضح,clearer; clearest; clarified; explained; made clear,True,adj|verb,True,True,clear|clearer|clearest,True,4.55,True,True,False,,False,,4,strong
394,حب,love,True,noun|verb,True,True,love,True,5.01,True,True,False,,False,,4,strong
395,مالية,financial; fiscal; finance; finances,True,noun,True,True,financial,True,4.65,True,True,False,,False,,4,strong
396,علاقة,relationship; relation,True,noun,True,True,relation|relationship,True,5.19,True,True,False,,False,,4,strong
397,يد,hand,True,noun,True,True,hand,True,5.13,True,True,False,,False,,4,strong
398,ينظر,looks; considers; examines,True,verb,False,False,,True,4.74,True,True,False,,False,,4,form_only
399,مستقبل,future; receiver; recipient; host (depending on vocalization/use),True,adj|noun,True,False,,True,4.66,True,True,False,,False,,4,semantic_review
400,زوجة,wife,True,noun,True,True,wife,True,4.78,True,True,False,,False,,4,strong
401,جيش,army,True,noun|verb,True,True,army,True,4.91,True,True,False,,False,,4,strong
402,مدة,duration; period,True,noun|prep,True,True,duration|period,True,4.95,True,True,False,,False,,4,strong
403,أهل,family; people; inhabitants; people of,True,adj|noun|verb,True,True,family|inhabitant|people,True,5.25,True,True,False,,False,,4,strong
404,يعيش,lives; resides,True,verb,False,False,,True,5.09,False,True,False,,False,,3,form_only
405,قول,saying; speech; statement,True,noun|verb,True,True,saying|speech|state,True,5.07,True,True,False,,False,,4,strong
406,رقم,number; figure,True,noun|verb,True,True,figure|number,True,5.40,True,True,False,,False,,4,strong
407,كتاب,book,True,noun,True,True,book,True,5.38,True,True,False,,False,,4,strong
408,اقتصادي,economic,True,adj,True,True,economic,True,4.21,True,True,False,,False,,4,strong
409,مكتب,office; desk,True,noun,True,True,desk|office,True,5.23,True,True,False,,False,,4,strong
410,نظر,view; consideration; looked/considered,True,adj|noun|verb,True,True,consider|look|view,True,4.84,True,True,False,,False,,4,strong
411,زيادة,increase; addition,True,noun,True,True,addition|increase,True,5.32,True,True,False,,False,,4,strong
412,حل,solution; solving; solved,True,noun|verb,True,True,solution,True,5.13,True,True,False,,False,,4,strong
413,بلد,country; town; land,True,noun|verb,True,True,country|land|town,True,4.83,True,True,False,,False,,4,strong
414,عائلة,family,True,noun,True,True,family,True,5.15,True,True,False,,False,,4,strong
415,إعادة,return; repetition; redoing,True,noun,True,False,,True,5.28,True,True,False,,False,,4,semantic_review
416,حد,limit; boundary; extent,True,adj|noun|verb,True,True,boundary|limit,True,5.42,True,True,False,,False,,4,strong
417,يرجو,hopes; wishes; asks/request politely (يرجو),True,verb,False,False,,True,3.42,False,True,False,,False,,3,form_only
418,مؤتمر,conference,True,noun,True,True,conference,True,4.98,True,True,False,,False,,4,strong
419,باب,door; gate,True,noun,True,True,door|gate,True,5.13,True,True,False,,False,,4,strong
420,يفهم,understands,True,verb,False,False,,True,4.50,False,True,False,,False,,3,form_only
421,موضوع,subject; topic,True,adj|noun,True,True,subject|topic,True,5.04,True,True,False,,False,,4,strong
422,واقع,reality; actual situation; occurring/present,True,adj|noun|verb,True,True,reality,True,4.67,True,True,False,,False,,4,strong
423,مقابل,opposite; counterpart; in exchange for; versus,True,prep,True,True,exchange,True,5.24,True,True,False,,False,,4,strong
424,محكمة,court; tribunal,True,noun,True,True,court,True,4.89,True,True,False,,False,,4,strong
425,كلمة,word,True,noun,True,False,,True,5.36,True,True,False,,False,,4,semantic_review
426,يتمنى,wishes; hopes,True,verb,False,False,,True,4.11,False,True,False,,False,,3,form_only
427,جهاز,device; apparatus,True,noun,True,True,apparatu|device,True,5.11,True,True,False,,False,,4,strong
428,سمع,hearing; heard/listened,True,noun|verb,True,True,hear|listen,True,4.43,True,True,False,,False,,4,strong
429,اسمع,listen!; hear!,True,verb,True,False,,True,4.42,False,True,False,,False,,3,semantic_review
430,ترك,leaving; abandonment; left,True,noun|verb,True,True,abandon|leav,True,4.93,True,True,False,,False,,4,strong
431,عربي,Arab; Arabic,True,adj|noun|verb,True,True,arab|arabic,True,4.96,True,True,False,,False,,4,strong
432,قيادة,leadership; driving,True,noun,True,True,driv|leadership,True,4.95,True,True,False,,False,,4,strong
433,فضل,merit; virtue; favor; preferred,True,noun|verb,True,True,favor|merit|virtue,True,4.55,True,True,False,,False,,4,strong
434,انتهى,ended; finished,True,intj|verb,True,True,finish,True,4.72,True,True,False,,False,,4,strong
435,طالب,student; seeker; demanded/claimed,True,noun|verb,True,True,demand|seeker|student,True,5.05,True,True,False,,False,,4,strong
436,رفض,rejection; refusal; refused,True,noun|verb,True,True,refusal|rejection,True,4.94,True,True,False,,False,,4,strong
437,صاحب,companion; owner; accompanied,True,noun|verb,True,True,companion|owner,True,5.16,True,True,False,,False,,4,strong
438,بلغ,reached; amounted to; informed/notified (depending on form),True,verb,True,True,inform|reach,True,4.81,True,True,False,,False,,4,strong
439,وصول,arrival; access,True,noun,True,True,arrival,True,4.79,True,True,False,,False,,4,strong
440,دخول,entry; entrance,True,noun,True,True,entrance,True,5.06,True,True,False,,False,,4,strong
441,عالمية,global; international (feminine),True,noun,True,False,,True,4.69,True,True,False,,False,,4,semantic_review
442,مهمة,task; mission; assignment; important in the feminine adjective reading,True,adj|noun,True,True,assign|important|mission|task,True,5.16,True,True,False,,False,,4,strong
443,مزيد,more; additional amount; further,True,adj|noun,True,True,amount|more,True,4.76,False,True,False,,False,,3,strong
444,رئاسة,presidency; chairmanship,True,noun,True,True,chairmanship|presidency,True,4.65,True,True,False,,False,,4,strong
445,مجتمع,society; community,True,noun,True,True,community|society,True,4.78,True,True,False,,False,,4,strong
446,قلب,heart; core or center; turned; overturned; reversed,True,adj|noun|verb,True,True,heart|turn,True,5.01,True,True,False,,False,,4,strong
447,ينتظر,waits,True,verb,False,False,,True,4.65,False,True,False,,False,,3,form_only
448,تعاون,cooperation; collaborated/cooperated,True,noun|verb,True,True,cooper,True,4.37,True,True,False,,False,,4,strong
449,عبد,servant; slave; worshipped,True,noun|verb,True,True,slave,True,5.88,True,True,False,,False,,4,strong
450,جزء,part; portion,True,noun,True,True,part|portion,True,5.30,True,True,False,,False,,4,strong
451,موسم,season,True,noun,True,True,season,True,4.74,True,True,False,,False,,4,strong
452,صوت,voice; sound; vote,True,noun|verb,True,True,sound|voice|vote,True,5.19,True,True,False,,False,,4,strong
453,يود,would like; wants,True,noun|verb,True,False,,True,4.00,True,True,False,,False,,4,semantic_review
454,قيام,standing; undertaking; carrying out,True,adj|noun,True,False,,True,4.82,True,True,False,,False,,4,semantic_review
455,خارجية,foreign; external; exterior (feminine adjective/noun use),True,adj|noun,True,True,exterior|foreign,True,4.59,True,True,False,,False,,4,strong
456,ذكر,masculine being; mention or remembrance; mentioned or recalled,True,noun|verb,True,True,mention|recall|remembrance,True,5.40,True,True,False,,False,,4,strong
457,حديث,modern; recent; new; speech or talk or report; Hadith,True,adj|noun,True,True,hadith|modern|new|recent|speech|talk,True,4.94,True,True,False,,False,,4,strong
458,ظهر,back; noon or midday; appeared or became visible,True,noun|verb,True,True,appear|back|midday|noon|visible,True,5.09,True,True,False,,False,,4,strong
459,عديد,many; numerous,True,adj|noun,True,True,many|numerou,True,4.05,True,True,False,,False,,4,strong
460,كأن,as if; as though,True,conj,True,True,if,True,4.45,False,True,False,,False,,3,strong
461,لحظة,moment,True,noun,True,True,moment,True,5.09,True,True,False,,False,,4,strong
462,حوار,dialogue; conversation,True,noun,True,True,convers|dialogue,True,4.57,True,True,False,,False,,4,strong
463,ارتفاع,rise; increase; elevation,True,noun,True,True,increase,True,4.94,True,True,False,,False,,4,strong
464,نار,fire,True,noun,True,True,fire,True,4.73,True,True,False,,False,,4,strong
465,حاول,tried; attempted; try!,True,verb,True,True,try,True,4.95,True,True,False,,False,,4,strong
466,دين,religion; debt (depending on vocalization),True,adj|noun|verb,True,True,debt|religion,True,4.93,True,True,False,,False,,4,strong
467,دوري,league; periodic; my turn; my role (depending on vocalization/use),True,adj|verb,True,True,periodic,True,5.03,True,True,False,,False,,4,strong
468,يبحث,searches; researches; looks for,True,verb,False,False,,True,4.67,True,True,False,,False,,4,form_only
469,يعطي,gives,True,verb,False,False,,True,4.67,False,True,False,,False,,3,form_only
470,غاية,goal; purpose; utmost extent,True,noun,True,True,goal|purpose,True,4.70,True,True,False,,False,,4,strong
471,تقديم,presentation; submission; provision,True,noun,True,True,provision|submission,True,5.17,True,True,False,,False,,4,strong
472,دفع,payment; pushing; paid/pushed,True,noun|verb,True,True,payment|push,True,5.05,True,True,False,,False,,4,strong
473,دعا,called; invited; prayed,True,verb,True,True,call|pray,True,4.57,True,True,False,,False,,4,strong
474,موقف,position; stance; situation,True,noun,True,True,position|situ,True,4.92,True,True,False,,False,,4,strong
475,مشيرا,indicating; pointing out; noting (mushiran),False,,False,False,,True,4.04,False,True,False,,False,,2,form_only
476,تنفيذ,implementation; execution,True,noun,True,False,,True,4.90,True,True,False,,False,,4,semantic_review
477,يقصد,means; intends; aims,True,verb,False,False,,True,4.46,False,True,False,,False,,3,form_only
478,يذكر,mentions; remembers,True,verb,False,False,,True,4.91,False,True,False,,False,,3,form_only
479,سالم,safe; sound; intact; unharmed,True,adj|name|verb,True,True,intact|safe|sound,True,4.75,True,True,False,,False,,4,strong
480,أصدقاء,friends,True,noun,True,False,,True,4.68,False,True,False,,False,,3,semantic_review
481,وحدة,unit; unity; loneliness; solitude (depending on vocalization/use),True,noun,True,True,lonelines|solitude|unit|unity,True,5.00,True,True,False,,False,,4,strong
482,قديم,old; ancient,True,adj,True,True,ancient|old,True,4.57,True,True,False,,False,,4,strong
483,أزمة,crisis,True,noun,True,True,crisi,True,4.74,True,True,False,,False,,4,strong
484,تقرير,report,True,noun,True,True,report,True,5.02,True,True,False,,False,,4,strong
485,معلومات,information,True,noun,True,True,inform,True,5.17,True,True,False,,False,,4,strong
486,إمكان,possibility; potential,True,noun,True,True,possibility,True,2.92,False,True,False,,False,,3,strong
487,نتيجة,result; outcome,True,noun,True,True,result,True,5.30,True,True,False,,False,,4,strong
488,موقع,site; location; position,True,adj|noun,True,True,location|position|site,True,5.69,True,True,False,,False,,4,strong
489,سماء,sky; heaven,True,noun,True,True,heaven|sky,True,4.31,True,True,False,,False,,4,strong
490,مجال,field; domain; area,True,noun,True,True,area|domain|field,True,5.37,True,True,False,,False,,4,strong
491,وسط,middle; center; among,True,adj|noun|prep|verb,True,True,among|center|middle,True,5.35,True,True,False,,False,,4,strong
492,جميعا,all together; altogether; everyone,False,,False,False,,True,5.24,False,True,False,,False,,2,form_only
493,موت,death,True,noun|verb,True,True,death,True,4.87,True,True,False,,False,,4,strong
494,شعر,poetry; hair; felt/perceived (شِعْر / شَعْر / شَعَرَ),True,noun|verb,True,True,hair|poetry,True,4.96,True,True,False,,False,,4,strong
495,دفاع,defense; defence,True,noun,True,True,defence|defense,True,4.48,True,True,False,,False,,4,strong
496,درجة,degree; grade; level; step/stair; rank,True,noun,True,True,degree|grade|rank|stair|step,True,5.19,True,True,False,,False,,4,strong
497,اتصال,contact; communication,True,noun,True,False,,True,4.73,True,True,False,,False,,4,semantic_review
498,عشر,ten; one tenth (depending on vocalization),True,noun|num,True,True,ten|tenth,True,5.63,True,True,False,,False,,4,strong
499,سؤال,question,True,noun,True,True,question,True,5.00,True,True,False,,False,,4,strong
500,كلام,speech; talk; words,True,noun,True,True,speech|talk,True,4.90,True,True,False,,False,,4,strong
501,كأس,cup; glass/drinking vessel; trophy,True,noun,True,True,cup|glas|trophy,True,5.20,True,True,False,,False,,4,strong
502,جعل,made; rendered; caused,True,noun|verb,True,False,,True,5.11,True,True,False,,False,,4,semantic_review
503,طوال,"throughout; during; all through; long/very long (طُوال, depending on vocalization/use)",True,noun|prep,True,True,during|throughout,True,4.99,True,True,False,,False,,4,strong
504,خطة,plan,True,noun,True,True,plan,True,4.98,True,True,False,,False,,4,strong
505,متى,when?,True,adv|name|prep,True,True,when,True,5.17,True,True,False,,False,,4,strong
506,ضبط,control; regulation; adjustment; controlled; adjusted,True,noun|verb,True,True,adjust,True,4.39,True,True,False,,False,,4,strong
507,أثناء,during; while,True,noun|prep,True,True,during,True,5.49,True,True,False,,False,,4,strong
508,وطنية,national; patriotic; patriotism,True,adj|noun,True,True,patriotism,True,4.63,True,True,False,,False,,4,strong
509,معرفة,knowledge; knowing,True,noun,True,True,knowledge,True,5.13,True,True,False,,False,,4,strong
510,بيان,statement; declaration; data/itemization (context-dependent),True,noun,True,True,declar|state,True,4.89,True,True,False,,False,,4,strong
511,قرر,decided; determined,True,verb,True,False,,True,4.81,True,True,False,,False,,4,semantic_review
512,عيد,holiday; feast; festival,True,noun|verb,True,True,feast|festival|holiday,True,5.27,True,True,False,,False,,4,strong
513,زوج,spouse; pair; married off,True,noun|verb,True,True,off|pair|spouse,True,4.66,True,True,False,,False,,4,strong
514,تعليم,education; teaching,True,noun,True,True,educ|teach,True,4.73,True,True,False,,False,,4,strong
515,خطأ,error; mistake,True,adj|adv|noun|verb,True,True,error|mistake,True,4.83,True,True,False,,False,,4,strong
516,تطوير,development; improvement,False,,False,False,,True,5.00,True,True,False,,False,,3,form_only
517,عدة,several; a number of; waiting period; equipment/gear (depending on vocalization),True,noun,True,True,number|period|several|wait,True,5.56,True,True,False,,False,,4,strong
518,عضو,member; organ,True,noun,True,True,member|organ,True,5.14,True,True,False,,False,,4,strong
519,فتح,opening; conquest; opened,True,name|noun|verb,True,True,conquest|open,True,5.02,True,True,False,,False,,4,strong
520,مات,died,True,verb,True,False,,True,4.98,True,True,False,,False,,4,semantic_review
521,غدا,tomorrow,True,adv|verb,True,True,tomorrow,True,5.10,True,True,False,,False,,4,strong
