Front,Back
dimanche,"Rank: 1432

Meaning: Sunday

Part of speech: noun

Frequency evidence: 37.874000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
journaliste,"Rank: 1433

Meaning: a reporter; a journalist; an anchor, anchorperson, anchorman or anchorwoman

Part of speech: noun

Frequency evidence: 37.858000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
supérieur,"Rank: 1434

Meaning: superior; senior (boss); upper, senior

Part of speech: adjective / noun

Frequency evidence: 37.796000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
effrayer,"Rank: 1435

Meaning: to frighten, to scare, to affray

Part of speech: verb

Frequency evidence: 37.775000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
fac,"Rank: 1436

Meaning: university

Part of speech: noun

Frequency evidence: 37.728000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
poids,"Rank: 1437

Meaning: weight

Part of speech: noun

Frequency evidence: 37.658000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
former,"Rank: 1438

Meaning: to train; to educate; to form (generic sense); to shape (to make into a certain shape)

Part of speech: verb

Frequency evidence: 37.632000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
louer,"Rank: 1439

Meaning: to rent; to lease; to praise, to recommend

Part of speech: verb

Frequency evidence: 37.567000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
crever,"Rank: 1440

Meaning: to pop, burst; to have a puncture; to wear out, knacker

Part of speech: verb

Frequency evidence: 37.561000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
viande,"Rank: 1441

Meaning: food; meat

Part of speech: noun

Frequency evidence: 37.554000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
chaise,"Rank: 1442

Meaning: chair, seat

Part of speech: noun

Frequency evidence: 37.545000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
tir,"Rank: 1443

Meaning: shooting range; shooting (sport); blasting (in mines)

Part of speech: noun

Frequency evidence: 37.503000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
jaloux,"Rank: 1444

Meaning: jealous

Part of speech: adjective

Frequency evidence: 37.487000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
abattre,"Rank: 1445

Meaning: to strike; to shoot dead; to cut down (a tree)

Part of speech: verb

Frequency evidence: 37.483000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
échange,"Rank: 1446

Meaning: exchange

Part of speech: noun

Frequency evidence: 37.352000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
agréable,"Rank: 1447

Meaning: pleasurable, nice, pleasant, agreeable

Part of speech: adjective

Frequency evidence: 37.332000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
joueur,"Rank: 1448

Meaning: player

Part of speech: noun

Frequency evidence: 37.291000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
saisir,"Rank: 1449

Meaning: to take hold of; to grab; to capture (screen or data); to grasp mentally; understand

Part of speech: verb

Frequency evidence: 37.269000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
heu,"Rank: 1450

Meaning: past participle of havoir; hoy (small coaster vessel)

Part of speech: interjection

Frequency evidence: 37.190000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
emploi,"Rank: 1451

Meaning: job; use; need; employment

Part of speech: noun

Frequency evidence: 37.186000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
effacer,"Rank: 1452

Meaning: to erase; to efface

Part of speech: verb

Frequency evidence: 37.123000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
éliminer,"Rank: 1453

Meaning: to eliminate; to phase out

Part of speech: verb

Frequency evidence: 37.117000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
naissance,"Rank: 1454

Meaning: birth

Part of speech: noun

Frequency evidence: 37.111000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
titre,"Rank: 1455

Meaning: titre; heading, title (name of a piece of work); title (extra name bestowed upon somebody)

Part of speech: noun

Frequency evidence: 36.987000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
vision,"Rank: 1456

Meaning: vision, sight

Part of speech: noun

Frequency evidence: 36.981000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
piquer,"Rank: 1457

Meaning: to sting; to stitch together; to nick, pinch, steal

Part of speech: verb

Frequency evidence: 36.976000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
vente,"Rank: 1458

Meaning: sale

Part of speech: noun

Frequency evidence: 36.953000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
rencontre,"Rank: 1459

Meaning: fixture; meeting; encounter

Part of speech: noun

Frequency evidence: 36.934000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
mets,"Rank: 1460

Meaning: dish

Part of speech: noun

Frequency evidence: 36.896000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
douche,"Rank: 1461

Meaning: shower

Part of speech: noun

Frequency evidence: 36.886000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
rat,"Rank: 1462

Meaning: rat; scrooge; sweetheart

Part of speech: noun

Frequency evidence: 36.886000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
sport,"Rank: 1463

Meaning: sport

Part of speech: noun

Frequency evidence: 36.883000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
social,"Rank: 1464

Meaning: social, living in society; mundane, related to social life; social, related to society, community

Part of speech: adjective / noun

Frequency evidence: 36.836000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
cri,"Rank: 1465

Meaning: Cree (language); cry; shout; scream

Part of speech: noun

Frequency evidence: 36.811000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
demi,"Rank: 1466

Meaning: half; bathroom; a glass of beer of 250 ml volume

Part of speech: adjective / adverb / noun

Frequency evidence: 36.710000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
participer,"Rank: 1467

Meaning: to donate; to participate; to share (emotions)

Part of speech: verb

Frequency evidence: 36.702000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
volonté,"Rank: 1468

Meaning: wish, will

Part of speech: noun

Frequency evidence: 36.684000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
promesse,"Rank: 1469

Meaning: promise (all meanings)

Part of speech: noun

Frequency evidence: 36.658000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
chasse,"Rank: 1470

Meaning: hunt, hunting

Part of speech: noun

Frequency evidence: 36.646000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
don,"Rank: 1471

Meaning: donation; gift (present); gift, talent, knack

Part of speech: noun

Frequency evidence: 36.595000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
station,"Rank: 1472

Meaning: station

Part of speech: noun

Frequency evidence: 36.570000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
mine,"Rank: 1473

Meaning: pencil lead; piledriver, scorcher; mine (excavation or explosive)

Part of speech: noun

Frequency evidence: 36.567000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
assurance,"Rank: 1474

Meaning: insurance; self-confidence; assurance, guarantee

Part of speech: noun

Frequency evidence: 36.513000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
vampire,"Rank: 1475

Meaning: vampire

Part of speech: noun

Frequency evidence: 36.509000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
tableau,"Rank: 1476

Meaning: chart; tableau; painting

Part of speech: noun

Frequency evidence: 36.494000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
cadavre,"Rank: 1477

Meaning: corpse, cadaver; empty bottle, empty

Part of speech: noun

Frequency evidence: 36.491000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
retraite,"Rank: 1478

Meaning: retreat; retirement; pension (money)

Part of speech: noun

Frequency evidence: 36.428000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
décevoir,"Rank: 1479

Meaning: to disappoint; to deceive; to trick

Part of speech: verb

Frequency evidence: 36.260000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
prisonnier,"Rank: 1480

Meaning: prisoner

Part of speech: noun

Frequency evidence: 36.245000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
punir,"Rank: 1481

Meaning: to punish

Part of speech: verb

Frequency evidence: 36.241000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
siège,"Rank: 1482

Meaning: siege; seat, chair; headquarters, head office

Part of speech: noun

Frequency evidence: 36.196000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
franchement,"Rank: 1483

Meaning: frankly; sincerely; really, downright, outright; vigorously, without doubting oneself

Part of speech: adverb

Frequency evidence: 36.168000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
pur,"Rank: 1484

Meaning: pure (unspoilt); pure (undiluted)

Part of speech: adjective

Frequency evidence: 36.143000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
univers,"Rank: 1485

Meaning: universe

Part of speech: noun

Frequency evidence: 36.127000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
local,"Rank: 1486

Meaning: room; local

Part of speech: adjective / noun

Frequency evidence: 36.121000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
élève,"Rank: 1487

Meaning: schoolboy, pupil, student; schoolgirl, pupil, student; schoolchild, pupil, student

Part of speech: noun

Frequency evidence: 36.070000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
fiancé,"Rank: 1488

Meaning: fiancé

Part of speech: noun

Frequency evidence: 36.035000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
relever,"Rank: 1489

Meaning: to put up (hair); to season (food); to restore, rebuild

Part of speech: verb

Frequency evidence: 35.958000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
cigarette,"Rank: 1490

Meaning: cigarette

Part of speech: noun

Frequency evidence: 35.880000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
rattraper,"Rank: 1491

Meaning: to catch (e.g. an elevator); to get back (something which is lost); to catch up (with) (arrive at the same level as)

Part of speech: verb

Frequency evidence: 35.848000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
aveugle,"Rank: 1492

Meaning: a blind man or woman; blind (physically unable to see); blind, unquestioning (unguided or unchecked by objective judgement)

Part of speech: adjective / noun

Frequency evidence: 35.836000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
salon,"Rank: 1493

Meaning: salon; living room; show (exhibition of items), exhibition (large-scale public showing of objects or products)

Part of speech: noun

Frequency evidence: 35.718000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
ramasser,"Rank: 1494

Meaning: to huddle up, to crouch; to pick up; to collect, gather

Part of speech: verb

Frequency evidence: 35.714000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
créature,"Rank: 1495

Meaning: anything created or devised by a person; a creature, a living being, especially seen as the work of the divine Creator; a person who is at the mercy of another, notably in whose gift his position is

Part of speech: noun

Frequency evidence: 35.712000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
chaîne,"Rank: 1496

Meaning: warp; chain; channel

Part of speech: noun

Frequency evidence: 35.709000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
épisode,"Rank: 1497

Meaning: episode

Part of speech: noun

Frequency evidence: 35.703000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
immeuble,"Rank: 1498

Meaning: building

Part of speech: noun

Frequency evidence: 35.667000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
queue,"Rank: 1499

Meaning: cue; tail; queue, line

Part of speech: noun

Frequency evidence: 35.664000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
bague,"Rank: 1500

Meaning: ring; bague

Part of speech: noun

Frequency evidence: 35.649000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
augmenter,"Rank: 1501

Meaning: to increase

Part of speech: verb

Frequency evidence: 35.607000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
protection,"Rank: 1502

Meaning: protection

Part of speech: noun

Frequency evidence: 35.607000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
évident,"Rank: 1503

Meaning: evident, obvious

Part of speech: adjective

Frequency evidence: 35.585000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
chemise,"Rank: 1504

Meaning: folder (office supplies); shirt (that opens in the front); chemise (wall-enforcing earthwork)

Part of speech: noun

Frequency evidence: 35.563000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
heureusement,"Rank: 1505

Meaning: happily; luckily, fortunately

Part of speech: adverb

Frequency evidence: 35.389000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
lâche,"Rank: 1506

Meaning: lazy; coward; loose, slack

Part of speech: adjective / noun

Frequency evidence: 35.352000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
fusil,"Rank: 1507

Meaning: rifle, gun; steel to strike sparks from a flint (pierre à fusil)

Part of speech: noun

Frequency evidence: 35.238000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
conscience,"Rank: 1508

Meaning: conscience; consciousness

Part of speech: noun

Frequency evidence: 35.231000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
viser,"Rank: 1509

Meaning: to aim, to target; to watch, to stare; to issue with a visa

Part of speech: verb

Frequency evidence: 35.169000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
tendre,"Rank: 1510

Meaning: to tend; to strive; to tighten

Part of speech: adjective / verb

Frequency evidence: 35.158000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
perdu,"Rank: 1511

Meaning: lost

Part of speech: adjective

Frequency evidence: 35.120000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
emprunter,"Rank: 1512

Meaning: to take, to follow; to borrow (~ à (“from”))

Part of speech: verb

Frequency evidence: 35.104000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
victoire,"Rank: 1513

Meaning: victory; win

Part of speech: noun

Frequency evidence: 35.095000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
planter,"Rank: 1514

Meaning: to crash; to plant; to fall off

Part of speech: verb

Frequency evidence: 35.081000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
produit,"Rank: 1515

Meaning: product

Part of speech: noun

Frequency evidence: 35.067000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
provoquer,"Rank: 1516

Meaning: to provoke, bring on, bring about

Part of speech: verb

Frequency evidence: 35.029000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
mesure,"Rank: 1517

Meaning: measure

Part of speech: noun

Frequency evidence: 35.009000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
chocolat,"Rank: 1518

Meaning: chocolate; deceived; tricked

Part of speech: adjective / noun

Frequency evidence: 34.991000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
endormir,"Rank: 1519

Meaning: to fall asleep; to put to sleep

Part of speech: verb

Frequency evidence: 34.970000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
aéroport,"Rank: 1520

Meaning: airport (place, company managing such a place)

Part of speech: noun

Frequency evidence: 34.918000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
centaine,"Rank: 1521

Meaning: hundreds (in arithmetic); a hundred or so, about a hundred

Part of speech: noun

Frequency evidence: 34.917000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
enseigner,"Rank: 1522

Meaning: to teach

Part of speech: verb

Frequency evidence: 34.856000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
corde,"Rank: 1523

Meaning: chord; rope (general); line (washing line, for hanging clothes to dry)

Part of speech: noun

Frequency evidence: 34.807000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
mandat,"Rank: 1524

Meaning: mandate; warrant; term (of office)

Part of speech: noun

Frequency evidence: 34.797000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
distance,"Rank: 1525

Meaning: distance (metaphoric or figurative); distance (literal physical distance)

Part of speech: noun

Frequency evidence: 34.731000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
veste,"Rank: 1526

Meaning: jacket (garment)

Part of speech: noun

Frequency evidence: 34.731000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
filmer,"Rank: 1527

Meaning: to film

Part of speech: verb

Frequency evidence: 34.702000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
expert,"Rank: 1528

Meaning: expert

Part of speech: adjective / noun

Frequency evidence: 34.687000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
style,"Rank: 1529

Meaning: flair; pillar, column; style (of a flower)

Part of speech: noun

Frequency evidence: 34.665000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
condamner,"Rank: 1530

Meaning: to condemn; to sentence, punish; to permanently close (a door, window, etc.)

Part of speech: verb

Frequency evidence: 34.646000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
désormais,"Rank: 1531

Meaning: henceforth, from now on

Part of speech: adverb

Frequency evidence: 34.585000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
foutu,"Rank: 1532

Meaning: (well) built; liable to, capable of; broken beyond repair, destroyed

Part of speech: adjective

Frequency evidence: 34.567000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
blessé,"Rank: 1533

Meaning: injured, wounded; injured (person), wounded (person)

Part of speech: adjective / noun

Frequency evidence: 34.542000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
prof,"Rank: 1534

Meaning: teacher, professor

Part of speech: noun

Frequency evidence: 34.526000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
célèbre,"Rank: 1535

Meaning: famous

Part of speech: adjective

Frequency evidence: 34.519000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
surveillance,"Rank: 1536

Meaning: supervision; surveillance

Part of speech: noun

Frequency evidence: 34.472000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
cancer,"Rank: 1537

Meaning: cancer

Part of speech: noun

Frequency evidence: 34.465000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
chèque,"Rank: 1538

Meaning: cheque

Part of speech: noun

Frequency evidence: 34.285000

Sources:
- Lexique 4 compatible-POS lemma frequency + Kaikki/Wiktextract lexical semantics
- Verified continuation; passed structural, corpus, lexical, and semantic review gates"
