Front,Back
يحتاج,"Rank: 150

Meaning: needs; requires

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 150; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
جانب,"Rank: 151

Meaning: side; aspect; flank

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 151; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo / Quranic Arabic Corpus — second-pass educator review (2026-08-13)"
اسم,"Rank: 152

Meaning: name

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 152; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
أخير,"Rank: 153

Meaning: last; final; recent

Part of speech: adjective

Sources:
- Al-Said (2023), Table 4 — existing rank 153; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
رائع,"Rank: 154

Meaning: wonderful; excellent; great

Part of speech: adjective

Sources:
- Al-Said (2023), Table 4 — existing rank 154; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
دولي,"Rank: 155

Meaning: international

Part of speech: adjective

Sources:
- Al-Said (2023), Table 4 — existing rank 155; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
ناس,"Rank: 156

Meaning: people

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 156; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
إدارة,"Rank: 157

Meaning: administration; management

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 157; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
نشر,"Rank: 158

Meaning: publication; publishing; spreading; published/spread

Part of speech: noun / perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 158; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
ثانية,"Rank: 159

Meaning: second; a second (unit of time); feminine ordinal second

Part of speech: noun / ordinal adjective

Sources:
- Al-Said (2023), Table 4 — existing rank 159; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo / formal MSA grammar - final 101-500 manual review (2026-08-13)"
الذين,"Rank: 160

Meaning: who; those who (masculine plural relative pronoun)

Part of speech: relative pronoun (اسم موصول)

Sources:
- Al-Said (2023), Table 4 — existing rank 160; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Second-pass educator grammar review: Arabic Language Academy in Cairo / formal MSA grammar (2026-08-13)"
كلا,"Rank: 161

Meaning: no; certainly not (كَلَّا); both (masculine, كِلَا)

Part of speech: particle (كَلَّا “no/certainly not”) / dual noun-pronominal form (كِلَا “both”)

Sources:
- Al-Said (2023), Table 4 — existing rank 161; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Second-pass educator grammar review: Arabic Language Academy in Cairo / formal MSA grammar (2026-08-13)"
حق,"Rank: 162

Meaning: right; truth; entitlement

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 162; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
مدينة,"Rank: 163

Meaning: city

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 163; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
عدم,"Rank: 164

Meaning: absence; nonexistence; lack

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 164; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
حدث,"Rank: 165

Meaning: event; happened; occurred (depending on vocalization/use)

Part of speech: noun / perfect-past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 165; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
اتحاد,"Rank: 166

Meaning: union; federation

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 166; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
أولى,"Rank: 167

Meaning: first (feminine); more worthy; more entitled; more fitting; granted or bestowed (verb, depending on vocalization/use)

Part of speech: ordinal adjective / elative adjective / perfect-past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 167; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo, Al-Mujam Al-Wasit - educator review of awla/ula (2026-08-13)"
ليلة,"Rank: 168

Meaning: night

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 168; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
مدير,"Rank: 169

Meaning: director; manager

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 169; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
سيارة,"Rank: 170

Meaning: car; automobile

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 170; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
أضاف,"Rank: 171

Meaning: added

Part of speech: perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 171; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
صغير,"Rank: 172

Meaning: small; little; young

Part of speech: adjective

Sources:
- Al-Said (2023), Table 4 — existing rank 172; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
وزير,"Rank: 173

Meaning: minister

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 173; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
نادي,"Rank: 174

Meaning: club

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 174; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
قتل,"Rank: 175

Meaning: killing; murder; killed

Part of speech: noun / perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 175; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
دور,"Rank: 176

Meaning: role; turn; function

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 176; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
بدأ,"Rank: 177

Meaning: began; started

Part of speech: perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 177; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
شأن,"Rank: 178

Meaning: matter; affair; concern

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 178; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
قام,"Rank: 179

Meaning: stood; got up; carried out

Part of speech: perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 179; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
مباراة,"Rank: 180

Meaning: match; game

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 180; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
يأتي,"Rank: 181

Meaning: comes; arrives

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 181; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
خارج,"Rank: 182

Meaning: outside; external to

Part of speech: adverb

Sources:
- Al-Said (2023), Table 4 — existing rank 182; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
منزل,"Rank: 183

Meaning: house; home; residence

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 183; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
يوجد,"Rank: 184

Meaning: exists; is present; there is

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 184; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
مركز,"Rank: 185

Meaning: center; centre

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 185; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
لجنة,"Rank: 186

Meaning: committee; commission

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 186; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
سياسي,"Rank: 187

Meaning: politician; political figure; political

Part of speech: noun / adjective

Sources:
- Al-Said (2023), Table 4 — existing rank 187; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo / formal MSA grammar - final 101-500 manual review (2026-08-13)"
داخل,"Rank: 188

Meaning: inside; within

Part of speech: adverb

Sources:
- Al-Said (2023), Table 4 — existing rank 188; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
قدم,"Rank: 189

Meaning: foot; antiquity/oldness; presented/offered (depending on vocalization/form)

Part of speech: noun / perfect-past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 189; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo / Quranic Arabic Corpus — second-pass educator review (2026-08-13)"
سنة,"Rank: 190

Meaning: year; Sunnah/tradition (depending on vocalization)

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 190; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
يتم,"Rank: 191

Meaning: is completed; takes place; is carried out

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 191; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
أمن,"Rank: 192

Meaning: security; safety; was or felt safe; secured or made safe

Part of speech: noun / perfect-past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 192; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo, Al-Mujam Al-Wasit - common-polysemy educator review (2026-08-13)"
شرطة,"Rank: 193

Meaning: police

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 193; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
لذا,"Rank: 194

Meaning: therefore; thus; for that reason

Part of speech: prepositional/adverbial expression (لِ + ذا)

Sources:
- Al-Said (2023), Table 4 — existing rank 194; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo / Quranic Arabic Corpus — second-pass educator review (2026-08-13)"
عربية,"Rank: 195

Meaning: Arabic; Arab (feminine adjective/noun use)

Part of speech: adjective / noun

Sources:
- Al-Said (2023), Table 4 — existing rank 195; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Second-pass educator grammar review: Arabic Language Academy in Cairo / formal MSA grammar (2026-08-13)"
يتحدث,"Rank: 196

Meaning: speaks; talks

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 196; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
مقبل,"Rank: 197

Meaning: next; coming; forthcoming

Part of speech: adjective

Sources:
- Al-Said (2023), Table 4 — existing rank 197; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
دع,"Rank: 198

Meaning: leave!; let!; allow! (دع)

Part of speech: imperative verb

Sources:
- Al-Said (2023), Table 4 — existing rank 198; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
يحدث,"Rank: 199

Meaning: happens; occurs; updates/tells (depending on vocalization)

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 199; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
كرة,"Rank: 200

Meaning: ball; sphere

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 200; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
يعود,"Rank: 201

Meaning: returns; goes back

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 201; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
رأى,"Rank: 202

Meaning: saw

Part of speech: perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 202; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
حقيقة,"Rank: 203

Meaning: truth; fact; reality

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 203; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
الله,"Rank: 204

Meaning: Allah; God

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 204; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
سعيد,"Rank: 205

Meaning: happy; pleased

Part of speech: adjective

Sources:
- Al-Said (2023), Table 4 — existing rank 205; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
يظن,"Rank: 206

Meaning: thinks; supposes

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 206; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
فترة,"Rank: 207

Meaning: period; interval

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 207; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
رجال,"Rank: 208

Meaning: men

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 208; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
نسوة,"Rank: 209

Meaning: women; group of women

Part of speech: collective noun / plural noun

Sources:
- Al-Said (2023), Table 4 — existing rank 209; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
أعمال,"Rank: 210

Meaning: works; businesses; actions

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 210; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
مشكلة,"Rank: 211

Meaning: problem; issue

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 211; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
حالة,"Rank: 212

Meaning: state; condition; case

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 212; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
حزب,"Rank: 213

Meaning: party; political party; group

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 213; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
مليون,"Rank: 214

Meaning: million

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 214; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
حصل,"Rank: 215

Meaning: happened/occurred; obtained/got; collected (depending on form)

Part of speech: perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 215; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
يشعر,"Rank: 216

Meaning: feels; senses

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 216; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
طلب,"Rank: 217

Meaning: request; demand; order; requested/asked

Part of speech: noun / perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 217; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
تحقيق,"Rank: 218

Meaning: investigation; achievement/realization (context-dependent)

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 218; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
جميل,"Rank: 219

Meaning: beautiful; nice

Part of speech: adjective

Sources:
- Al-Said (2023), Table 4 — existing rank 219; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
بيت,"Rank: 220

Meaning: house; home

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 220; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
هم,"Rank: 221

Meaning: they; concern; worry (هُمْ / هَمّ)

Part of speech: personal pronoun / noun

Sources:
- Al-Said (2023), Table 4 — existing rank 221; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo / Quranic Arabic Corpus — second-pass educator review (2026-08-13)"
وزارة,"Rank: 222

Meaning: ministry

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 222; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
قرار,"Rank: 223

Meaning: decision; resolution

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 223; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
رغم,"Rank: 224

Meaning: despite; in spite of (رغم)

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 224; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
ساعة,"Rank: 225

Meaning: hour; watch; clock

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 225; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
جاء,"Rank: 226

Meaning: came; arrived

Part of speech: perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 226; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
أرض,"Rank: 227

Meaning: earth; land; ground

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 227; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
يحاول,"Rank: 228

Meaning: tries; attempts

Part of speech: imperfect / present verb

Sources:
- Al-Said (2023), Table 4 — existing rank 228; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
عين,"Rank: 229

Meaning: eye; spring; individual/notable; appointed/designated (depending on vocalization)

Part of speech: noun / perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 229; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
كي,"Rank: 230

Meaning: so that; in order that

Part of speech: particle

Sources:
- Al-Said (2023), Table 4 — existing rank 230; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
كم,"Rank: 231

Meaning: how many?; how much?; many/a great many (interrogative or declarative كَمْ)

Part of speech: quantitative noun; interrogative or declarative (اسم مبني)

Sources:
- Al-Said (2023), Table 4 — existing rank 231; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo / Quranic Arabic Corpus — second-pass educator review (2026-08-13)"
أيام,"Rank: 232

Meaning: days

Part of speech: noun

Sources:
- Al-Said (2023), Table 4 — existing rank 232; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
أصبح,"Rank: 233

Meaning: became; came to be

Part of speech: perfect / past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 233; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden"
حسب,"Rank: 234

Meaning: according to; enough/sufficient; calculated/count(ed); considered/thought (depending on vocalization/use)

Part of speech: noun / adverbial-relational expression / perfect-past verb

Sources:
- Al-Said (2023), Table 4 — existing rank 234; rank/order preserved
- CALIMA-MSA r13 via CAMeL Tools — morphology/root validation; stem-level semantics only
- Learner-safety review — high-risk function words/homographs resolved explicitly; raw analyzer gloss hidden
- Arabic Language Academy in Cairo / Quranic Arabic Corpus — second-pass educator review (2026-08-13)"
